eom,ic_spearman,long_ret,short_ret,qspread,net_qspread,turnover,n_long,n_short,n_universe
1988-11-30,0.007131098624116399,0.01911845802298387,0.027364759457258067,-0.008246301434274197,-0.00920194659556452,0.4778225806451613,248,248,2482
1988-12-31,0.0479549479085286,0.0441343386746988,0.027085736813253013,0.017048601861445786,0.0160646661184739,0.49196787148594373,249,249,2490
1989-01-31,0.042309629376861294,0.004547656449802371,-0.01041526852450593,0.014962924974308301,0.013559762918972334,0.7015810276679841,253,253,2538
1989-02-28,0.09125283248121498,0.027086707641501975,0.00569798810237154,0.021388719539130435,0.020222711633992096,0.5830039525691699,253,253,2532
1989-03-31,0.07684362011644698,0.03765606414685039,0.029807429333464572,0.007848634813385817,0.006671469459055108,0.5885826771653544,254,254,2549
1989-04-30,0.04203016424005527,0.033105329999215685,0.029228599466274513,0.003876730532941172,0.0026375148466666627,0.6196078431372549,255,255,2554
1989-05-31,0.0861822478462822,-0.007777204449609377,-0.0378685505046875,0.030091346055078124,0.028958533555078124,0.56640625,256,256,2560
1989-06-30,0.1666430214356338,0.0642110801282353,0.024713726007843138,0.03949735412039217,0.038340491375294126,0.5784313725490196,255,255,2553
1989-07-31,0.08621977708015366,0.0236673005609375,0.00010453515585937554,0.023562765405078123,0.022328390405078124,0.6171875,256,256,2568
1989-08-31,0.04643497434432311,0.0014007931572549005,-0.0026170509019607852,0.004017844059215686,0.0028766675886274505,0.5705882352941176,255,255,2558
1989-09-30,0.03654665908520062,-0.06142642349609376,-0.05895298672695312,-0.0024734367691406356,-0.0035867180191406357,0.556640625,256,256,2564
1989-10-31,0.018101603718067693,-0.005518501624901185,-0.0033478855189723327,-0.0021706161059288523,-0.003285240611857706,0.5573122529644269,253,253,2539
1989-11-30,0.02929665979110404,-0.01086822014466403,-0.01362932203992095,0.002761101895256919,0.0016385722509881441,0.5612648221343874,253,253,2537
1989-12-31,0.040166955735235904,-0.06262287993557313,-0.09423306750197628,0.03161018756640316,0.030511373337154146,0.5494071146245059,253,253,2532
1990-01-31,0.08083205157690197,0.031013385110441768,-0.001456966435742974,0.032470351546184745,0.031193243112449805,0.6385542168674698,249,249,2492
1990-02-28,0.08093092853187696,0.030608910001612904,0.009068783983467742,0.021540126018145162,0.02032238408266129,0.6088709677419355,248,248,2482
1990-03-31,0.06963356514555187,-0.033959997894400004,-0.05446431825800001,0.020504320363600004,0.019312320363600005,0.5960000000000001,250,250,2503
1990-04-30,0.07825033403900841,0.06670990634919355,0.05395097597137097,0.01275893037782258,0.011525059410080645,0.6169354838709677,248,248,2480
1990-05-31,0.03271687423689297,-0.007737392438247013,-0.008278797882071715,0.0005414054438247018,-0.0006777180621513937,0.6095617529880478,251,251,2510
1990-06-30,0.05558288092126096,-0.04167629994007936,-0.05358712799444445,0.011910828054365087,0.010847335990873024,0.5317460317460317,252,252,2522
1990-07-31,-0.013047576942246732,-0.10591639192168674,-0.12200104052449799,0.016084648602811252,0.014924006032530128,0.5803212851405622,249,249,2495
1990-08-31,-0.07814708397924902,-0.08781778348166668,-0.06286896088125,-0.02494882260041667,-0.02612382260041667,0.5875,240,240,2409
1990-09-30,0.11678544101485147,-0.04498012789487179,-0.10059999511324787,0.05561986721837608,0.05453439713290599,0.5427350427350427,234,234,2340
1990-10-31,0.1782054967938539,0.10905443417256638,0.043801247349557516,0.06525318682300887,0.06397442576106196,0.6393805309734514,226,226,2267
1990-11-30,0.1244404796227744,0.05226925957356828,0.004668322195154185,0.047600937378414095,0.04625732504361233,0.6718061674008811,227,227,2275
1990-12-31,0.07387501585490125,0.09749559088947368,0.059306110337719306,0.038189480551754376,0.03696579634122806,0.611842105263158,228,228,2281
1991-01-31,0.03413535619808292,0.11344538536939655,0.09742546774698277,0.016019917622413782,0.014627676243103438,0.6961206896551724,232,232,2325
1991-02-28,0.05220981364434891,0.06120213596666666,0.0465783580946502,0.014623777872016464,0.013306905444032924,0.6584362139917695,243,243,2432
1991-03-31,0.10378843069721261,0.024262755840650407,-0.009575408894715446,0.033838164735365855,0.032687758231300816,0.5752032520325203,246,246,2469
1991-04-30,0.08447176986584673,0.03584306267911646,0.01956454183614458,0.01627852084297188,0.015009444537750997,0.6345381526104418,249,249,2490
1991-05-31,0.14373345537879906,-0.022552029185999998,-0.0665420979404,0.04399006875440001,0.042870068754400005,0.56,250,250,2507
1991-06-30,0.09662508807639378,0.04487762757028112,0.017831716500803212,0.027045911069477905,0.025869204242168667,0.5883534136546185,249,249,2495
1991-07-31,0.0015810770573090362,0.028006750652988046,0.02272448222111554,0.005282268431872506,0.004055176798406371,0.6135458167330676,251,251,2519
1991-08-31,0.024982273080517824,-0.004414636697619047,0.005954392030555553,-0.0103690287281746,-0.01148013983928571,0.5555555555555556,252,252,2527
1991-09-30,0.010604495499833761,0.011919657526877469,0.02736775653557312,-0.015448099008695652,-0.016535055530434783,0.5434782608695652,253,253,2538
1991-10-31,0.05765248314978899,-0.0375707784484375,-0.06666532180273438,0.029094543354296877,0.027957824604296876,0.568359375,256,256,2561
1991-11-30,0.16024403531230985,0.09704719418015564,0.035379506086381324,0.06166768809377432,0.06053928342451362,0.5642023346303502,257,257,2570
1991-12-31,0.08202692744917743,0.089173678556705,0.06434864720689655,0.024825031349808444,0.023606640545210743,0.6091954022988506,261,261,2611
1992-01-31,0.018725300906558377,0.03414983723468634,0.039191749527675276,-0.005041912292988934,-0.006410915983025835,0.6845018450184501,271,271,2712
1992-02-29,0.10998751604728486,-0.008003805930072464,-0.037519314375,0.029515508444927535,0.02844666786521739,0.5344202898550725,276,276,2760
1992-03-31,0.14209817341966297,0.0036173559250746437,-0.042981361587142865,0.04659871751221751,0.045505860369360364,0.5464285714285714,280,280,2800
1992-04-30,-0.010897366621214648,0.010374955514028778,0.025746274089568342,-0.015371318575539564,-0.01657275742446043,0.6007194244604317,278,278,2786
1992-05-31,0.11946465220171963,-0.021825559383214285,-0.062374008915,0.04054844953178571,0.039416306674642854,0.5660714285714286,280,280,2805
1992-06-30,0.07305435844299302,0.04967405700000001,0.021599855918996415,0.028074201081003593,0.02696308996989248,0.5555555555555556,279,279,2797
1992-07-31,0.10822905398625884,-0.013550808367375886,-0.05954888229680852,0.045998073929432635,0.04477821577340427,0.6099290780141844,282,282,2821
1992-08-31,0.058633237501910976,0.01815389078172043,0.01840556899175627,-0.0002516782100358411,-0.0013842946974910383,0.5663082437275986,279,279,2799
1992-09-30,0.03856020042267277,0.026986198064412808,0.007866597660142348,0.019119600404270458,0.01805910218362989,0.5302491103202847,281,281,2818
1992-10-31,-0.052314606886366403,0.06113752215387325,0.08752978373767606,-0.026392261583802812,-0.02757888130211267,0.5933098591549296,284,284,2845
1992-11-30,0.07354286616186426,0.03646484540451389,0.01227215962638889,0.024192685778125,0.02307810244479167,0.5572916666666667,288,288,2887
1992-12-31,0.017313767048081175,0.034487090508843535,0.011304019794557823,0.023183070714285714,0.02217286663265306,0.5051020408163265,294,294,2943
1993-01-31,0.1030887045471849,0.011062793751851851,-0.03248472652727273,0.043547520279124584,0.04242294115454546,0.5622895622895623,297,297,2972
1993-02-28,0.028263060740610524,0.028865435426599327,0.023929420756565657,0.00493601467003367,0.004043758777777778,0.44612794612794615,297,297,2978
1993-03-31,0.017943397314672663,-0.023902795153442624,-0.019301306976065576,-0.004601488177377048,-0.005532635718360654,0.46557377049180326,305,305,3053
1993-04-30,0.025425631101815848,0.026849563339344264,0.03951259775081967,-0.012663034411475402,-0.013699099985245895,0.5180327868852459,305,305,3050
1993-05-31,0.10752523472368145,0.011808001534415583,-0.01119046905551948,0.022998470589935063,0.022050418641883115,0.474025974025974,308,308,3087
1993-06-30,0.019843175852504516,0.0014885458573248396,-0.004173550433439489,0.0056620962907643286,0.004668465717515921,0.4968152866242038,314,314,3142
1993-07-31,-0.0015251064976789372,0.03557472514240507,0.04705487908607595,-0.011480153943670884,-0.012505470399367087,0.5126582278481013,316,316,3161
1993-08-31,-0.008979177851553447,0.019364250182499997,0.018769553109374996,0.0005946970731250008,-0.0003803029268749992,0.4875,320,320,3207
1993-09-30,-0.061778653154807316,0.02163235959323077,0.03583351788246154,-0.014201158289230766,-0.015170389058461535,0.4846153846153846,325,325,3254
1993-10-31,0.06011568195181439,-0.019416488224773414,-0.03199810642205438,0.012581618197280969,0.011515152940483386,0.5332326283987916,331,331,3312
1993-11-30,0.1307634428025317,0.0384590347376506,-0.01357486221987952,0.05203389695753012,0.0510670294876506,0.48343373493975905,332,332,3325
1993-12-31,0.021505060878969296,0.03625414889142012,0.02871774499881656,0.007536403892603558,0.006530486732840244,0.5029585798816568,338,338,3385
1994-01-31,0.09208091720613074,-0.0008139585819241984,-0.040961852810204084,0.040147894228279885,0.039005037085422745,0.5714285714285714,343,343,3432
1994-02-28,0.0879440423227483,-0.032494378063662795,-0.06747567758197674,0.03498129951831395,0.03392315998343023,0.5290697674418605,344,344,3444
1994-03-31,0.10767653015713675,0.015509789644476744,-0.02735089104651163,0.042860680690988376,0.041764750458430235,0.5479651162790697,344,344,3449
1994-04-30,-0.00014046220680969103,-0.010058318501152736,0.003788849308933718,-0.013847167810086453,-0.015017196628530257,0.5850144092219021,347,347,3478
1994-05-31,0.056358343007682755,-0.021466073226149424,-0.04177504804454023,0.020308974818390804,0.019245756427586205,0.5316091954022988,348,348,3482
1994-06-30,0.13705647109714322,0.03261461237873564,-0.001686393659770116,0.034301006038505756,0.0333182474178161,0.49137931034482757,348,348,3489
1994-07-31,0.08343166170365997,0.05462965442292264,0.03751377764212034,0.0171158767808023,0.015972610305157602,0.5716332378223495,349,349,3494
1994-08-31,0.008930049759453306,-0.0013698401727272728,-0.0026233464332386376,0.0012535062605113648,0.00018816535142045557,0.5326704545454546,352,352,3522
1994-09-30,0.10200313208151113,0.01266995169265537,-0.01368050743333333,0.0263504591259887,0.025305261385875705,0.5225988700564972,354,354,3542
1994-10-31,0.11570627513906681,-0.028578649803954803,-0.0482314496940678,0.019652799890112996,0.018585003279943505,0.5338983050847457,354,354,3541
1994-11-30,0.1425466490310666,0.025451405402564103,-0.03852492019145299,0.06397632559401709,0.06290794952564102,0.5341880341880342,351,351,3515
1994-12-31,0.15492754301948305,0.023091535837535815,-0.01676802517077364,0.03985956100830945,0.03870196788510028,0.5787965616045845,349,349,3494
1995-01-31,0.08636093972032324,0.05200087656600567,0.027775603177620393,0.024225273388385274,0.022913658657507087,0.6558073654390935,353,353,3534
1995-02-28,0.05295410806504048,0.020499269783380278,0.0028310624169014067,0.01766820736647887,0.016524545394647885,0.571830985915493,355,355,3555
1995-03-31,0.028500849539322012,0.02467799602247191,0.025325662629775283,-0.0006476666073033724,-0.0017515991915730354,0.5519662921348315,356,356,3566
1995-04-30,0.061422681585428,0.029133215722284122,0.025908864324512535,0.003224351397771587,0.0020070812027855145,0.6086350974930361,359,359,3596
1995-05-31,0.06743236225331525,0.050277249695013855,0.05531602924155124,-0.005038779546537385,-0.00609695129168974,0.5290858725761773,361,361,3612
1995-06-30,0.044944680082134716,0.04229920135945206,0.04260711088164383,-0.00030790952219177103,-0.001412019111232867,0.552054794520548,365,365,3651
1995-07-31,0.07294413420632988,0.035466042661891885,0.018412518668918916,0.01705352399297297,0.015850821290270267,0.6013513513513513,370,370,3700
1995-08-31,0.1739136807377647,0.035300963236898394,0.007557496701604278,0.027743466535294116,0.026633840866844918,0.5548128342245989,374,374,3740
1995-09-30,0.19363061701494008,-0.010185547838502673,-0.07518694309090909,0.06500139525240642,0.06396128830053475,0.5200534759358288,374,374,3749
1995-10-31,0.08067882293923957,0.03669595929919355,0.008557397486021507,0.028138561813172043,0.026918131705645162,0.6102150537634409,372,372,3723
1995-11-30,0.040408663418917946,0.014511988471733333,0.010916204127733333,0.003595784344,0.0024437843439999996,0.5760000000000001,375,375,3753
1995-12-31,0.08799825726161647,0.030594818970291777,0.01738153968275862,0.013213279287533158,0.01210983101167109,0.5517241379310345,377,377,3773
1996-01-31,0.08604129828903054,0.042260812352894736,0.024004493128421053,0.018256319224473683,0.016937898171842103,0.6592105263157895,380,380,3808
1996-02-29,0.0686594541468575,0.01688154025657895,0.007644556378157897,0.009236983878421052,0.008094878615263156,0.5710526315789474,380,380,3809
1996-03-31,-0.07599243097983095,0.0305484847109375,0.0606555486234375,-0.0301070639125,-0.0311773764125,0.53515625,384,384,3847
1996-04-30,0.020412262437062918,0.038809568880818414,0.0567926302258312,-0.017983061345012784,-0.019297639350127873,0.6572890025575449,391,391,3916
1996-05-31,0.2608205358817756,0.00359101551679198,-0.08957791428847119,0.09316892980526316,0.09207619797568922,0.5463659147869675,399,399,3990
1996-06-30,0.21054722729560427,-0.04112640038295739,-0.11693730169598998,0.07581090131303259,0.07470062562380952,0.5551378446115288,399,399,3996
1996-07-31,0.07227050114224695,0.053500853422842644,0.029820693574873103,0.02368015984796954,0.022411124314974617,0.6345177664974619,394,394,3948
1996-08-31,0.07332828784487624,0.03521165070678391,0.012336201803517586,0.02287544890326633,0.021747308199748742,0.5640703517587939,398,398,3981
1996-09-30,0.2026827687064903,0.012841810334999999,-0.07159046718600001,0.08443227752100001,0.08332477752100001,0.55375,400,400,4002
1996-10-31,0.1190380347562813,0.044699526130423946,0.010585286877805486,0.03411423925261846,0.03287234399077307,0.6209476309226933,401,401,4011
1996-11-30,0.1458640607257718,0.03186550423622829,-0.014540596384119106,0.0464061006203474,0.04522247779156328,0.5918114143920595,403,403,4034
1996-12-31,0.06971901226695414,0.04435587606997518,0.032928114393052106,0.011427761676923075,0.010278878302233249,0.5744416873449132,403,403,4030
1997-01-31,0.212183453702818,0.015158354803186273,-0.0577532592875,0.07291161409068628,0.0716150454632353,0.6482843137254902,408,408,4083
1997-02-28,0.23427830838917169,-0.010707196209828008,-0.10393822214226044,0.09323102593243243,0.09215977286117936,0.5356265356265357,407,407,4076
1997-03-31,0.2038283135861823,0.025493178624069482,-0.05576325449925558,0.08125643312332506,0.0800554405674938,0.6004962779156328,403,403,4035
1997-04-30,-0.09342310647191782,0.08262416497393485,0.14710522462305764,-0.06448105964912279,-0.06578181152882204,0.650375939849624,399,399,3995
1997-05-31,0.1251755687599194,0.07273314113209876,0.016538232043950617,0.05619490908814814,0.055046760939999995,0.5740740740740741,405,405,4057
1997-06-30,0.1439152766436838,0.07137779473916256,0.026062895622906403,0.045314899116256156,0.04418682029852217,0.5640394088669951,406,406,4062
1997-07-31,0.020787113200357116,0.03604023221740196,0.04810721973921569,-0.012066987521813725,-0.013285124776715685,0.6090686274509803,408,408,4087
1997-08-31,0.04389293918946887,0.07950224761046229,0.07358019876447688,0.005922048845985406,0.004788228894647206,0.5669099756690997,411,411,4115
1997-09-30,0.18984666025776412,0.0026119562047846896,-0.06681650581842105,0.06942846202320574,0.06830166776483253,0.5633971291866029,418,418,4180
1997-10-31,0.22419284001080372,0.011688790499520384,-0.04932981151223022,0.061018602011750606,0.05978838618441248,0.6151079136690647,417,417,4174
1997-11-30,0.1820024635496969,0.020794891840722893,-0.05333051624843373,0.07412540808915663,0.0730193839927711,0.553012048192771,415,415,4157
1997-12-31,0.15194337264735286,0.03221689606821516,-0.025268460560146696,0.05748535662836185,0.05632154244743275,0.5819070904645476,409,409,4090
1998-01-31,0.11162135438850038,0.0887908421948403,0.05607425672260443,0.032716585472235875,0.03135294910859951,0.6818181818181819,407,407,4075
1998-02-28,0.09485080930759868,0.05880651844707317,0.03609689982414634,0.02270961862292683,0.021487667403414634,0.6109756097560977,410,410,4109
1998-03-31,0.06388835320261323,0.026914881300722893,0.012186867977590358,0.014728013323132534,0.013537651877349403,0.5951807228915662,415,415,4157
1998-04-30,0.12656441266965393,-0.03951197704569378,-0.0762635934437799,0.03675161639808613,0.03547410443636364,0.638755980861244,418,418,4180
1998-05-31,0.11031193619780227,0.010342324641304346,-0.036434210507729464,0.04677653514903381,0.045619530318115935,0.5785024154589371,414,414,4149
1998-06-30,0.09910936553276879,-0.046534057321813725,-0.08945258320857845,0.04291852588676472,0.041707741573039234,0.6053921568627452,408,408,4080
1998-07-31,0.16375674478304567,-0.16807277326708228,-0.2519273212319202,0.0838545479648379,0.08260517140623441,0.6246882793017456,401,401,4015
1998-08-31,0.09389371855543269,0.09196115939026316,0.028277418459473683,0.06368374093078948,0.06244953040447369,0.6171052631578947,380,380,3804
1998-09-30,0.13341554193532978,0.08413949971657894,0.03930226169473684,0.0448372380218421,0.043537238021842097,0.6499999999999999,380,380,3809
1998-10-31,0.12435938262988738,0.08854003618915343,0.04415628769603174,0.04438374849312169,0.043116552725925926,0.6335978835978836,378,378,3782
1998-11-30,0.09530268229123935,0.04253141355921052,0.004909232695263162,0.03762218086394736,0.03635639139026315,0.6328947368421053,380,380,3801
1998-12-31,0.04894632176353993,0.03731779161111111,0.026673264783862432,0.010644526827248677,0.009448759631481481,0.5978835978835979,378,378,3787
1999-01-31,0.14424622203887474,-0.030943561909375,-0.08144680199453125,0.05050324008515625,0.04913865675182291,0.6822916666666666,384,384,3848
1999-02-28,0.01997705206113741,-0.010873159328571429,-0.0026050950505290995,-0.008268064278042329,-0.00942943993941799,0.5806878306878307,378,378,3787
1999-03-31,-0.017913230255098368,0.07342330986370967,0.09201358510456989,-0.018590275240860224,-0.019797264488172053,0.603494623655914,372,372,3723
1999-04-30,0.11743543916800173,0.045200290793386236,0.0105044419005291,0.03469584889285714,0.03340748910449735,0.6441798941798942,378,378,3782
1999-05-31,0.0716519724039439,0.0592103714196335,0.0182079994960733,0.041002371923560196,0.03980603684502616,0.5981675392670157,382,382,3823
1999-06-30,0.0874526668028911,0.018529621061518325,-0.03373165630628272,0.05226127736780105,0.05102567527356021,0.6178010471204188,382,382,3820
1999-07-31,0.016995674001701527,-0.02367207210603674,-0.0393201398312336,0.01564806772519686,0.014319983735695548,0.6640419947506562,381,381,3812
1999-08-31,-0.003238309952027979,-0.013968103859042551,-0.0088131277212766,-0.005154976137765952,-0.006396997414361697,0.6210106382978724,376,376,3762
1999-09-30,0.10573394793528178,0.023848636857951487,-0.0049190236592991906,0.028767660517250677,0.027516986662803236,0.6253369272237197,371,371,3711
1999-10-31,-0.0253892975426513,0.048707890448501365,0.12213213984114442,-0.07342424939264305,-0.07474850007384197,0.662125340599455,367,367,3677
1999-11-30,-0.0035054665959202134,0.038814277412499994,0.06638483575733695,-0.027570558344836953,-0.028804253997010865,0.6168478260869565,368,368,3683
1999-12-31,0.0022980678459729865,-0.0050767882445910285,-0.006887649616886542,0.0018108613722955134,0.0005892254883905002,0.6108179419525066,379,379,3792
2000-01-31,-0.25201293719250883,-0.023928115798144387,0.15554293861016044,-0.17947105440830483,-0.1808106266008182,0.6697860962566845,374,374,3744
2000-02-29,0.2644761351984374,0.06857295988385416,-0.1417760943203125,0.21034905420416666,0.2092683250375,0.5403645833333333,384,384,3846
2000-03-31,0.37466497716454245,0.04267924025065617,-0.20507526922860891,0.24775450947926508,0.24662065121154855,0.5669291338582677,381,381,3819
2000-04-30,0.16656217040718377,0.000969449841666666,-0.12111986700188172,0.12208931684354839,0.12082587598333333,0.6317204301075269,372,372,3724
2000-05-31,-0.07053209250255446,0.034939968035457056,0.13482502567867038,-0.09988505764321333,-0.10096539005318562,0.5401662049861495,361,361,3617
2000-06-30,0.22105354604393612,0.03540231710054645,-0.0816702362784153,0.11707255337896175,0.11591681567404372,0.5778688524590164,366,366,3660
2000-07-31,-0.018774061532121723,0.04897961509447514,0.06375865363535911,-0.01477903854088397,-0.015839812021546953,0.5303867403314917,362,362,3621
2000-08-31,0.17857984391551648,0.0200512402430137,-0.10186969371287671,0.12192093395589042,0.12081408464082193,0.5534246575342465,365,365,3655
2000-09-30,0.2489614965585937,0.013369027713611112,-0.12821219775972223,0.14158122547333335,0.14052011436222223,0.5305555555555556,360,360,3602
2000-10-31,0.2725994583329921,-0.017728269455555553,-0.2393732212797721,0.22164495182421654,0.22047686065612537,0.584045584045584,351,351,3513
2000-11-30,0.10564572295660386,0.06015791945194031,0.004609205795522387,0.05554871365641792,0.05441737037283583,0.5656716417910448,335,335,3358
2000-12-31,0.0738320042774316,0.1342465254586626,0.10934520454468087,0.024901320913981742,0.023743266202735543,0.5790273556231003,329,329,3296
2001-01-31,0.43438909664770653,0.024239255812244898,-0.2290981481752187,0.2533374039874636,0.25203128153848403,0.653061224489796,343,343,3432
2001-02-28,0.25716473676534507,-0.0010564995438438445,-0.13590894814024027,0.13485244859639642,0.13379839454234235,0.5270270270270271,333,333,3338
2001-03-31,-0.085535463030827,0.04658979613876923,0.13882523542769232,-0.09223543928892308,-0.09324467005815386,0.5046153846153847,325,325,3257
2001-04-30,0.10358007899017253,0.06885055075227964,0.015753339138601823,0.053097211613677815,0.051996907662310035,0.5501519756838906,329,329,3298
2001-05-31,0.09739969536122249,0.04816426080000001,0.029553562421257482,0.01861069837874253,0.017661596582335345,0.4745508982035928,334,334,3342
2001-06-30,0.3383047149840973,0.055547283189489496,-0.12402915905885886,0.17957644224834834,0.17866052633243243,0.45795795795795796,333,333,3330
2001-07-31,0.24078538429049628,0.012527457328700907,-0.09842494455800606,0.11095240188670696,0.10988291548187312,0.5347432024169184,331,331,3310
2001-08-31,0.30279584680217864,-0.05073054129723926,-0.19461558226748465,0.1438850409702454,0.14282675876165646,0.5291411042944785,326,326,3262
2001-09-30,-0.027029618575554328,0.0486967420900641,0.0935685682048077,-0.0448718261147436,-0.04594874919166668,0.5384615384615384,312,312,3124
2001-10-31,-0.07174952880116185,0.05608511516582279,0.11752172847468356,-0.06143661330886077,-0.06268028419493672,0.6218354430379747,316,316,3160
2001-11-30,-0.06703367322127937,0.038532709251875,0.08476045591648813,-0.046227746664613135,-0.04719649666461313,0.484375,320,320,3202
2001-12-31,0.2922514330740899,0.04634612304845679,-0.07089194863395062,0.11723807168240741,0.11632449143549382,0.4567901234567901,324,324,3242
2002-01-31,0.28631625957950796,0.0254919051089226,-0.1041869319882353,0.12967883709715788,0.1286726451466935,0.5030959752321982,323,323,3238
2002-02-28,-0.04669252692319908,0.07409986334559748,0.09339768998459119,-0.01929782663899371,-0.02032927317987421,0.5157232704402516,318,318,3181
2002-03-31,0.2920594285585432,0.07171899459444445,-0.054445378371604944,0.12616437296604938,0.1250686939537037,0.5478395061728396,324,324,3241
2002-04-30,0.25491318777590816,0.024650783249375,-0.0639207130709375,0.0885714963203125,0.0875246213203125,0.5234375,320,320,3207
2002-05-31,0.2513517551776976,0.003347326158307209,-0.11264208775705327,0.11598941391536048,0.11487656125078367,0.5564263322884013,319,319,3195
2002-06-30,0.29505678590240203,-0.0443331143830671,-0.1787725629031949,0.1344394485201278,0.1333723558683706,0.5335463258785942,313,313,3139
2002-07-31,0.14739421585394058,0.03142887930299003,-0.02545414082192691,0.05688302012491694,0.055667073281063115,0.6079734219269103,301,301,3012
2002-08-31,0.19786304827413342,-0.01947253048896321,-0.10272356432474918,0.08325103383578597,0.08212059905317727,0.5652173913043479,299,299,2998
2002-09-30,0.08167699581690376,0.04725479914383561,0.01957178067739726,0.02768301846643835,0.02656315545273972,0.559931506849315,292,292,2920
2002-10-31,-0.09895125056142762,0.06349533868435375,0.15435596703129253,-0.09086062834693878,-0.09214974399319728,0.6445578231292517,294,294,2945
2002-11-30,0.3236760322418527,0.012341628682724254,-0.12434383864053158,0.13668546732325584,0.13557583277176083,0.5548172757475083,301,301,3016
2002-12-31,0.13550619014433274,0.016814486120735786,-0.046006297257859534,0.06282078337859531,0.061773960636120395,0.5234113712374582,299,299,2997
2003-01-31,0.02598633200980663,-0.018428108953691274,-0.022481828774496646,0.004053719820805372,0.0028154647872483253,0.6191275167785235,298,298,2984
2003-02-28,0.015225065434754463,0.01448949605084746,0.011508720209152544,0.002980775841694915,0.0018892504179661013,0.5457627118644068,295,295,2954
2003-03-31,-0.026127029853414172,0.08368606936734693,0.11558362719829933,-0.0318975578309524,-0.03307782993979593,0.5901360544217688,294,294,2945
2003-04-30,-0.18355692299917645,0.063205578499,0.156723710974,-0.093518132475,-0.09473146580833333,0.6066666666666667,300,300,3002
2003-05-31,-0.012840022255515648,0.03160365262815534,0.034549359057281556,-0.002945706429126213,-0.004113991218770226,0.5841423948220065,309,309,3098
2003-06-30,0.054539485512512316,0.06922785269073482,0.06486781857316294,0.0043600341175718815,0.003232238590415332,0.5638977635782747,313,313,3137
2003-07-31,-0.04473330728306681,0.03504058907178683,0.04948866185329154,-0.014448072781504707,-0.015676912906896556,0.6144200626959248,319,319,3194
2003-08-31,0.1831875424381254,0.020859087457943924,-0.0007883839934579443,0.02164747145140187,0.02051974559470405,0.5638629283489097,321,321,3211
2003-09-30,0.06305233972025075,0.09071992376068111,0.076339516523839,0.014380407236842113,0.013203936648606819,0.5882352941176471,323,323,3234
2003-10-31,0.03245402804480928,0.03953651955030488,0.05372747798201219,-0.014190958431707312,-0.015453153553658531,0.6310975609756098,328,328,3288
2003-11-30,0.04629322681120693,0.03671824703584337,0.03591318997771085,0.0008050570581325245,-0.0003304851105421743,0.5677710843373494,332,332,3328
2003-12-31,0.04178246890511967,0.047847290908982036,0.05066068339640718,-0.0028133924874251467,-0.003948123026347302,0.5673652694610778,334,334,3341
2004-01-31,0.081053812026604,0.02796071822470588,0.006799453871764706,0.021161264352941175,0.01979949964705882,0.6808823529411765,340,340,3400
2004-02-29,0.007312246506521405,0.01184983618436578,0.01819032917374631,-0.00634049298938053,-0.007635478240117993,0.6474926253687315,339,339,3395
2004-03-31,0.015579692667922113,-0.03989548946932154,-0.047005907368731566,0.0071104178994100264,0.00588327925634218,0.6135693215339233,339,339,3396
2004-04-30,0.13436116988005586,0.025841116972455093,-0.00779630990209581,0.0336374268745509,0.032293115497305395,0.6721556886227544,334,334,3342
2004-05-31,0.05117502019834461,0.04283252462831325,0.009445519143975902,0.03338700548433735,0.03207375247228916,0.6566265060240963,332,332,3326
2004-06-30,0.10339849157020153,-0.020423549214970062,-0.0839904316997006,0.06356688248473052,0.06230340943083831,0.6317365269461077,334,334,3342
2004-07-31,0.019991050451416355,-0.00433024764893617,-0.01832105862644377,0.013990810977507599,0.012568318576291794,0.7112462006079027,329,329,3292
2004-08-31,0.07015166064047595,0.05135637439174313,0.04164308204464832,0.00971329234709481,0.00844112109327218,0.636085626911315,327,327,3279
2004-09-30,0.05177021866605168,0.02408039928632219,0.009992520681155017,0.014087878605167173,0.012884231188753799,0.601823708206687,329,329,3297
2004-10-31,0.06337906946574597,0.08829006476575757,0.07779587156666666,0.01049419319909091,0.009276011380909091,0.6090909090909091,330,330,3302
2004-11-30,0.020768942393951186,0.04755798074017857,0.04877644239732143,-0.001218461657142858,-0.0024952473714285727,0.6383928571428572,336,336,3362
2004-12-31,0.15350677830526724,-0.009712340953254439,-0.06413283465591715,0.05442049370266271,0.05319268305177514,0.613905325443787,338,338,3388
2005-01-31,0.031640893257270916,0.02487628138511905,0.004854858088095237,0.020021423297023815,0.018738685201785718,0.6413690476190477,336,336,3366
2005-02-28,0.13962281658556586,-0.010575227513017751,-0.05576227012337278,0.04518704261035503,0.043976983438757396,0.6050295857988166,338,338,3380
2005-03-31,0.09683009512224837,-0.03674481053154762,-0.06740222389375,0.03065741336220238,0.02946098479077381,0.5982142857142857,336,336,3363
2005-04-30,0.0864185081330457,0.05574436364680851,0.05017726320243161,0.005567100444376895,0.004257070049240116,0.6550151975683891,329,329,3292
2005-05-31,0.02684604905750748,0.0286979393407855,0.02701641765830816,0.0016815216824773403,0.0004337875435045306,0.6238670694864048,331,331,3311
2005-06-30,-0.061313251210601265,0.045322045691810246,0.08075557105903614,-0.03543352536722589,-0.036563043439515046,0.5647590361445782,332,332,3325
2005-07-31,0.03592557651393017,-0.013396489295833335,-0.031353640633035716,0.01795715133720238,0.016736913241964288,0.6101190476190477,336,336,3365
