eom,ic_spearman,long_ret,short_ret,qspread,net_qspread,turnover,n_long,n_short,n_universe,gross_exposure
1993-08-31,-0.008979177851553447,0.0012956627874985806,0.014429933754887776,-0.013134270967389196,-0.015227185679547041,1.046457356078922,256,256,2566,1.9562467887412622
1993-09-30,-0.061778653154807316,0.022948002660195112,0.035280311856897124,-0.012332309196702012,-0.014460031422894723,1.0638611130963551,260,260,2603,2.0414035249317
1993-10-31,0.06011568195181439,-0.022552192149861303,-0.027335945414144767,0.004783753264283465,0.0022044758827182227,1.289638690782621,264,264,2649,2.1186442677262245
1993-11-30,0.1307634428025317,0.04095206325930564,0.014953374444883412,0.02599868881442223,0.023364319336628747,1.3171847388967408,266,266,2660,2.3788914052499237
1993-12-31,0.021505060878969296,0.021852953668978,0.03691325600355175,-0.015060302334573748,-0.01791108961500762,1.4253936402169354,270,270,2708,2.3975555207649513
1994-01-31,0.09208091720613074,-0.02177134814120124,-0.036963182245207934,0.015191834104006693,0.012057003201253972,1.5674154513763612,274,274,2745,2.5028317798517166
1994-02-28,0.0879440423227483,-0.04309038606766345,-0.07804305477534229,0.03495266870767884,0.0319776164936465,1.48752610701617,275,275,2755,2.7008081791180127
1994-03-31,0.10767653015713675,0.02507311048201631,-0.016808202487225903,0.04188131296924222,0.03875060937201981,1.5653517986112053,275,275,2759,2.5606321070095523
1994-04-30,-0.00014046220680969103,-0.01031750864696516,0.007300742450463689,-0.017618251097428848,-0.020929326154234235,1.6555375284026925,278,278,2782,2.5572999745142386
1994-05-31,0.056358343007682755,-0.047409703512305466,-0.04979106707274467,0.0023813635604392064,-0.0007647611592952459,1.5730623598672262,278,278,2785,2.5813558307629174
1994-06-30,0.13705647109714322,0.034745538528333134,0.002716721774105154,0.03202881675422798,0.029134289474114613,1.4472636400566832,279,279,2791,2.5815216343680976
1994-07-31,0.08343166170365997,0.07435483755828894,0.07222083326896639,0.002134004289322547,-0.0010932766221002227,1.6136404557113848,279,279,2796,2.6004087665658435
1994-08-31,0.008930049759453306,-0.02897548495474225,-0.009045453256839623,-0.019930031697902625,-0.022872831129570816,1.4713997158340955,281,281,2817,2.4788234600539614
1994-09-30,0.10200313208151113,0.025672336404095164,-0.0007954509408643201,0.026467787344959484,0.023590311334490733,1.4387380052343754,283,283,2833,2.4675444092428833
1994-10-31,0.11570627513906681,-0.037348546263782825,-0.06626584760365865,0.02891730133987583,0.025830293218133658,1.543504060871085,283,283,2833,2.472890346093135
1994-11-30,0.1425466490310666,0.029429826120232566,-0.02591510660566565,0.055344932725898216,0.05223484258172969,1.5550450720842643,281,281,2812,2.5026926176554203
1994-12-31,0.15492754301948305,0.033729165557426805,-0.03728583643182924,0.07101500198925605,0.06756953244214944,1.722734773553301,279,279,2795,2.71807604752445
1995-01-31,0.08636093972032324,0.08077145590904361,0.04766151793913434,0.03310993796990927,0.02913358854495944,1.988174712474914,282,282,2827,2.7332262232351905
1995-02-28,0.05295410806504048,0.024260229519027367,0.012446773670366978,0.011813455848660389,0.00831344778074025,1.7500040339600693,284,284,2844,2.6121085361757195
1995-03-31,0.028500849539322012,0.023630276976907755,0.022738990475875496,0.0008912865010322589,-0.002295128784120904,1.5932076425765815,285,285,2853,2.655525620975318
1995-04-30,0.061422681585428,0.04974112694811883,0.01752496292826613,0.0322161640198527,0.02847792756882207,1.8691182255153165,287,287,2877,2.6656793162692054
1995-05-31,0.06743236225331525,0.07567198715134456,0.05108383317259965,0.024588153978744906,0.021119537637704834,1.7343081705200363,288,288,2889,2.645234358532152
1995-06-30,0.044944680082134716,0.03765232482292156,0.058380818320034125,-0.020728493497112567,-0.0241814148310685,1.726460666977967,292,292,2922,2.5752760133777084
1995-07-31,0.07294413420632988,0.029559105961199244,0.0216349610302221,0.007924144930977144,0.004576728641479606,1.6737081447487685,296,296,2961,2.5447313262412514
1995-08-31,0.1739136807377647,0.07323528877831112,0.0023003457958761424,0.07093494298243498,0.06790100185349073,1.51697056447213,299,299,2992,2.5930275314664573
1995-09-30,0.19363061701494008,-0.011960214830509215,-0.0812680321359027,0.06930781730539348,0.06621740724360652,1.5452050308934817,299,299,2999,2.546745740011738
1995-10-31,0.08067882293923957,0.0444094471990127,0.042379492811896805,0.0020299543871158954,-0.0013315605956693006,1.680757491392598,298,298,2981,2.434832379258482
1995-11-30,0.040408663418917946,0.002834233527129242,0.008369819821483854,-0.005535586294354612,-0.008621506233896521,1.5429599697709542,300,300,3005,2.4883027757603964
1995-12-31,0.08799825726161647,0.04844015340597632,0.013287683489022116,0.035152469916954206,0.03207693182163569,1.537769047659257,302,302,3021,2.4852106913370404
1996-01-31,0.08604129828903054,0.05929284702872382,0.0073172010369509126,0.05197564599177291,0.04830116890479012,1.837238543491393,304,304,3046,2.4704224419951686
1996-02-29,0.0686594541468575,0.004838658364487446,-0.011265321976098268,0.016103980340585716,0.012838814283317738,1.6325830286339893,304,304,3048,2.4544573307074087
1996-03-31,-0.07599243097983095,0.0222526388321497,0.0998807372495123,-0.0776280984173626,-0.0807662852136666,1.5690933981520017,308,308,3082,2.450871109293077
1996-04-30,0.020412262437062918,0.029223183214576932,0.03995262169250703,-0.0107294384779301,-0.014199916010240768,1.7352387661553343,313,313,3136,2.370098726347493
1996-05-31,0.2608205358817756,0.009527608909331865,-0.11264083483050943,0.1221684437398413,0.11918629651771163,1.49107361106483,319,319,3192,2.370776904377225
1996-06-30,0.21054722729560427,-0.07410837702572977,-0.1426990832310301,0.06859070620530032,0.06550001918817715,1.5453435085615883,319,319,3197,2.2341205208974304
1996-07-31,0.07227050114224695,0.04835421138677973,0.04130941972034539,0.00704479166643434,0.004003566748864731,1.5206124587848044,315,315,3158,1.9985808834519914
1996-08-31,0.07332828784487624,0.03503780279469088,0.02038756569562312,0.014650237099067761,0.012250293349055152,1.1999718750063046,318,318,3185,1.9954497830169495
1996-09-30,0.2026827687064903,0.005249987062977569,-0.05851615956871052,0.06376614663168809,0.06135263880561732,1.206753913035385,320,320,3201,1.9947220665255703
1996-10-31,0.1190380347562813,0.04567124134724623,0.034261315219446024,0.011409926127800209,0.00862459233802371,1.3926668948882495,320,320,3209,1.9815873258053716
1996-11-30,0.1458640607257718,0.017984524268183096,-0.013316194521920802,0.0313007187901039,0.02882552656446441,1.2375961128197437,322,322,3229,1.9873662383553925
1996-12-31,0.06971901226695414,0.03594240524573111,0.007855530189624984,0.02808687505610613,0.025579115642303925,1.2538797069011027,322,322,3225,1.9918010863458202
1997-01-31,0.212183453702818,0.012653686974981242,-0.06267913438931405,0.0753328213642953,0.07244454898337416,1.4441361904605678,326,326,3266,1.9989097898455892
1997-02-28,0.23427830838917169,-0.03288028268130377,-0.10935173874486617,0.0764714560635624,0.07381239238687716,1.329531838342618,326,326,3261,1.9998351859104386
1997-03-31,0.2038283135861823,0.05147694618212727,-0.03630810263972312,0.08778504882185038,0.08519514373228289,1.2949525447837502,322,322,3228,1.976638999393759
1997-04-30,-0.09342310647191782,0.0725163103223865,0.15621386985479246,-0.08369755953240596,-0.08659035213933651,1.4463963034652736,319,319,3199,1.9642653024674326
1997-05-31,0.1251755687599194,0.05530432199807739,0.030726608403328998,0.02457771359474839,0.02214141465859183,1.2181494680782803,324,324,3245,1.8250563374523654
1997-06-30,0.1439152766436838,0.09725652472792398,0.02363469023873002,0.07362183448919396,0.0712197483508144,1.201043069189775,325,325,3251,1.8687479524147879
1997-07-31,0.020787113200357116,0.0037865500825936247,0.045412356984057364,-0.04162580690146374,-0.04429287170550275,1.3335324020195052,326,326,3269,1.829920222398218
1997-08-31,0.04389293918946887,0.057060474360593014,0.06252846457550143,-0.005467990214908416,-0.008011308154375302,1.2716589697334428,329,329,3293,1.8554051952464767
1997-09-30,0.18984666025776412,-0.0368603791375038,-0.059498889145489633,0.022638510007985835,0.020235868692042663,1.201320657971586,334,334,3344,1.8592120091036226
1997-10-31,0.22419284001080372,0.01708419869918602,-0.032912894552952286,0.0499970932521383,0.047537855618234676,1.2296188169518134,333,333,3339,1.8083806366156852
1997-11-30,0.1820024635496969,0.011928880390702232,-0.029606443635959084,0.04153532402666132,0.03898426910435374,1.2755274611537883,332,332,3325,1.8568138703476822
1997-12-31,0.15194337264735286,0.02371642266006773,-0.019935664293095613,0.043652086953163347,0.041133964241908745,1.2590613556273018,327,327,3273,1.8532342721473283
1998-01-31,0.11162135438850038,0.0900285102935579,0.06412338452021449,0.025905125773343418,0.023154901624490548,1.3751120744264342,326,326,3263,1.8581823969989193
1998-02-28,0.09485080930759868,0.054065898245315325,0.024580789551077144,0.02948510869423818,0.026966691157087132,1.2592087685755238,328,328,3289,1.8418310668579658
1998-03-31,0.06388835320261323,0.01018556229472094,0.0006519466720662694,0.009533615622654671,0.007102667179399131,1.2154742216277703,332,332,3326,1.835829157424029
1998-04-30,0.12656441266965393,-0.03192605030272935,-0.08372401651842232,0.051797966215692964,0.04908604480853438,1.3559607035792922,334,334,3344,1.8348077694472273
1998-05-31,0.11031193619780227,0.02065080000964348,-0.0004556038744789673,0.021106403884122448,0.01870329851481761,1.2015526846524196,331,331,3319,1.7805191775151812
1998-06-30,0.09910936553276879,-0.040446752668251366,-0.08271223447045502,0.04226548180220365,0.03974729418734699,1.2590938074283318,326,326,3265,1.8087791854057866
1998-07-31,0.16375674478304567,-0.16180780795716207,-0.2148300216650591,0.05302221370789703,0.05049727705475209,1.2624683265724712,321,321,3212,1.7690051987726214
1998-08-31,0.09389371855543269,0.07391453027830291,0.05706859732659287,0.016845932951710045,0.014578268643323051,1.133832154193497,304,304,3045,1.4716197544703173
1998-09-30,0.13341554193532978,0.06888444094424653,0.040437391532448984,0.02844704941179755,0.026439014930711224,1.0040172405431624,304,304,3047,1.4603840975400166
1998-10-31,0.12435938262988738,0.05986417939843046,0.013343066431257867,0.046521112967172595,0.04448250041537033,1.0193062759011333,303,303,3032,1.4623604996160453
1998-11-30,0.09530268229123935,0.06501450809951495,0.03000719426024167,0.03500731383927328,0.033000827162351955,1.003243338460662,304,304,3043,1.4639914716587579
1998-12-31,0.04894632176353993,0.024667633620555258,0.028573179783299422,-0.0039055461627441647,-0.005805085778475259,0.949769807865547,304,304,3041,1.4560536508011734
1999-01-31,0.14424622203887474,-0.018626563688641868,-0.06122132685146033,0.04259476316281846,0.0404919650851711,1.051399038823683,307,307,3079,1.456268690540949
1999-02-28,0.01997705206113741,0.027009011617465512,0.023537049525564555,0.0034719620919009576,0.001461350543542678,1.0053057741791398,303,303,3037,1.449392611383319
1999-03-31,-0.017913230255098368,0.041579195124806914,0.0784466465008185,-0.03686745137601159,-0.03884724636433007,0.9898974941592362,298,298,2987,1.4477257462479443
1999-04-30,0.11743543916800173,0.020255177811561657,-0.009025023043187601,0.029280200854749257,0.0272486890287448,1.0157559130022284,302,302,3027,1.45628613115057
1999-05-31,0.0716519724039439,0.05369537924948871,0.030107058260896578,0.02358832098859213,0.02164757579345388,0.9703725975691251,306,306,3060,1.4623619371749932
1999-06-30,0.0874526668028911,-0.0002842183564150044,-0.049088629641718486,0.04880441128530348,0.04671664918495724,1.0438810501731197,305,305,3056,1.4836563049253475
1999-07-31,0.016995674001701527,-0.025412935981338303,-0.013757678610269218,-0.011655257371069086,-0.013873739385228146,1.1092410070795302,305,305,3051,1.567064782792819
1999-08-31,-0.003238309952027979,-0.012818195477022348,-0.0029040845026819953,-0.009914110974340352,-0.012115217333367161,1.1005531795134043,301,301,3012,1.5656899496525356
1999-09-30,0.10573394793528178,0.03694691360962931,0.04873623076484191,-0.0117893171552126,-0.013934672802780674,1.072677823784037,297,297,2974,1.563462299595946
1999-10-31,-0.0253892975426513,0.0411024524166555,0.08014939895433656,-0.039046946537681065,-0.041401753385096066,1.1774034237075002,295,295,2954,1.5643175915566436
1999-11-30,-0.0035054665959202134,0.04283973297798445,0.10555535047320248,-0.06271561749521803,-0.06489074441448596,1.0875634596339656,297,297,2972,1.5487036196661899
1999-12-31,0.0022980678459729865,-0.037411281975977984,-0.008468826317113525,-0.02894245565886446,-0.0309382575342635,0.9979009376995192,303,303,3037,1.5160541781335695
2000-01-31,-0.25201293719250883,-0.03406535505061267,0.15655692420353753,-0.1906222792541502,-0.19270864977610846,1.0431852609791252,305,305,3054,1.5034490184630245
2000-02-29,0.2644761351984374,0.11495841981328288,-0.13390590435898198,0.24886432417226484,0.2469502550628689,0.9570345546979571,308,308,3081,1.4464599282932573
2000-03-31,0.37466497716454245,0.030673416765390128,-0.1435103086454878,0.17418372541087793,0.17206283817652845,1.0604436171747413,305,305,3056,1.4126137563651227
2000-04-30,0.16656217040718377,0.005507979810479532,-0.06492789501685389,0.07043587482733342,0.06827421190691851,1.0808314602074514,298,298,2981,1.3716424606264288
2000-05-31,-0.07053209250255446,0.028608871884690558,0.13287950860176675,-0.1042706367170762,-0.10615887757197659,0.9441204274501955,292,292,2925,1.4204491706886406
2000-06-30,0.22105354604393612,0.02703636637686885,-0.06185718889138589,0.08889355526825474,0.08684519894500198,1.02417816162638,292,292,2929,1.3879512091331465
2000-07-31,-0.018774061532121723,0.03630057240784572,0.05744826702724832,-0.0211476946194026,-0.023072780469806178,0.9625429252017883,290,290,2901,1.4005594539723174
2000-08-31,0.17857984391551648,0.004423353815465183,-0.06397861139922767,0.06840196521469286,0.06657734802106646,0.9123085968131999,292,292,2926,1.3976164649790905
2000-09-30,0.2489614965585937,0.018965023332118323,-0.09944468157891494,0.11840970491103325,0.11653559003861784,0.9370574362077047,288,288,2881,1.4030222071176368
