eom,ic_pearson,ic_spearman,best_iteration,n_train,long_ret,short_ret,qspread,net_qspread,turnover,n_long,n_short,n_universe
1984-01-31,0.11809296758074068,0.1320355821812226,1,219,-0.03313808877407407,-0.07853508360555557,0.0453969948314815,0.043424772609259275,0.9861111111111112,216,216,2167
1984-02-29,0.0010032636739743372,-0.049852217604233126,44,2167,-0.00891845641751152,-0.0009734852161290332,-0.007944971201382487,-0.009719164749769584,0.8870967741935484,217,217,2176
1984-03-31,0.11737147211367825,0.11395650454552163,8,2176,-0.016404606034862386,-0.04368431726238532,0.027279711227522936,0.025472371777981652,0.9036697247706422,218,218,2183
1984-04-30,-0.005876096398597618,0.05388047703546641,17,2183,-0.05126617357727273,-0.06497734372045454,0.013711170143181808,0.012188442870454536,0.7613636363636365,220,220,2209
1984-05-31,-0.03518871923388135,-0.02328493929049186,23,2209,0.006422664721266969,0.0058063217751131236,0.0006163429461538451,-0.0010714398592760192,0.8438914027149321,221,221,2213
1984-06-30,0.09515344755435476,0.11156618331773237,99,2213,-0.04842881898009049,-0.09339855658778282,0.04496973760769232,0.043227656159728525,0.8710407239819005,221,221,2218
1984-07-31,-0.11138792424873938,-0.15246574055701245,63,2218,0.06246310684170403,0.10463831295336323,-0.0421752061116592,-0.04374919714304934,0.7869955156950672,223,223,2237
1984-08-31,-0.1798566489953242,-0.21412037568401426,52,2237,-0.04609758529419643,0.006023435870982144,-0.05212102116517857,-0.05392459259375,0.9017857142857143,224,224,2247
1984-09-30,0.1778314389531353,0.21683560161879245,50,2247,0.006970986744642858,-0.05382560381875,0.06079659056339286,0.05896623342053572,0.9151785714285714,224,224,2246
1984-10-31,0.21935397532414375,0.26160812742190215,36,2246,0.00827017136061947,-0.06421787794601769,0.07248804930663716,0.07123583691725663,0.6261061946902655,226,226,2261
1984-11-30,0.08590071532598238,0.10781412844048302,33,2261,0.027526326802654863,-0.019874776678761065,0.04740110348141593,0.046210837994690265,0.595132743362832,226,226,2260
1984-12-31,-0.08587774821570769,-0.06005667534047155,52,2260,0.1295617463057522,0.15701534484292032,-0.02745359853716811,-0.028847403846902625,0.6969026548672566,226,226,2262
1985-01-31,0.0439413706867127,0.055972184127761525,33,2262,0.04153145244424779,0.02239280561327434,0.01913864683097345,0.017351036211504422,0.8938053097345133,226,226,2264
1985-02-28,0.0413784685962481,-0.07216385858072397,32,2264,0.005729661577876103,-0.009314950169469025,0.015044611747345128,0.0136640807738938,0.6902654867256637,226,226,2267
1985-03-31,0.11795774396763586,0.1990294356421216,41,2267,-0.0034237364814977953,-0.04097578766740088,0.03755205118590308,0.03594412167048458,0.8039647577092511,227,227,2275
1985-04-30,0.0741115986053775,0.06691298070770929,61,2275,0.048818796863755454,0.008020242821834061,0.04079855404192139,0.03933130513362445,0.7336244541484715,229,229,2292
1985-05-31,0.15042013060068746,0.19040627075509367,32,2292,0.019451294959388646,-0.026995163187772925,0.04644645814716157,0.044769602251965065,0.8384279475982532,229,229,2297
1985-06-30,-0.19787982930126852,-0.16382497744446098,59,2297,0.010020282582173915,0.05859220773956522,-0.04857192515739131,-0.05008496863565218,0.7565217391304349,230,230,2305
1985-07-31,0.049629968941246036,-0.07895770068708334,57,2305,-3.639770431034619e-05,0.001534189151293104,-0.0015705868556034502,-0.0034111040969827607,0.9202586206896552,232,232,2322
1985-08-31,0.07139237996900105,0.0793693768920024,5,2322,-0.04981510447586207,-0.06643479548448275,0.01661969100862068,0.014865380663793093,0.8771551724137931,232,232,2326
1985-09-30,0.02729638927668979,-0.005311068391270094,74,2326,0.029183603214957266,0.034405116553418796,-0.00522151333846153,-0.006845444962393154,0.811965811965812,234,234,2340
1985-10-31,0.003460835189002128,0.08912474138506152,23,2340,0.07915446072606835,0.05829942841965811,0.020855032306410247,0.019243921195299135,0.8055555555555556,234,234,2343
1985-11-30,0.049884906699408434,0.11038533978062076,13,2343,0.019657656131914895,0.01041512650297872,0.009242529628936175,0.007540401969361707,0.851063829787234,235,235,2350
1985-12-31,-0.01726251887702667,0.03383298890144421,38,2350,0.03574510315378151,0.018333155609243697,0.01741194754453781,0.015869930737815122,0.7710084033613446,238,238,2381
1986-01-31,0.049323708408886925,0.04141554473157408,62,2381,0.0498461757235294,0.012303126264705883,0.037543049458823516,0.03595481416470587,0.7941176470588236,238,238,2387
1986-02-28,0.03624538362327208,0.07666657200487598,65,2387,0.04172219670627615,0.027947927370292888,0.013774269335983264,0.0122470726832636,0.7635983263598327,239,239,2395
1986-03-31,-0.009978110229458931,-0.004268798804053457,27,2395,0.0032965900098360645,0.0037698852102459033,-0.0004732952004098388,-0.002034770610245904,0.7807377049180327,244,244,2440
1986-04-30,-0.016263825924490178,-0.06210145639302829,11,2440,0.025728464413061227,0.03749034060530612,-0.011761876192244895,-0.01348432517183673,0.8612244897959184,245,245,2450
1986-05-31,0.026985580746413558,0.0616550540609737,39,2450,0.00773414210122449,-0.017540909651020405,0.025275051752244895,0.023577092568571427,0.8489795918367347,245,245,2458
1986-06-30,0.15451175537473041,0.20629088800737946,44,2458,-0.06106159791593625,-0.10044047600796813,0.039378878092031874,0.03777728446653387,0.8007968127490039,251,251,2515
1986-07-31,-0.02041268128598237,-0.013161889567074305,55,2515,0.03882733188537549,0.03071613822173913,0.008111193663636357,0.006605264809881416,0.7529644268774704,253,253,2537
1986-08-31,-0.007696836835061498,0.003625180591729026,51,2537,-0.05381154944330709,-0.07098410622598425,0.017172556782677158,0.015487517412598416,0.8425196850393701,254,254,2548
1986-09-30,-0.14330381232923747,-0.16967396766128337,38,2548,-0.0009604503875486398,0.05918904855758754,-0.06014949894513618,-0.06188879855603112,0.8696498054474708,257,257,2579
1986-10-31,0.09838310658724798,0.13731263906026603,159,2579,0.010364540404247103,-0.026111292323938225,0.03647583272818533,0.03466116091351352,0.9073359073359073,259,259,2591
1986-11-30,0.14805728539068655,0.08708313152929205,23,2591,-0.016778612661003858,-0.0656635151965251,0.04888490253552123,0.04734050099111969,0.7722007722007722,259,259,2596
1986-12-31,-0.09674037262506995,-0.025563258311546034,10,2596,0.11278156951212122,0.15336284678560608,-0.04058127727348486,-0.041967640909848496,0.6931818181818182,264,264,2647
1987-01-31,0.08821310192298405,0.1035431335655982,41,2647,0.09300805375056603,0.036931284517358484,0.05607676923320755,0.05428054281811321,0.8981132075471698,265,265,2650
1987-02-28,0.09937412473318562,-0.0030514953518568457,121,2650,0.05200689121165414,0.010530416889473683,0.041476474322180455,0.039965196126691735,0.755639097744361,266,266,2661
1987-03-31,0.04464999471704631,0.09473540200572826,65,2661,-0.014884607183150185,-0.05188049835714286,0.03699589117399268,0.035420799598901105,0.7875457875457875,273,273,2732
1987-04-30,0.05734644814018961,0.08279821728193544,49,2732,0.014700748689416057,-0.016780074676277373,0.03148082336569343,0.02995527592043796,0.7627737226277372,274,274,2741
1987-05-31,0.04567239390569397,0.04580619618688346,55,2741,0.025935490804744523,0.007177405974817517,0.018758084829927007,0.01712304833357664,0.8175182481751824,274,274,2744
1987-06-30,0.05078390146711281,0.10805043419220361,20,2744,0.0598676919057971,0.03006401885942029,0.029803673046376808,0.02814787594492753,0.8278985507246377,276,276,2767
1987-07-31,-0.09894454093053968,-0.11002404718967587,22,2767,-0.007053947876978417,0.026263162889928058,-0.03331711076690647,-0.034943010047482015,0.8129496402877698,278,278,2784
1987-08-31,-0.07125596194383099,-0.009001139597178591,59,2784,-0.033153734897499995,-0.041311573341071425,0.00815783844357143,0.00630783844357143,0.925,280,280,2801
1987-09-30,-0.016332336520267055,-0.06835577802482846,79,2801,-0.30808516668869257,-0.3024198566809187,-0.005665310007773872,-0.00718827820565373,0.7614840989399294,283,283,2837
1987-10-31,0.11746263837604681,0.17881920398678106,134,2837,-0.011111601602826855,-0.07106638578233215,0.0599547841795053,0.05820566757173144,0.8745583038869258,283,283,2837
1987-11-30,-0.07492376879706862,-0.11113927232373405,33,2837,0.01401188438661972,0.03595204924753521,-0.02194016486091549,-0.023214812748239434,0.6373239436619718,284,284,2841
1987-12-31,-0.1855642972913067,-0.23330707393420178,58,2841,-0.007761597634375,0.10941553154791667,-0.11717712918229167,-0.11880907362673612,0.8159722222222222,288,288,2885
1988-01-31,0.03970941227364754,0.010316823535711507,54,2885,0.07982817144756944,0.057387628408333335,0.022440543039236108,0.020503043039236106,0.96875,288,288,2883
1988-02-29,0.06491871108714786,0.1396662270288972,28,2883,0.050696849089583336,0.015346272619791665,0.03535057646979167,0.03357974313645834,0.8854166666666667,288,288,2886
1988-03-31,0.09655009854530722,0.05765348313295763,18,2886,0.024902688214137932,-0.006937616106551725,0.031840304320689655,0.030264442251724137,0.7879310344827586,290,290,2902
1988-04-30,0.04090578074989065,0.026356879376172513,87,2902,-0.0244483549633218,-0.03165409225916955,0.007205737295847749,0.005634803039792385,0.7854671280276817,289,289,2895
1988-05-31,-0.1143869510445396,-0.05615511657834049,72,2895,0.0402652348824138,0.06883327370862069,-0.02856803882620689,-0.03027493537793103,0.853448275862069,290,290,2901
1988-06-30,-0.01627385701265814,-0.08930191777800808,7,2901,-0.007379608701374571,0.0026218009443298965,-0.010001409645704467,-0.011781478374226804,0.8900343642611683,291,291,2918
1988-07-31,0.0897768622143332,0.10978381833610702,27,2918,-0.020235212682817867,-0.05676459287353952,0.036529380190721654,0.03479054857560138,0.8694158075601375,291,291,2916
1988-08-31,-0.0002634523130401943,-0.04038025264709991,30,2916,0.0017492604503448277,0.0057446271582758624,-0.003995366707931035,-0.005485021880344828,0.7448275862068965,290,290,2909
1988-09-30,-0.033440552346793544,-0.01734768670929875,62,2909,-0.016121276629692833,-0.017257221101706487,0.0011359444720136537,-0.00054323641535836,0.8395904436860069,293,293,2932
1988-10-31,0.05161493803780882,0.07380019789913128,34,2932,-0.03791586579590444,-0.05314152331774744,0.015225657521843003,0.013502108033788394,0.8617747440273038,293,293,2936
1988-11-30,0.03180899730724184,-0.057151685063406336,9,2936,0.027604185095904434,0.031945887242320815,-0.004341702146416382,-0.005945797709556314,0.8020477815699658,293,293,2934
1988-12-31,-0.01956119023970557,0.04856606380082278,108,2934,0.05114183562525597,0.04983895118634812,0.0013028844389078517,-0.00033192784778156813,0.81740614334471,293,293,2934
1989-01-31,-0.0428036597974636,-0.04014685476994666,2,2934,-0.007329753316891893,0.00784235259222973,-0.015172105909121623,-0.016797105909121625,0.8125,296,296,2960
1989-02-28,0.02380887846707717,0.006686283030413205,84,2960,0.03429668595423728,-0.0029913284301694926,0.03728801438440677,0.0356303872657627,0.8288135593220339,295,295,2959
1989-03-31,-0.01730990630411426,0.05339484440454895,38,2959,0.025802660027272724,0.020057746297306396,0.005744913729966328,0.004219661204713803,0.7626262626262627,297,297,2971
1989-04-30,0.05769536694921424,0.10756482108016217,91,2971,0.04320024876666667,0.01510252453164983,0.028097724235016844,0.026528700665993273,0.7845117845117846,297,297,2972
1989-05-31,-0.07672388756687931,-0.10874099098138096,19,2972,-0.038666116410101016,-0.005955964221548822,-0.032710152188552194,-0.034120926599326605,0.7053872053872053,297,297,2972
1989-06-30,-0.054107911464164875,-0.11638478195002677,21,2972,0.025852016075543622,0.04492697818590603,-0.01907496211036241,-0.020923955398953014,0.924496644295302,298,298,2982
1989-07-31,-0.0015260830580370922,0.014965134093095932,149,2982,0.020706814610738252,0.024869897263758385,-0.004163082653020133,-0.0059214719147651,0.8791946308724832,298,298,2984
1989-08-31,0.0399738827904002,0.06212973133778222,2,2984,0.009325593111409397,-0.004873048030872484,0.014198641142281882,0.01252414449798658,0.837248322147651,298,298,2982
1989-09-30,0.1287212480809118,0.1086257300844382,44,2982,-0.04494759845369128,-0.09950381533120806,0.05455621687751678,0.05288843164261745,0.8338926174496644,298,298,2981
1989-10-31,0.10051250580309705,0.13010135111224924,65,2981,0.00746989656560067,-0.03576501008227425,0.04323490664787492,0.041746612333493645,0.7441471571906355,299,299,2992
1989-11-30,0.14095685055680718,0.23354412744035444,11,2992,0.022356644451839467,-0.02784835942307692,0.05020500387491639,0.04881035504548495,0.697324414715719,299,299,2995
1989-12-31,-0.10643094289788847,-0.07651440460674039,68,2995,-0.06577067716622073,-0.05551589484013378,-0.010254782326086953,-0.011569163596989963,0.657190635451505,299,299,2993
1990-01-31,-0.05900670144817582,-0.10244764288280075,125,2993,0.021956028059531774,0.03365077623946488,-0.011694748179933104,-0.013450601022742469,0.8779264214046822,299,299,2993
1990-02-28,0.06349688167049243,0.10997675183193224,49,2993,0.018417100668561868,0.012063053008026755,0.0063540476605351125,0.004645017560200664,0.8545150501672241,299,299,2993
1990-03-31,0.004265435390709426,0.08972240239007814,71,2993,-0.021181374817056852,-0.038763352759531765,0.017581977942474913,0.016053549848829427,0.7642140468227425,299,299,2996
1990-04-30,0.011638412804407243,-0.0007387421540468192,12,2996,0.04583305830963455,0.0531313709551495,-0.007298312645514948,-0.008813262811627906,0.7574750830564785,301,301,3019
1990-05-31,0.05105904323087281,0.08476352541349841,31,3019,0.015797531697350993,-0.03154686207980132,0.04734439377715231,0.045589426889735093,0.8774834437086092,302,302,3029
1990-06-30,0.04525490156753906,0.04525017370426265,40,3029,-0.02981399419506579,-0.06264718939835527,0.03283319520328948,0.031415432045394744,0.7088815789473684,304,304,3046
1990-07-31,0.12198318111942524,0.16630167072489635,46,3046,-0.05773119734459017,-0.11275760021114754,0.055026402866557377,0.0537509930304918,0.637704918032787,305,305,3058
1990-08-31,0.1785066682228543,0.2235780179736891,148,3058,-0.033402186882679735,-0.12861726340130722,0.09521507651862748,0.09370200462320265,0.7565359477124183,306,306,3061
1990-09-30,0.09106183767042053,0.10009354880298581,45,3061,-0.04559000538627451,-0.1034747202506536,0.05788471486437909,0.05647295015849674,0.7058823529411764,306,306,3061
1990-10-31,-0.04094963433009623,0.06393269552684877,47,3061,0.04834678840102614,0.06394562701405228,-0.01559883861302614,-0.016892956260084965,0.6470588235294117,306,306,3064
1990-11-30,0.18521579555943507,0.23504769123508917,133,3064,0.046171338422549016,-0.05381197529248366,0.09998331371503268,0.09828723528366012,0.8480392156862745,306,306,3062
1990-12-31,-0.18224541728371868,0.08253583295589496,37,3062,0.11571812362254902,0.1174638782120915,-0.0017457545895424864,-0.0031640552431372575,0.7091503267973855,306,306,3069
1991-01-31,0.21693226553017583,0.20411521286322573,68,3069,0.16235445102124182,0.055204494381699346,0.10714995663954248,0.10542446644346405,0.8627450980392157,306,306,3067
1991-02-28,0.18422896949069803,0.1435712286629072,32,3067,0.11821377956482083,0.020546629488599345,0.09766715007622148,0.09640330642801301,0.6319218241042346,307,307,3079
1991-03-31,0.025374483214822156,-0.00875941626715104,22,3079,0.013645370266019419,0.009709868437216829,0.00393550182880259,0.0025147898546925575,0.7103559870550162,309,309,3094
1991-04-30,0.007420258908292727,-0.061509095880353026,6,3094,0.03196202692096774,0.020575593053548384,0.011386433867419353,0.009767079028709675,0.8096774193548387,310,310,3109
1991-05-31,-0.005888130921044649,-0.08719760994101189,59,3109,-0.06486594341157556,-0.06565715670096463,0.0007912132893890672,-0.0008518735273311902,0.8215434083601286,311,311,3117
1991-06-30,-0.11151777643387929,-0.13945445215686864,28,3117,0.007068900025878595,0.0720563928827476,-0.064987492856869,-0.0667095375853035,0.8610223642172523,313,313,3130
1991-07-31,0.053568631813495214,0.133267675049984,35,3130,0.06177724805904762,0.006836743472380954,0.05494050458666667,0.053067488713650794,0.9365079365079365,315,315,3152
1991-08-31,0.05551072480540939,0.05657139161961659,19,3152,0.0031227074587301586,-0.015948507184126985,0.019071214642857146,0.01777597654761905,0.6476190476190475,315,315,3157
1991-09-30,0.029048131071025787,0.05829609052880446,39,3157,0.06861010480251573,0.008803644198113207,0.05980646060440252,0.058447970038364785,0.6792452830188679,318,318,3180
1991-10-31,-0.1077707641736323,-0.09982032634081017,16,3180,-0.057297514900937506,-0.0292328716084375,-0.028064643292500007,-0.029361518292500006,0.6484375,320,320,3200
1991-11-30,-0.11090605292935254,-0.20857870579826185,30,3200,0.014502269681055903,0.0797033412068323,-0.0652010715257764,-0.06690604046987578,0.8524844720496894,322,322,3225
1991-12-31,-0.21266188835491742,-0.16988952560856105,77,3225,0.047288865780185756,0.16573148795479875,-0.11844262217461299,-0.1202599596359133,0.9086687306501547,323,323,3231
1992-01-31,0.2570636744541917,0.16367271602694378,59,3231,0.11412897657975463,-0.005588259695398774,0.1197172362751534,0.11774791112177917,0.9846625766871167,326,326,3269
1992-02-29,0.14627716659522458,0.06179167937874582,124,3269,-0.013052477293292683,-0.034771362460060976,0.021718885166768294,0.02037437297164634,0.6722560975609756,328,328,3289
1992-03-31,0.17218612523594107,0.19718456893644995,61,3289,-0.019274762571471468,-0.08498694749219218,0.06571218492072071,0.06425272546126126,0.7297297297297297,333,333,3333
1992-04-30,0.08065422733016572,0.14870713662226612,31,3333,0.031272254339939944,-0.01367390496936937,0.044946159309309314,0.04352273588588589,0.7117117117117118,333,333,3339
1992-05-31,0.11051088471633241,0.1635571371364395,56,3339,-0.022242672762089556,-0.054277438244477616,0.03203476548238806,0.03071237742268657,0.6611940298507463,335,335,3355
1992-06-30,0.03146497256802567,0.03141286662174717,51,3355,0.04668814154497041,0.034047768293195266,0.012640373251775146,0.0111640418908284,0.7381656804733727,338,338,3388
1992-07-31,0.008039828230893633,0.024738833099558148,94,3388,-0.02690053910442478,-0.027823933350442472,0.0009233942460176933,-0.0006990246330383539,0.8112094395280236,339,339,3398
1992-08-31,-0.013805081811104939,-0.008420533844704741,29,3398,0.01815399823196481,0.015333810464809385,0.0028201877671554243,0.001186756682111436,0.8167155425219941,341,341,3412
1992-09-30,-0.003830158379101078,0.07464242273485229,31,3412,0.04364124572973761,-0.0034951192084548112,0.04713636493819243,0.04559117543381925,0.7725947521865889,343,343,3433
1992-10-31,0.13800626385544676,0.19090204469556404,109,3433,0.11340313006773256,0.04475122859215116,0.0686519014755814,0.06729143635930232,0.680232558139535,344,344,3440
1992-11-30,0.038143778327611795,0.03697981452847901,45,3440,0.04675839393275362,0.025303110186666665,0.021455283746086955,0.02000021128231884,0.7275362318840579,345,345,3454
1992-12-31,0.08450194405389037,0.2212279954138621,42,3454,0.12013174925632182,0.0214823974204023,0.09864935183591952,0.09693096103132182,0.8591954022988506,348,348,3484
1993-01-31,0.10697184446565469,0.1135312704755231,22,3484,0.016778378412285713,-0.06154506475371428,0.078323443166,0.07711201459457143,0.6057142857142856,350,350,3500
1993-02-28,0.009965722422365774,0.09935587705425387,56,3500,0.04666705296609687,0.010424595647008547,0.036242457319088324,0.034803710880341884,0.7193732193732194,351,351,3512
1993-03-31,-0.0041647581985006605,0.0964575276678548,4,3512,0.01022525263764045,-0.022464159744382026,0.03268941238202248,0.031107951707865174,0.7907303370786517,356,356,3568
1993-04-30,0.003321340715939802,-0.061846396388126244,25,3568,0.023472545397486035,0.0364029140321229,-0.012930368634636868,-0.014547687070391058,0.808659217877095,358,358,3581
1993-05-31,-0.018393412440884344,-0.06512592234580765,31,3581,0.012066636511666666,0.01275482619638889,-0.0006881896847222239,-0.002432634129166668,0.8722222222222222,360,360,3605
1993-06-30,0.05775625654636762,0.09023648279239033,29,3605,-0.001347307918356163,-0.009387371144657533,0.00804006322630137,0.0062400632263013706,0.8999999999999999,365,365,3651
1993-07-31,0.011909275454360543,0.03728737549931604,11,3651,0.05419822462288828,0.046541347397820156,0.007656877225068123,0.005992027088828341,0.832425068119891,367,367,3673
1993-08-31,0.09452477281858028,0.12888777445193475,12,3673,0.038645249562059614,0.01186342181490515,0.026781827747154464,0.02503928032168021,0.8712737127371273,369,369,3693
1993-09-30,0.02079099451905912,-0.01038580463953147,21,3693,0.036651469465053765,0.025353628744354838,0.011297840720698928,0.009727948247580647,0.7849462365591398,372,372,3729
1993-10-31,0.0871016815128739,0.09226065569030024,72,3729,-0.01363550520693333,-0.054638300424,0.04100279521706667,0.03927212855040001,0.8653333333333333,375,375,3755
1993-11-30,0.02604035818784119,0.020845931202541863,36,3755,0.007459792756084659,-0.0011129802325396823,0.008572772988624341,0.006916688332539686,0.828042328042328,378,378,3783
1993-12-31,-0.11576229715844454,-0.06409362406884282,38,3783,0.04381024744675324,0.06546591575454547,-0.021655668307792225,-0.023286837138961056,0.8155844155844156,385,385,3854
1994-01-31,0.09449859773128522,0.07061063396254585,26,3854,0.010408214308010335,-0.0172642927345584,0.027672507042568736,0.025750026422413697,0.9612403100775194,387,387,3878
1994-02-28,0.02731561089198935,0.013539263726785199,13,3878,-0.04631855331333334,-0.05397690898794873,0.00765835567461539,0.006122458238717954,0.7679487179487179,390,390,3902
1994-03-31,0.055068036500233904,0.06068743163183886,63,3902,0.007749314223350256,-0.02625148027005076,0.034000794493401015,0.03245764728527919,0.7715736040609137,394,394,3941
1994-04-30,0.08369471133675012,0.13592661381488497,35,3941,0.02425104230579345,-0.01701566958312342,0.04126671188891687,0.03978812246826196,0.7392947103274559,397,397,3970
1994-05-31,0.15856360626405042,0.19200783708006217,90,3970,-0.0038815664002506277,-0.06955322204210526,0.06567165564185463,0.06438343509047618,0.6441102756892231,399,399,3992
1994-06-30,-0.031048313505072513,-0.049124568914341554,68,3992,0.011643943600746267,0.016301638738059704,-0.0046576951373134366,-0.00594376478905473,0.6430348258706469,402,402,4027
1994-07-31,-0.014894612993114334,0.1274877375861203,1,4027,0.0520047203619403,0.01995930189502488,0.03204541846691542,0.0302170602579602,0.914179104477612,402,402,4023
1994-08-31,0.06639547787834434,0.06858905389719756,37,4023,0.030208954935980144,-0.0032519518841191055,0.03346090682009925,0.031706564388337466,0.8771712158808933,403,403,4036
1994-09-30,0.10369835818992582,0.04168940825030007,13,4036,0.02248409337512315,-0.013228671712315268,0.03571276508743842,0.03411424291995074,0.7992610837438423,406,406,4063
