,me_company,prc,prc_local,dolvol,ret,ret_lag_dif,enterprise_value,book_equity,assets,sales,net_income,bidask,prc_high,prc_low,tvol,chcsho_1m,chcsho_3m,chcsho_6m,chcsho_12m,eqnpo_1m,eqnpo_3m,eqnpo_6m,eqnpo_12m,ret_1_0,ret_2_0,ret_3_0,ret_3_1,ret_6_0,ret_6_1,ret_9_0,ret_9_1,ret_12_0,ret_12_1,ret_12_7,ret_18_1,seas_1_1an,seas_1_1na,at_gr1,ca_gr1,nca_gr1,lt_gr1,cl_gr1,ncl_gr1,be_gr1,debt_gr1,sale_gr1,cogs_gr1,sga_gr1,opex_gr1,capx_gr1,at_gr3,lt_gr3,be_gr3,sale_gr3,cogs_gr3,opex_gr3,cash_gr1a,inv_gr1a,rec_gr1a,ppeg_gr1a,lti_gr1a,sti_gr1a,intan_gr1a,debtst_gr1a,ap_gr1a,txp_gr1a,debtlt_gr1a,txditc_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,oa_gr1a,ol_gr1a,fna_gr1a,fnl_gr1a,nfna_gr1a,gp_gr1a,ebitda_gr1a,ebit_gr1a,ope_gr1a,ni_gr1a,nix_gr1a,dp_gr1a,fincf_gr1a,ocf_gr1a,fcf_gr1a,nwc_gr1a,eqnetis_gr1a,dltnetis_gr1a,dstnetis_gr1a,dbnetis_gr1a,netis_gr1a,eqnpo_gr1a,tax_gr1a,eqbb_gr1a,eqis_gr1a,div_gr1a,eqpo_gr1a,capx_gr1a,be_gr1a,cash_gr3a,inv_gr3a,rec_gr3a,lti_gr3a,debtst_gr3a,ap_gr3a,debtlt_gr3a,fna_gr3a,fnl_gr3a,nfna_gr3a,gp_gr3a,ebitda_gr3a,ebit_gr3a,ni_gr3a,nix_gr3a,dp_gr3a,fincf_gr3a,ocf_gr3a,fcf_gr3a,eqnetis_gr3a,dltnetis_gr3a,dstnetis_gr3a,dbnetis_gr3a,netis_gr3a,eqnpo_gr3a,tax_gr3a,eqis_gr3a,div_gr3a,capx_gr3a,capx_at,spi_at,xido_at,nri_at,gp_sale,ebitda_sale,ebit_sale,pi_sale,ni_sale,nix_sale,ocf_sale,fcf_sale,gp_at,ebitda_at,ebit_at,fi_at,cop_at,ni_at,ope_be,ni_be,nix_be,ocf_be,fcf_be,gp_bev,ebitda_bev,ebit_bev,fi_bev,cop_bev,gp_ppen,ebitda_ppen,fcf_ppen,fincf_at,netis_at,eqnetis_at,eqis_at,dbnetis_at,dltnetis_at,dstnetis_at,eqnpo_at,eqbb_at,div_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,be_bev,debt_bev,cash_bev,pstk_bev,debtlt_bev,debtst_bev,int_debt,ebitda_debt,profit_cl,ocf_cl,ocf_debt,cash_lt,inv_act,rec_act,debtst_debt,cl_lt,debtlt_debt,lt_ppen,debtlt_be,opex_at,nwc_at,debt_at,debt_be,ebit_int,inv_days,rec_days,ap_days,cash_cl,caliq_cl,ca_cl,at_turnover,rec_turnover,ap_turnover,sale_bev,sale_be,div_ni,sale_nwc,tax_pi,cash_at,ni_emp,sale_emp,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,dsale_drec,dgp_dsale,saleq_su,niq_su,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,niq_saleq_std,tangibility,aliq_at,f_score,o_score,z_score,kz_index,at_me,be_me,debt_me,netdebt_me,cash_me,sale_me,gp_me,ebitda_me,ebit_me,ope_me,ni_me,nix_me,cop_me,ocf_me,fcf_me,div_me,eqbb_me,eqis_me,eqpo_me,eqnpo_me,eqnetis_me,at_mev,bev_mev,ppen_mev,be_mev,cash_mev,sale_mev,gp_mev,ebitda_mev,ebit_mev,cop_mev,ocf_mev,fcf_mev,debt_mev,pstk_mev,debtlt_mev,debtst_mev,dltnetis_mev,dstnetis_mev,dbnetis_mev,netis_mev,fincf_mev,aliq_mat,eq_dur,mispricing_mgmt,mispricing_perf,beta_21d,beta_dimson_21d,bidaskhl_21d,coskew_21d,iskew_capm_21d,ivol_capm_21d,rmax1_21d,rmax5_21d,rskew_21d,rvol_21d,rvolhl_21d,zero_trades_21d,ami_126d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,age,qmj_prof,qmj_safety
2016-11-30,30,4,1,3,14,0,10,14,6,0,6,0,2,2,1,0,0,8,6,0,2,4,6,5,20,6,11,1,2,5,18,8,8,23,10,12,14,0,5,2,2,1,3,2,3,2,3,2,3,3,8,4,4,3,3,0,2,7,3,6,0,1,0,2,8,3,2,2,4,1,7,0,9,0,1,5,2,0,1,7,4,4,14,8,4,12,2,12,11,4,4,4,1,7,3,4,10,1,11,0,2,7,6,4,2,8,6,0,8,2,4,2,1,6,4,0,0,3,15,5,6,2,1,3,2,0,0,5,5,2,2,3,4,5,0,2,3,0,4,3,0,2,3,1,4,0,0,6,2,2,1,4,5,10,3,4,0,7,3,1,3,11,2,3,0,1,0,3,3,2,4,1,1,1,0,3,2,0,4,1,2,3,1,4,14,3,8,8,2,2,5,12,4,2,2,2,0,10,10,7,3,5,12,13,7,3,5,6,4,9,4,5,7,1,5,8,4,10,9,4,18,1,13,7,1,3,0,13,1,9,7,12,2,6,4,5,1,4,3,6,5,2,0,3,0,8,1,2,2,4,5,1,23,7,1,0,6,17,1,2,6,5,2,1,4,1,3,5,0,6,2,7,2,15,7,5,6,0,17,1,4,6,5,1,1,4,0,3,3,4,0,3,2,2,19,1,1,3,32,4,30,3,8,3,5,3,7,3,24,9,19,2,6,6,4,16,24,3,5,2
2016-12-31,12,2,0,15,3,0,1,2,0,2,1,0,5,3,0,0,1,0,1,0,0,0,1,0,3,10,1,3,3,6,1,5,2,0,4,0,7,1,0,0,0,1,2,2,0,1,1,2,2,0,0,0,0,1,2,1,0,0,0,6,0,0,1,0,0,0,0,0,1,2,2,2,0,0,0,0,0,1,2,3,0,3,0,0,0,7,2,2,3,0,1,0,1,1,0,0,2,0,0,0,1,1,4,4,0,0,0,0,0,0,3,0,0,1,0,4,1,1,1,1,0,4,1,0,1,0,1,0,1,0,1,0,1,0,0,0,2,0,2,1,2,0,1,0,0,0,1,0,2,0,0,2,4,0,0,1,0,2,1,2,3,1,0,0,1,1,1,1,0,0,10,0,0,2,0,5,2,2,1,0,1,0,0,1,3,1,0,6,1,0,0,5,0,3,0,2,0,0,3,0,0,0,3,1,0,0,0,1,0,1,1,0,1,1,0,0,0,6,1,2,0,0,1,3,1,4,0,3,0,2,1,2,0,0,2,0,2,10,0,0,0,1,4,0,1,0,1,1,0,1,1,0,6,2,0,0,0,2,1,0,2,0,11,3,0,3,6,1,0,2,2,0,0,0,1,3,2,0,0,2,2,0,1,0,0,0,0,0,4,0,0,0,0,0,5,2,1,1,5,1,18,6,0,8,5,0,0,6,23,5,6,2,2,5,2,5,5,4,0,1
2017-01-31,6,7,6,10,34,0,16,13,10,1,15,0,11,3,5,0,5,1,2,1,11,2,2,14,21,22,11,12,4,33,12,11,4,30,6,17,22,1,8,6,2,3,4,0,4,1,5,5,4,3,3,7,7,1,6,17,4,3,4,7,11,4,5,0,5,0,4,1,2,5,3,0,4,1,0,4,1,1,3,3,5,14,4,12,9,6,4,15,14,4,0,3,1,5,2,3,12,1,5,2,0,6,6,8,10,5,2,0,1,13,0,10,7,2,4,1,4,3,2,6,6,2,2,2,0,3,10,1,5,0,3,6,4,9,0,3,8,4,5,10,5,2,4,3,3,0,12,3,2,2,3,3,7,13,2,8,1,3,4,2,11,8,5,1,7,4,1,0,2,2,5,3,5,3,0,2,6,5,3,5,1,1,4,4,2,7,0,3,0,4,6,7,3,4,3,8,1,11,3,0,0,7,6,8,7,5,5,1,15,10,8,3,7,2,6,9,5,3,13,12,5,2,1,4,6,4,8,16,13,5,6,7,4,16,3,5,9,2,2,6,3,5,15,10,0,7,2,2,8,7,5,4,4,10,2,4,1,7,8,4,6,14,6,4,9,1,5,8,0,2,5,2,1,8,7,5,8,1,4,8,3,6,10,6,2,3,0,3,5,7,1,1,4,1,3,6,0,7,27,18,15,8,4,5,7,14,0,11,15,28,17,7,4,18,1,4,14,6,3,8
2017-02-28,0,3,1,0,1,0,6,2,1,4,0,0,2,3,0,0,2,0,0,1,2,2,1,0,10,9,8,8,1,10,7,5,9,8,1,9,1,0,1,2,3,3,6,0,1,11,1,1,0,0,3,0,2,0,2,2,2,0,6,0,0,6,0,1,1,0,1,1,1,0,1,1,2,2,1,0,1,1,5,5,2,3,1,2,1,0,3,6,2,3,2,0,0,1,1,2,3,0,0,0,1,3,3,2,0,0,0,1,2,1,0,1,1,1,0,1,1,3,5,0,1,0,1,0,1,1,0,1,2,1,0,2,6,0,0,0,1,2,3,3,0,1,0,0,0,0,0,1,2,1,3,3,4,0,1,0,1,0,1,2,1,1,2,0,2,0,0,2,0,0,0,0,0,2,0,0,1,0,4,0,4,0,4,1,1,4,2,1,5,0,0,7,1,1,1,8,3,0,2,0,2,1,1,2,1,0,1,3,0,1,0,2,3,0,4,1,1,9,0,2,7,0,1,1,0,0,5,8,6,1,1,1,2,0,0,2,0,1,0,0,7,0,1,1,1,4,3,2,0,10,6,4,0,2,0,0,1,0,3,2,0,2,2,1,0,1,1,0,0,1,0,2,0,1,6,1,0,2,1,7,0,2,1,3,2,0,0,2,1,2,1,1,0,0,6,1,1,2,10,6,3,1,1,5,2,3,0,2,4,8,3,6,2,7,0,3,8,0,8,4
2017-03-31,21,3,2,0,3,0,1,9,3,2,3,0,2,2,1,0,0,2,0,0,4,1,5,1,2,1,4,5,3,0,3,6,3,3,0,19,3,1,3,0,1,1,2,0,0,0,4,7,0,1,0,1,2,0,0,0,1,1,4,1,0,1,0,0,1,0,2,0,7,6,0,2,1,0,0,1,6,0,1,3,1,2,3,3,0,8,2,7,1,5,0,0,1,0,0,0,3,0,0,1,0,0,4,10,1,3,0,0,3,2,0,0,2,0,0,1,3,2,4,3,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,7,3,1,1,0,2,0,0,0,2,1,2,1,2,1,1,2,0,6,1,1,0,0,0,3,2,2,1,0,1,1,0,0,0,0,0,0,5,2,1,0,1,1,0,0,0,0,2,8,0,0,2,2,1,3,1,1,2,0,0,0,1,6,0,1,1,3,3,2,8,1,0,5,1,0,3,0,0,4,0,12,8,2,0,0,0,1,3,4,0,0,0,0,2,6,2,2,0,1,4,6,0,1,0,0,1,2,1,2,6,6,3,1,5,2,0,2,1,1,0,6,2,1,2,1,5,2,5,2,3,3,0,0,0,0,0,1,1,1,0,3,1,0,2,1,0,0,0,3,2,0,3,2,1,0,0,0,0,3,3,3,2,14,6,6,4,1,1,2,3,0,2,18,1,2,2,6,9,3,7,1,0,0,3
2017-04-30,8,2,3,1,6,0,3,7,5,3,6,0,2,7,11,0,0,1,4,0,1,10,1,4,36,13,12,16,1,8,3,7,5,8,7,11,4,0,1,0,1,2,0,4,2,1,2,12,6,12,3,2,10,2,0,2,0,1,2,0,0,0,4,5,4,2,4,2,4,1,0,0,4,2,4,1,0,1,2,5,0,1,2,6,4,12,1,2,0,4,2,8,3,4,3,1,1,2,3,0,3,3,5,2,2,3,1,0,1,0,0,2,5,8,4,2,1,1,3,6,5,8,0,2,2,0,1,4,8,4,1,2,7,0,2,0,6,1,3,0,1,5,0,1,15,0,0,4,0,0,3,2,2,1,0,10,2,2,7,3,15,5,11,4,2,3,0,2,1,0,9,0,1,7,8,5,4,0,5,1,3,1,1,6,4,0,3,1,2,2,4,6,2,2,0,9,1,0,2,2,2,5,1,5,0,1,1,2,13,2,8,4,1,0,1,7,0,3,8,16,1,0,0,1,3,4,8,2,6,12,2,1,3,1,5,0,9,1,1,2,0,1,5,3,2,6,4,1,0,2,14,21,0,0,4,3,2,2,5,4,3,5,5,7,7,4,3,3,3,3,5,3,2,3,3,5,1,1,6,3,1,0,1,3,10,2,0,5,0,1,2,2,15,0,3,2,5,3,9,9,16,1,0,13,13,21,1,14,14,11,2,6,2,22,4,10,3,5,2,5
2017-05-31,12,2,2,10,9,0,5,4,2,0,0,0,0,1,3,0,0,1,1,1,0,0,0,5,3,14,2,13,7,6,3,6,6,1,4,1,3,0,0,1,1,0,2,2,0,1,4,0,1,0,3,1,0,0,1,0,5,0,0,1,1,11,1,0,3,0,0,1,6,1,3,1,2,1,2,0,3,0,3,3,4,2,2,3,0,1,3,1,0,0,1,2,0,0,0,12,3,6,3,0,0,3,2,0,1,0,0,0,2,2,0,0,6,6,0,0,1,0,1,3,2,2,0,0,0,1,2,0,3,0,0,0,0,3,0,2,2,0,1,0,2,2,2,0,2,0,2,1,0,0,3,2,0,0,0,3,0,2,0,2,3,0,1,1,0,0,2,0,0,0,0,2,0,0,0,1,0,1,2,0,3,0,0,0,1,0,0,1,0,2,4,2,1,4,1,1,0,2,1,1,0,2,0,1,0,0,1,1,4,3,0,4,1,0,2,2,3,5,3,0,2,0,3,1,3,1,1,3,1,4,8,3,2,1,3,6,3,0,2,2,2,1,0,0,4,9,0,2,1,1,3,2,2,3,2,5,3,0,0,4,1,1,0,2,0,4,6,10,0,0,6,0,0,1,2,0,1,3,3,6,0,4,1,2,1,1,1,1,1,1,1,1,3,1,0,8,4,7,6,8,5,14,1,10,1,4,1,8,17,5,3,6,1,0,1,1,4,1,0,2
2017-06-30,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,3,2,0,4,0,0,0,1,0,0,0,0,0
2017-07-31,0,0,0,0,6,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,1,2,5,1,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,3,3,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,0,0,0,1,0,1,0,0,0,0,3,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,4,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,0,0,3,1,1,0,0,18,0,0,0,0,0,0,2,2,0,0,1
2017-08-31,2,1,0,1,7,0,0,7,3,0,2,0,1,1,3,0,2,1,1,0,3,2,5,3,13,12,19,11,19,2,7,2,2,21,9,19,13,1,5,2,0,2,2,2,0,0,3,1,1,3,3,1,1,1,5,0,2,1,1,5,0,0,0,0,6,0,0,6,0,1,3,0,1,0,0,2,9,0,4,6,0,4,4,3,2,0,5,6,2,4,0,2,1,3,1,0,2,2,0,4,4,1,11,3,3,3,1,0,0,0,5,1,9,3,0,2,4,6,9,8,3,11,1,1,0,0,0,1,1,2,3,5,1,6,0,1,8,2,3,1,2,2,0,0,1,0,4,8,10,1,0,0,8,4,6,1,1,4,5,4,1,2,1,2,3,2,0,3,1,0,5,2,2,1,0,8,2,1,2,1,1,0,1,2,2,0,2,3,1,6,1,4,2,3,0,4,0,1,0,2,0,2,2,1,0,1,2,1,0,9,3,2,0,2,3,4,4,1,2,1,1,0,2,1,6,3,4,5,2,5,3,0,2,2,1,0,1,3,1,1,0,2,3,3,5,1,5,0,3,1,2,4,3,4,1,2,1,14,4,2,11,4,1,0,3,3,3,6,0,0,9,4,3,0,2,1,0,7,6,3,0,9,11,2,0,2,0,2,0,1,1,0,0,1,3,4,0,2,3,2,16,2,2,0,4,2,4,5,9,5,0,2,3,2,1,1,6,1,6,0
2017-09-30,6,0,0,3,8,0,9,2,0,2,0,0,3,4,2,0,3,3,0,1,3,0,4,4,3,3,1,14,0,6,3,0,0,10,1,1,3,0,0,1,0,1,2,1,1,0,2,1,3,1,1,2,0,2,0,1,0,2,1,1,2,1,0,1,7,5,1,5,3,0,1,0,14,1,1,0,1,0,0,0,1,2,2,1,0,0,2,2,2,2,4,0,0,0,0,0,2,3,1,0,1,1,1,1,3,0,0,0,9,0,1,0,1,2,3,11,3,6,0,1,4,1,0,2,0,1,1,0,4,0,0,2,0,0,0,1,2,1,1,0,1,0,1,1,0,0,1,1,0,0,0,4,1,0,0,2,0,0,1,2,2,1,4,0,2,0,1,0,2,1,1,0,0,4,0,2,2,0,0,0,3,0,0,0,0,0,0,0,2,0,3,7,0,4,0,1,0,5,3,1,0,3,5,5,2,1,0,1,1,0,1,2,2,3,0,2,1,1,3,0,4,0,0,1,1,3,2,1,1,1,2,1,1,5,1,0,2,1,1,0,0,0,4,1,0,9,1,1,1,2,3,3,1,2,0,0,1,10,1,0,1,1,1,1,1,1,2,1,0,0,2,0,0,0,1,2,3,3,3,2,0,1,1,2,0,0,0,0,1,0,1,1,0,2,5,1,0,0,15,9,12,0,3,2,2,10,1,11,14,3,8,1,6,1,3,3,3,1,0,4
2017-10-31,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,2,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2017-11-30,3,1,0,0,3,0,1,2,0,0,0,0,0,1,1,0,1,0,5,0,0,0,0,0,10,6,5,1,4,0,0,0,2,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,2,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,2,0,0,1,1,2,0,2,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,1,5,0,3,2,0,0,0,1,3,1,0,0,0,0,1,0,0,3,1,0,0,2,0,1,0,0,0,0,1,0,1,0,3,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2
2017-12-31,2,1,0,0,2,0,7,1,7,5,1,0,2,1,2,0,0,0,0,0,1,0,4,2,2,2,3,10,0,1,4,1,0,0,7,6,0,0,0,1,0,0,0,2,0,1,1,0,0,1,7,0,0,3,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1,3,7,1,1,1,0,0,4,1,5,8,5,3,0,0,0,1,3,0,0,5,2,0,0,0,0,0,2,1,4,0,3,0,0,0,4,3,0,0,0,0,1,1,1,1,1,3,1,1,1,0,0,1,0,0,1,5,0,1,5,1,1,1,3,1,0,2,4,0,6,0,0,1,0,0,2,4,1,1,1,0,0,2,1,1,5,10,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,1,0,1,0,0,1,0,0,1,1,1,0,0,3,1,0,1,0,1,0,0,0,0,1,0,0,1,3,0,1,0,1,0,0,4,2,0,3,0,2,1,0,2,2,6,0,2,0,4,0,1,0,2,0,0,1,0,1,1,0,4,0,1,0,1,0,3,2,0,0,0,3,1,3,2,0,0,3,4,0,0,0,1,0,0,2,0,0,0,0,1,2,0,0,1,2,3,0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,1,1,1,3,0,12,1,0,3,3,0,0,2,7,1,5,10,0,3,0,8,7,0,0,4
2018-01-31,4,1,2,3,0,0,1,0,0,1,1,0,0,1,1,0,1,0,3,1,2,0,0,1,9,1,0,0,0,0,0,0,1,1,2,3,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,2,2,3,0,0,2,1,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,5,0,0,0,0,6,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,0,1,2,3,4,3,1,2,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,3,3,1,1,2,5,2,0,3,2,1,0,6,0,2,0,1,0,0,0,1
2018-02-28,4,1,2,3,3,0,0,3,2,1,2,0,0,2,2,0,0,0,0,0,2,0,0,0,4,0,0,7,2,0,1,2,7,4,5,2,5,0,0,2,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,1,1,11,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,1,0,3,0,0,0,3,2,7,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,0,5,0,0,0,0,0,0,1,3,0,0,2,0,2,1,0,0,0,0,2,0,1,0,3,21,0,0,1,1,1,0,0,1,0,0,0,1,0,1,3,0,0,8,2,1,1,2,0,4,0,2,2,1,1,5,1,0,1,0,3,0,0,1,0,1,1,2,1,1,1,2,1,5,0,0,2,0,0,2,5,1,2,9,5,0,0,1,0,1,0,1,5,7,1,0,1,1,1,2,1,5,1,3,0,1,1,1,0,0,2,0,1,0,0,2,0,2,0,0,1,1,2,7,0,1,0,2,1,0,2,0,0,0,1,1,0,2,1,0,2,0,2,1,3,0,0,1,6,0,1,0,0,0,1,0,0,4,1,0,0,0,5,6,0,10,1,1,1,0,0,0,0,11,1,1,4,3,2,1,3,8,3,0,6
2018-03-31,1,0,1,0,0,0,1,1,1,7,3,0,1,1,0,0,0,0,3,0,0,0,0,0,2,4,5,1,1,5,0,4,1,5,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0,1,0,0,2,0,0,0,1,2,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,5,0,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,3,0,0,0,2,0,0,2,0,0,1,0,0,0,0,2,7,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,6,0,0,0,1,0,0,1,0,0,0,0,2,0,9,1,0,0,0,0,0,1,0,4,0,3,2,1,4,0,3,0,11,0,1,2,0
2018-04-30,18,4,4,0,4,0,1,0,1,1,4,0,7,12,1,6,1,2,1,9,9,3,1,2,9,9,12,9,10,9,4,7,5,21,6,2,9,5,6,1,1,0,5,4,0,3,2,0,1,4,2,0,3,4,0,0,1,11,3,1,1,2,0,0,2,4,0,11,0,2,2,2,1,0,0,5,2,1,0,4,14,9,10,5,4,11,3,3,7,3,6,0,1,0,9,7,2,6,4,0,1,4,1,4,6,1,0,0,5,0,4,2,2,2,15,1,0,1,4,1,8,0,0,0,5,0,1,8,3,8,3,7,0,3,0,0,2,9,2,1,1,2,1,2,1,2,1,3,2,5,0,0,0,0,1,0,2,1,4,1,15,8,1,2,0,1,1,2,0,0,1,0,1,8,2,0,1,1,0,0,0,0,1,1,5,0,0,5,1,1,9,2,2,0,2,8,0,3,4,2,0,15,4,2,1,0,3,1,0,5,1,5,5,6,2,0,1,2,5,0,1,1,2,0,1,2,4,3,3,3,8,2,3,2,2,2,0,1,1,0,8,2,7,3,1,1,1,1,0,0,3,13,0,3,0,0,1,3,0,3,3,3,1,0,0,2,1,2,0,0,3,4,0,0,0,1,3,0,1,1,8,4,2,8,1,0,0,1,2,0,0,0,1,2,3,2,1,3,5,11,19,0,5,3,3,2,0,15,7,8,0,3,4,4,5,3,6,1,3,1
