eom,ic_spearman,long_ret,short_ret,qspread,net_qspread,turnover,n_long,n_short,n_universe
1990-10-31,0.17673987550729645,0.1052800694181416,0.04861712945530973,0.056662939962831865,0.05540187801592921,0.6305309734513274,226,226,2267
1990-11-30,0.12830739984472564,0.05297934485770925,0.0067217609374449335,0.046257583920264314,0.04494480858986784,0.6563876651982379,227,227,2275
1990-12-31,0.07106041523453147,0.09814432809824562,0.058970659881578937,0.039173668216666686,0.0379675278657895,0.6030701754385965,228,228,2281
1991-01-31,0.029535354489863296,0.10886378055,0.08903668874595688,0.019827091804043115,0.018460712493698288,0.6831896551724138,232,232,2325
1991-02-28,0.04545270257428253,0.0529016530148148,0.04200043070823045,0.01090122230658435,0.009596695557613158,0.6522633744855967,243,243,2432
1991-03-31,0.0982234447725226,0.021064760811788617,-0.008939220567479674,0.03000398137926829,0.02887390007845528,0.5650406504065041,246,246,2469
1991-04-30,0.08378374952749584,0.03630971165461847,0.018069803146987952,0.01823990850763052,0.016994928587951805,0.6224899598393574,249,249,2490
1991-05-31,0.13840444193174173,-0.022512501616000002,-0.06785356041360001,0.0453410587976,0.0441890587976,0.5760000000000001,250,250,2507
1991-06-30,0.10025493902128305,0.04388184360441767,0.018332736679116467,0.025549106925301206,0.024364367969477913,0.5923694779116466,249,249,2495
1991-07-31,0.0006119447172079059,0.02565284924701195,0.018121224277689245,0.007531624969322706,0.006304533335856571,0.6135458167330676,251,251,2519
1991-08-31,0.025085014776597015,-0.0009605334051587292,-0.0005035543853174595,-0.00045697901984126973,-0.0015839631468253968,0.5634920634920635,252,252,2527
1991-09-30,0.009281568622442232,0.014713911373913043,0.03066320138932806,-0.015949290015415018,-0.01704810424466403,0.5494071146245059,253,253,2538
1991-10-31,0.053286126171948965,-0.04416103076640625,-0.06806679797070313,0.02390576720429688,0.02274561095429688,0.580078125,256,256,2561
1991-11-30,0.17341475297953338,0.09460437455914397,0.03891500812684825,0.055689366432295724,0.05455707071245137,0.566147859922179,257,257,2570
1991-12-31,0.08500812202765577,0.08365156857816092,0.06660563342835249,0.017045935149808428,0.015808387257088122,0.6187739463601533,261,261,2611
1992-01-31,0.008734262597343199,0.03601752246642066,0.03780932892214022,-0.0017918064557195593,-0.0031977105147601497,0.7029520295202951,271,271,2712
1992-02-29,0.09602810725723794,-0.009450988933695652,-0.039472721606159424,0.03002173267246377,0.028952892092753625,0.5344202898550725,276,276,2760
1992-03-31,0.1348705113992652,0.0037684011322174985,-0.03956399039642857,0.04333239152864607,0.04225382010007464,0.5392857142857144,280,280,2800
1992-04-30,-0.01873782258900999,0.011219641796402877,0.022399402666906473,-0.011179760870503597,-0.012374005474820144,0.5971223021582734,278,278,2786
1992-05-31,0.11666575867773128,-0.02411558682285714,-0.06149440279892858,0.03737881597607144,0.03624667311892858,0.5660714285714286,280,280,2805
1992-06-30,0.07183514370146615,0.046615046584229394,0.023807227322939068,0.022807819261290326,0.021707460838351258,0.5501792114695341,279,279,2797
1992-07-31,0.10654120255805108,-0.011318750498226948,-0.061198191193262405,0.04987944069503546,0.04868085913475177,0.599290780141844,282,282,2821
1992-08-31,0.061426703705854895,0.01991536071218638,0.013099733359856631,0.006815627352329748,0.005704516241218637,0.5555555555555556,279,279,2799
1992-09-30,0.03980643036087514,0.024382348937366544,0.007476336581494663,0.01690601235587188,0.01581348566548042,0.5462633451957296,281,281,2818
1992-10-31,-0.05822810075479748,0.06095426603274647,0.08756545732464789,-0.02661119129190142,-0.02780133213697184,0.5950704225352113,284,284,2845
1992-11-30,0.07220119283835401,0.03824921247256945,0.012626466120833332,0.025622746351736114,0.024542885240625003,0.5399305555555556,288,288,2887
1992-12-31,0.009446498470983262,0.03617891897278912,0.013976978156802721,0.022201940815986396,0.021191736734353744,0.5051020408163265,294,294,2943
1993-01-31,0.10117575699658267,0.009620868462962963,-0.030995799210774413,0.040616667673737374,0.03943821649528619,0.5892255892255892,297,297,2972
1993-02-28,0.031158782228871335,0.03098393972424242,0.023852378432323233,0.007131561291919188,0.0062999114602693565,0.4158249158249158,297,297,2978
1993-03-31,0.0197112219683665,-0.021869630802622952,-0.023681626778360654,0.0018119959757377027,0.0008906845003278667,0.460655737704918,305,305,3053
1993-04-30,0.0370994512503516,0.03135595522,0.03887359563245902,-0.007517640412459017,-0.008501246969836066,0.4918032786885246,305,305,3050
1993-05-31,0.10155767004218508,0.014333990756493506,-0.009796876054545458,0.024130866811038966,0.02321528239545455,0.4577922077922078,308,308,3087
1993-06-30,0.012872591402969605,0.008659199443949045,-0.005907262646815286,0.014566462090764332,0.013646079925159236,0.4601910828025478,314,314,3142
1993-07-31,0.0017072662713015884,0.035992795646518985,0.04773546229272152,-0.011742666646202535,-0.012714185633544307,0.4857594936708861,316,316,3161
1993-08-31,-0.013467768534108625,0.0166175984446875,0.0219522493490625,-0.005334650904375002,-0.006272150904375002,0.46875,320,320,3207
1993-09-30,-0.07727552025694287,0.01968290149107692,0.03727872514861538,-0.01759582365753846,-0.018491208272923075,0.4476923076923077,325,325,3254
1993-10-31,0.05446710608143552,-0.018600702514501515,-0.034881521139879156,0.01628081862537764,0.01528081862537764,0.5,331,331,3312
1993-11-30,0.13005097972984375,0.039802790423795184,-0.013772724698192773,0.05357551512198796,0.052623707893072295,0.4759036144578313,332,332,3325
1993-12-31,0.006483503281944205,0.030153263939053255,0.03264540952426036,-0.0024921455852071027,-0.0034477668869822508,0.47781065088757396,338,338,3385
1994-01-31,0.0824197896820818,-0.0006772741825072893,-0.037181924009329445,0.03650464982682215,0.0354142708180758,0.5451895043731778,343,343,3432
1994-02-28,0.079354926792126,-0.035713680968023256,-0.06914874042209303,0.03343505945406977,0.03246703619825582,0.48401162790697677,344,344,3444
1994-03-31,0.1075558318312377,0.014729292939534885,-0.02379177004011628,0.03852106297965116,0.037503621119186044,0.5087209302325582,344,344,3449
1994-04-30,-0.0014840700366618,-0.009791739834005763,-0.0023474070190201714,-0.007444332814985591,-0.008565370278962536,0.5605187319884726,347,347,3478
1994-05-31,0.05168791753767332,-0.019950727930747127,-0.03740116559827586,0.017450437667528733,0.016447564104310343,0.5014367816091954,348,348,3482
1994-06-30,0.13799593424916431,0.032194090518678165,0.0007983405568965514,0.03139574996178161,0.030427359157183913,0.48419540229885055,348,348,3489
1994-07-31,0.0826715597455486,0.05607946417507163,0.03574668246189112,0.020332781713180516,0.019203841885100287,0.5644699140401146,349,349,3494
1994-08-31,0.005989258255104479,-0.0014778522000000003,-0.004614697061079546,0.003136844861079546,0.0020800266792613637,0.5284090909090909,352,352,3522
1994-09-30,0.10132689878976639,0.022160329730508473,-0.01589350423163842,0.03805383396214689,0.037056658820903955,0.49858757062146897,354,354,3542
1994-10-31,0.11426928643569244,-0.026289475473446327,-0.049459938992090405,0.023170463518644078,0.022139390072316394,0.5155367231638418,354,354,3541
1994-11-30,0.14156833403741004,0.026525826795441593,-0.03534388243532763,0.06186970923076922,0.06080703116809116,0.5313390313390314,351,351,3515
1994-12-31,0.14544846769516612,0.01915928692893983,-0.020702445994555875,0.03986173292349571,0.03878436902664757,0.5386819484240688,349,349,3494
1995-01-31,0.08605353397743774,0.04974099406883852,0.029331496187818697,0.020409497881019825,0.019097883150141638,0.6558073654390935,353,353,3534
1995-02-28,0.06348236491928108,0.0264201800943662,0.0019554770585915476,0.02446470303577465,0.023354843880845074,0.5549295774647888,355,355,3555
1995-03-31,0.03749105848677211,0.022245336812921346,0.02424334276292135,-0.001998005950000003,-0.003146882354494385,0.574438202247191,356,356,3566
1995-04-30,0.06087497544535489,0.03141127452785516,0.024205542143732592,0.0072057323841225665,0.0059773201278551565,0.6142061281337048,359,359,3596
1995-05-31,0.08321227093146262,0.062347362081440455,0.046685956042105264,0.01566140603933519,0.014578303546260399,0.5415512465373962,361,361,3612
1995-06-30,0.06126121858177503,0.04732422165123287,0.040627181798356164,0.006697039852876709,0.005524437113150682,0.5863013698630137,365,365,3651
1995-07-31,0.07307590561899592,0.03868661837108108,0.01626236999189189,0.02242424837918919,0.02121073486567568,0.6067567567567568,370,370,3700
1995-08-31,0.17844149124364891,0.040003781696256686,0.001660420122192512,0.03834336157406418,0.037249778686363644,0.5467914438502673,374,374,3740
1995-09-30,0.20280334465378028,-0.006358185890641709,-0.07732822714545454,0.07097004125481282,0.06990854392860961,0.5307486631016043,374,374,3749
1995-10-31,0.08526556152775737,0.042273174613440864,0.0077598686615591396,0.03451330595188173,0.03325255326370968,0.6303763440860215,372,372,3723
1995-11-30,0.042216422381959245,0.012406395978400002,0.012296365752533333,0.00011003022586666966,-0.0010393031074666637,0.5746666666666667,375,375,3753
1995-12-31,0.0888221726083586,0.023577157906896552,0.012959057888594163,0.01061810001830239,0.009533219381697615,0.5424403183023873,377,377,3773
1996-01-31,0.08741808342503206,0.03962351185315789,0.01983417077342105,0.01978934107973684,0.018444604237631577,0.6723684210526315,380,380,3808
1996-02-29,0.07550958017879805,0.018379225691842107,0.0066243182136842115,0.011754907478157895,0.010607539057105264,0.5736842105263158,380,380,3809
1996-03-31,-0.05823522494175124,0.03802023338203125,0.058178474159375,-0.020158240777343753,-0.021244178277343755,0.54296875,384,384,3847
1996-04-30,0.022491461890557733,0.04203785235473145,0.057276777594884906,-0.015238925240153453,-0.016540715521483375,0.6508951406649617,391,391,3916
1996-05-31,0.24650748312681287,0.001963486314285714,-0.08853455721428571,0.09049804352857142,0.08937774277669172,0.5601503759398496,399,399,3990
1996-06-30,0.21148336579196256,-0.0393311892330827,-0.10999456515789473,0.07066337592481203,0.06958818795488722,0.5375939849624061,399,399,3996
1996-07-31,0.06792121545754748,0.05622383769035533,0.02699077386218274,0.029233063828172586,0.028004637432233498,0.6142131979695432,394,394,3948
1996-08-31,0.07712858845645466,0.03519791188316583,0.017827904051256283,0.017370007831909548,0.016226791751507538,0.5716080402010051,398,398,3981
1996-09-30,0.20684271354158304,0.013573418741250001,-0.07457435549325,0.0881477742345,0.0870502742345,0.5487500000000001,400,400,4002
1996-10-31,0.11635978542189677,0.04747075167008728,0.016467756970573566,0.031002994699513717,0.02972618671946384,0.6384039900249376,401,401,4011
1996-11-30,0.13742457565285204,0.032677295652357316,-0.00784714384789082,0.04052443950024814,0.03931600277568238,0.6042183622828784,403,403,4034
1996-12-31,0.07383724359537765,0.04326520151166252,0.03216450711612903,0.01110069439553349,0.00993692268337468,0.5818858560794045,403,403,4030
1997-01-31,0.1956936832243775,0.013862512346568628,-0.05298336421985295,0.06684587656642157,0.06557626872328431,0.6348039215686274,408,408,4083
1997-02-28,0.2371857373385166,-0.018428808433169533,-0.10355723206658476,0.08512842363341523,0.08408665459164619,0.5208845208845209,407,407,4076
1997-03-31,0.19704697262659962,0.020238268844913147,-0.05021450883647643,0.07045277768138958,0.06930637569627791,0.5732009925558312,403,403,4035
1997-04-30,-0.08962702687500947,0.08574524000526317,0.14988575547418545,-0.06414051546892229,-0.06543625481729322,0.6478696741854637,399,399,3995
1997-05-31,0.12503603752358974,0.0686979629906173,0.01291414748938272,0.05578381550123458,0.054670235254321,0.5567901234567901,405,405,4057
1997-06-30,0.14693899489155282,0.07262604137586207,0.024748526897290637,0.04787751447857143,0.04677899231108375,0.5492610837438423,406,406,4062
1997-07-31,0.030869925166208345,0.035366368093627455,0.04758520489583333,-0.012218836802205875,-0.013451679939460778,0.616421568627451,408,408,4087
1997-08-31,0.05089213285145549,0.07602512110316301,0.06924381671167883,0.00678130439148418,0.005666949160340628,0.5571776155717761,411,411,4115
1997-09-30,0.18858630971895798,-0.0013001338392344493,-0.06983961517200957,0.06853948133277511,0.06746292630885167,0.5382775119617225,418,418,4180
1997-10-31,0.20639842848866854,0.0103720772117506,-0.043611347155395684,0.05398342436714629,0.052774791273621106,0.60431654676259,417,417,4174
1997-11-30,0.17803736482328247,0.02276603384987952,-0.05266727495156627,0.07543330880144579,0.07431523651228916,0.5590361445783133,415,415,4157
1997-12-31,0.15006445459380155,0.03268340599266503,-0.026266292683618585,0.05894969867628362,0.057783439507579464,0.5831295843520782,409,409,4090
1998-01-31,0.11889301082147304,0.08745675975552825,0.056115692176167076,0.03134106757936117,0.029987259225552818,0.6769041769041768,407,407,4075
1998-02-28,0.08943993824336391,0.056404514510975605,0.03701868511853658,0.019385829392439026,0.018141926953414635,0.6219512195121951,410,410,4109
1998-03-31,0.07751685604826969,0.02893344707951807,0.013608888311566265,0.015324558767951805,0.014139016599277106,0.5927710843373494,415,415,4157
1998-04-30,0.11395092628314382,-0.03673730380909091,-0.07488379234880384,0.038146488539712926,0.03685223016650718,0.6471291866028708,418,418,4180
1998-05-31,0.10017022336423909,0.004529045498792272,-0.035800470042028985,0.04032951554082126,0.03913869428478261,0.5954106280193237,414,414,4149
1998-06-30,0.09416200739001954,-0.04664082489240196,-0.08818729660955883,0.04154647171715687,0.0403062756387255,0.6200980392156863,408,408,4080
1998-07-31,0.14292984637405867,-0.1637734166755611,-0.2478682218072319,0.08409480513167078,0.08284542857306729,0.6246882793017456,401,401,4015
1998-08-31,0.09721308936244852,0.08371151787263158,0.02789305529842105,0.055818462574210526,0.05457898889,0.6197368421052631,380,380,3804
1998-09-30,0.14114714169330553,0.08821505849473683,0.041564961745000004,0.04665009674973683,0.04532378096026315,0.6631578947368421,380,380,3809
1998-10-31,0.13261935041469752,0.08986203838359788,0.048206474569841264,0.04165556381375662,0.04036984952804233,0.6428571428571428,378,378,3782
1998-11-30,0.09503535273216995,0.044220172803157896,0.00558791990157895,0.03863225290157895,0.037353305533157896,0.6394736842105263,380,380,3801
1998-12-31,0.06820818423351648,0.03858662278359788,0.008727987939153442,0.02985863484444444,0.028636412622222218,0.6111111111111112,378,378,3787
1999-01-31,0.15277653690013124,-0.02623089046953125,-0.08353740604609376,0.05730651557656251,0.05595755724322918,0.6744791666666667,384,384,3848
1999-02-28,0.01943293990049492,-0.01050938745846561,-0.00472721763253968,-0.005782169825925929,-0.006954127497883602,0.5859788359788359,378,378,3787
1999-03-31,-0.02386204104634178,0.06971567428494624,0.09291006476451613,-0.023194390479569893,-0.02442826144731183,0.6169354838709677,372,372,3723
1999-04-30,0.12986248032664754,0.048051020595238095,0.0027647585547619065,0.045286262040476186,0.04400583876005291,0.6402116402116402,378,378,3782
1999-05-31,0.06915165895292438,0.06474705690497383,0.020834318281151832,0.043912738623822,0.04267975433062828,0.6164921465968587,382,382,3823
1999-06-30,0.09008186201840408,0.020992096695811518,-0.03323194742277487,0.05422404411858639,0.053001531029581155,0.6112565445026178,382,382,3820
1999-07-31,0.026927313172307853,-0.020841714454593176,-0.04060283115853019,0.01976111670393701,0.018475027465091866,0.6430446194225722,381,381,3812
1999-08-31,-0.006778177408162962,-0.01922404404494681,-0.00748873323962766,-0.01173531080531915,-0.012977332081914896,0.6210106382978724,376,376,3762
1999-09-30,0.1202152600078779,0.03167926889946092,-0.009369594886792449,0.041048863786253366,0.03982783952749326,0.610512129380054,371,371,3711
1999-10-31,-0.023529390901973084,0.049924289516076296,0.11694318627738419,-0.0670188967613079,-0.06836767060326976,0.6743869209809265,367,367,3677
1999-11-30,-0.0020692598994836216,0.03749544621413043,0.06252836129157609,-0.025032915077445657,-0.026263893338315223,0.6154891304347826,368,368,3683
1999-12-31,0.01589025691282074,0.0016537199670184676,-0.0065428851978891825,0.00819660516490765,0.006977607803430076,0.6094986807387863,379,379,3792
2000-01-31,-0.25720713616008495,-0.02824169775643316,0.14079646686336897,-0.16903816461980212,-0.1703349560636524,0.6483957219251337,374,374,3744
2000-02-29,0.25934361930855804,0.05558351937421876,-0.13467660261354167,0.19026012198776043,0.18925230948776042,0.50390625,384,384,3846
2000-03-31,0.3774000451694933,0.0455465982656168,-0.21045378613937007,0.25600038440498685,0.2549137702317585,0.5433070866141732,381,381,3819
2000-04-30,0.18709177851285685,0.0022117643922043018,-0.1296989644016129,0.1319107287938172,0.13070105137446236,0.6048387096774194,372,372,3724
2000-05-31,-0.09963898750985431,0.027874023611080333,0.15071365482714683,-0.12283963121606649,-0.12390334312742383,0.5318559556786704,361,361,3617
2000-06-30,0.22264455434951783,0.036548125837158475,-0.0866235590978142,0.12317168493497269,0.12207059203879782,0.5505464480874317,366,366,3660
2000-07-31,-0.022794784931383913,0.050726200424861874,0.06933886887983427,-0.0186126684549724,-0.019601618731215492,0.494475138121547,362,362,3621
2000-08-31,0.1848661668067653,0.02559369422438356,-0.09606086351835616,0.12165455774273973,0.12060524267424658,0.5246575342465754,365,365,3655
2000-09-30,0.2450962033945366,0.009929515436388888,-0.1323484931211111,0.1422780085575,0.14126134189083334,0.5083333333333333,360,360,3602
2000-10-31,0.28974135122040573,-0.015677482805982905,-0.24520854929686609,0.22953106649088317,0.2284484454082621,0.5413105413105412,351,351,3513
2000-11-30,0.11076547174911404,0.06373610668089554,-0.00361704157313433,0.06735314825402987,0.06630837213462688,0.5223880597014925,335,335,3358
2000-12-31,0.07715510881126171,0.13024220029452888,0.10632341557477204,0.023918784719756836,0.022833678336778112,0.5425531914893618,329,329,3296
2001-01-31,0.42655724786258176,0.023045768969096214,-0.2362938581918367,0.25933962716093295,0.258077236490379,0.6311953352769679,343,343,3432
2001-02-28,0.25802882917629805,0.005002580953453455,-0.1318891196333333,0.13689170058678676,0.13588869758378375,0.5015015015015014,333,333,3338
2001-03-31,-0.09432469500553957,0.038940515782153844,0.14390664180369228,-0.10496612602153843,-0.10591074140615382,0.4723076923076923,325,325,3257
2001-04-30,0.11032335296584833,0.07090058378267478,0.013879789831306992,0.05702079395136778,0.05595696416413374,0.5319148936170213,329,329,3298
2001-05-31,0.10364229687348334,0.048907907004790425,0.02617776722664671,0.022730139778143716,0.021822954149401202,0.4535928143712575,334,334,3342
2001-06-30,0.33755117644594945,0.05548587828708709,-0.12157694638738738,0.17706282467447448,0.17623699884864866,0.4129129129129129,333,333,3330
2001-07-31,0.23888543639877352,0.014318269923564953,-0.09319041399939576,0.10750868392296072,0.10654795884743201,0.48036253776435045,331,331,3310
2001-08-31,0.30734016399613706,-0.05037623641196319,-0.20473513132361962,0.15435889491165644,0.15337116485030675,0.4938650306748466,326,326,3262
2001-09-30,-0.0411699559441303,0.04080153803713461,0.09283798656794871,-0.0520364485308141,-0.05307811519748076,0.5208333333333333,312,312,3124
2001-10-31,-0.06450484566070555,0.05513225073259493,0.11602857215759493,-0.060896321425000004,-0.06203556193132912,0.569620253164557,316,316,3160
2001-11-30,-0.06410682025604945,0.032311709051875005,0.08085379069273813,-0.04854208164086312,-0.04942958164086312,0.44375,320,320,3202
2001-12-31,0.2910736998741181,0.047418030970679016,-0.07309287801882715,0.12051090898950617,0.119683748495679,0.41358024691358025,324,324,3242
2002-01-31,0.28955734691545315,0.028050631751027864,-0.10453870859690403,0.1325893403479319,0.13166054777827246,0.4643962848297214,323,323,3238
2002-02-28,-0.04964877901406467,0.07205565229276731,0.09430340310157233,-0.02224775080880502,-0.023219448922012567,0.4858490566037736,318,318,3181
2002-03-31,0.29938480547670987,0.07454058496018517,-0.05781060775925927,0.13235119271944445,0.13135427913919753,0.4984567901234568,324,324,3241
2002-04-30,0.25756839926697633,0.025397009948750004,-0.0712475853296875,0.09664459527843751,0.0956695952784375,0.48750000000000004,320,320,3207
2002-05-31,0.2614823581013875,0.008430425804075235,-0.109317690830721,0.11774811663479623,0.11669795989498431,0.5250783699059561,319,319,3195
2002-06-30,0.30515737311365004,-0.042692301490415335,-0.17993489565878593,0.1372425941683706,0.1361723066284345,0.5351437699680511,313,313,3139
2002-07-31,0.15069491867868454,0.03197768050797342,-0.0272793983744186,0.059257078882392025,0.0580677101116279,0.5946843853820598,301,301,3012
2002-08-31,0.1989511952895916,-0.020319263192976587,-0.10481940377157191,0.08450014057859533,0.08341652853846154,0.5418060200668897,299,299,2998
2002-09-30,0.06795455785035716,0.03717055952294521,0.026019952677054797,0.01115060684589041,0.010071839722602739,0.5393835616438356,292,292,2920
