,me_company,prc,prc_local,dolvol,ret,ret_lag_dif,enterprise_value,book_equity,assets,sales,net_income,bidask,prc_high,prc_low,tvol,chcsho_1m,chcsho_3m,chcsho_6m,chcsho_12m,eqnpo_1m,eqnpo_3m,eqnpo_6m,eqnpo_12m,ret_1_0,ret_2_0,ret_3_0,ret_3_1,ret_6_0,ret_6_1,ret_9_0,ret_9_1,ret_12_0,ret_12_1,ret_12_7,ret_18_1,seas_1_1an,seas_1_1na,at_gr1,ca_gr1,nca_gr1,lt_gr1,cl_gr1,ncl_gr1,be_gr1,debt_gr1,sale_gr1,cogs_gr1,sga_gr1,opex_gr1,capx_gr1,at_gr3,lt_gr3,be_gr3,sale_gr3,cogs_gr3,opex_gr3,cash_gr1a,inv_gr1a,rec_gr1a,ppeg_gr1a,lti_gr1a,sti_gr1a,intan_gr1a,debtst_gr1a,ap_gr1a,txp_gr1a,debtlt_gr1a,txditc_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,oa_gr1a,ol_gr1a,fna_gr1a,fnl_gr1a,nfna_gr1a,gp_gr1a,ebitda_gr1a,ebit_gr1a,ope_gr1a,ni_gr1a,nix_gr1a,dp_gr1a,fincf_gr1a,ocf_gr1a,fcf_gr1a,nwc_gr1a,eqnetis_gr1a,dltnetis_gr1a,dstnetis_gr1a,dbnetis_gr1a,netis_gr1a,eqnpo_gr1a,tax_gr1a,eqbb_gr1a,eqis_gr1a,div_gr1a,eqpo_gr1a,capx_gr1a,be_gr1a,cash_gr3a,inv_gr3a,rec_gr3a,lti_gr3a,debtst_gr3a,ap_gr3a,debtlt_gr3a,fna_gr3a,fnl_gr3a,nfna_gr3a,gp_gr3a,ebitda_gr3a,ebit_gr3a,ni_gr3a,nix_gr3a,dp_gr3a,fincf_gr3a,ocf_gr3a,fcf_gr3a,eqnetis_gr3a,dltnetis_gr3a,dstnetis_gr3a,dbnetis_gr3a,netis_gr3a,eqnpo_gr3a,tax_gr3a,eqis_gr3a,div_gr3a,capx_gr3a,capx_at,spi_at,xido_at,nri_at,gp_sale,ebitda_sale,ebit_sale,pi_sale,ni_sale,nix_sale,ocf_sale,fcf_sale,gp_at,ebitda_at,ebit_at,fi_at,cop_at,ni_at,ope_be,ni_be,nix_be,ocf_be,fcf_be,gp_bev,ebitda_bev,ebit_bev,fi_bev,cop_bev,gp_ppen,ebitda_ppen,fcf_ppen,fincf_at,netis_at,eqnetis_at,eqis_at,dbnetis_at,dltnetis_at,dstnetis_at,eqnpo_at,eqbb_at,div_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,be_bev,debt_bev,cash_bev,pstk_bev,debtlt_bev,debtst_bev,int_debt,ebitda_debt,profit_cl,ocf_cl,ocf_debt,cash_lt,inv_act,rec_act,debtst_debt,cl_lt,debtlt_debt,lt_ppen,debtlt_be,opex_at,nwc_at,debt_at,debt_be,ebit_int,inv_days,rec_days,ap_days,cash_cl,caliq_cl,ca_cl,at_turnover,rec_turnover,ap_turnover,sale_bev,sale_be,div_ni,sale_nwc,tax_pi,cash_at,ni_emp,sale_emp,sale_emp_gr1,emp_gr1,ni_inc8q,noa_gr1a,ppeinv_gr1a,lnoa_gr1a,capx_gr2,saleq_gr1,niq_be,niq_at,niq_be_chg1,niq_at_chg1,dsale_drec,dgp_dsale,saleq_su,niq_su,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,ocfq_saleq_std,niq_saleq_std,tangibility,aliq_at,f_score,o_score,z_score,kz_index,at_me,be_me,debt_me,netdebt_me,cash_me,sale_me,gp_me,ebitda_me,ebit_me,ope_me,ni_me,nix_me,cop_me,ocf_me,fcf_me,div_me,eqbb_me,eqis_me,eqpo_me,eqnpo_me,eqnetis_me,at_mev,bev_mev,ppen_mev,be_mev,cash_mev,sale_mev,gp_mev,ebitda_mev,ebit_mev,cop_mev,ocf_mev,fcf_mev,debt_mev,pstk_mev,debtlt_mev,debtst_mev,dltnetis_mev,dstnetis_mev,dbnetis_mev,netis_mev,fincf_mev,aliq_mat,eq_dur,mispricing_mgmt,mispricing_perf,beta_21d,beta_dimson_21d,bidaskhl_21d,coskew_21d,iskew_capm_21d,ivol_capm_21d,rmax1_21d,rmax5_21d,rskew_21d,rvol_21d,rvolhl_21d,zero_trades_21d,ami_126d,dolvol_126d,dolvol_var_126d,turnover_126d,turnover_var_126d,zero_trades_126d,zero_trades_252d,age,qmj_prof,qmj_safety
1990-01-31,0.0036617396,0.0036211421,0.0060073365,0.00580759,0.004118777,0.0,0.0040255273,0.0027274056,0.003533371,0.003594052,0.0045602797,0.0,0.0043069413,0.0040763267,0.0055105574,0.0,0.0,0.0,0.0030474842,0.0012728323,0.003595846,0.0046941224,0.0060735387,0.004941169,0.0029508586,0.004456533,0.003838981,0.004937377,0.0040438226,0.006195429,0.0056712376,0.007522918,0.0040608947,0.0047778217,0.004465123,0.0028063734,0.0061359536,0.0036723933,0.0020247921,0.0036604186,0.0035547856,0.0033893664,0.001615041,0.0038700553,0.0,0.0034754204,0.0019785324,0.003361896,0.0018152518,0.0041304813,0.0025324007,0.0036232579,0.0,0.007780191,0.0029433786,0.0018508217,0.0039145197,0.0030818535,0.0028453646,0.0033708012,0.0023051193,0.0044048754,0.00398865,0.0030833168,0.0026229727,0.0022727232,0.0,0.0051680175,0.001519835,0.0055380533,0.003832486,0.0027852233,0.0030134628,0.0016640906,0.0,0.0030138528,0.0,0.0,0.0026056897,0.0,0.003725992,0.0,0.0062714475,0.003922719,0.001506419,0.0,0.0040405174,0.0026124613,0.004495953,0.0033515387,0.0025351853,0.0033539662,0.0026219517,0.0036401402,0.0036306789,0.0034460365,0.0016554222,0.0033151787,0.0031894727,0.0,0.0020837323,0.0051642777,0.0031500377,0.0019768244,0.0038122558,0.004898287,0.0025682875,0.0026363495,0.004159388,0.0020548988,0.0,0.003142515,0.003947909,0.0022537867,0.005162528,0.0022556852,0.002381712,0.0020597696,0.0041346634,0.0025396463,0.00845035,0.0,0.0,0.0023387882,0.004990143,0.0033227706,0.0026530726,0.0,0.0036894311,0.0030789971,0.0,0.0010157082,0.0018714465,0.0017143193,0.0020681806,0.004085177,0.0022718366,0.0027614557,0.0037624512,0.0026994387,0.0028546508,0.0027263493,0.0047507538,0.0037447233,0.0034198766,0.005095795,0.0,0.0027534936,0.0048924675,0.0037703002,0.0061122067,0.0062014605,0.0,0.0032898702,0.0029726317,0.0020469183,0.0,0.0026292317,0.0032222448,0.004031318,0.0042327284,0.0044219913,0.0031127024,0.0036341106,0.003165087,0.0,0.0019888913,0.0032043983,0.0049404856,0.0019520976,0.0025260707,0.0,0.0030255239,0.0024871877,0.0042713,0.0037296074,0.0,0.0025296777,0.0010403532,0.0,0.0,0.0,0.0014509578,0.0020178228,0.0061448324,0.0036578893,0.002569412,0.005137547,0.005620321,0.0,0.004094943,0.0026737796,0.0041021123,0.002264745,0.0030056536,0.0013749339,0.0019305868,0.011654765,0.0,0.0,0.0055678906,0.0027594545,0.002601059,0.0019124637,0.0031331144,0.0,0.0063466053,0.0038495497,0.0,0.0029764979,0.002884275,0.0036196986,0.0032992018,0.0032774769,0.0022744418,0.0029847142,0.0016554254,0.003805386,0.0041042976,0.0027664795,0.002909205,0.0,0.0,0.0030698583,0.0030960299,0.0028162582,0.0031255442,0.0023929887,0.003433323,0.0,0.0039345506,0.0,0.004065915,0.0023448158,0.0031246922,0.0053587477,0.0,0.0,0.0,0.0023331875,0.0038855947,0.002495552,0.0016981075,0.0,0.003391376,0.0023158838,0.0034041794,0.0019384273,0.0,0.0064349873,0.0040129535,0.004143715,0.002777213,0.0045347004,0.0,0.006584057,0.002408556,0.002188637,0.0027543523,0.00327218,0.0027624902,0.0069780434,0.0036372836,0.0040255976,0.003130505,0.0085419575,0.0039891056,0.0039922404,0.0033762034,0.0033021506,0.0029151395,0.0026467685,0.0024499784,0.0035994446,0.0023255297,0.0038196165,0.0046090754,0.004060418,0.0036944805,0.004628385,0.0011246629,0.005253926,0.004416145,0.0038037428,0.0029536947,0.0039802347,0.0,0.0027930634,0.0043288767,0.0022835515,0.003588814,0.0011726109,0.0032470373,0.002808745,0.0034091775,0.0037132443,0.006143089,0.003899161,0.003051236,0.004626913,0.0048591304,0.00476088,0.0030976497,0.0034290638,0.0020522724,0.0021908665,0.0037542428,0.005838592,0.00525201,0.0034935628,0.010103629,0.012456156,0.0048736134,0.010556524,0.0,0.0046479534,0.004553741,0.0034721498,0.0043577505,0.0028075492
1990-02-28,0.004579041,0.002816194,0.007016766,0.004206331,0.0047288416,0.0,0.0070568398,0.0061481707,0.0015745824,0.0,0.0,0.005101028,0.00854739,0.0067038964,0.0014681005,0.0,0.0,0.0,0.0,0.0,0.0,0.00456805,0.0,0.004750511,0.0058030454,0.0068045775,0.0063318294,0.00570431,0.006806623,0.004552558,0.006897539,0.0,0.0052147233,0.005819561,0.007245202,0.005568747,0.0,0.0,0.0,0.0040544528,0.0073061325,0.0,0.0027735808,0.0053365803,0.0,0.0067605567,0.0,0.0031117187,0.0055003795,0.0050388537,0.0,0.005976862,0.004650842,0.0,0.0069700675,0.0,0.0,0.0057114805,0.008371781,0.0,0.0,0.0,0.0,0.0,0.0043659066,0.0031279717,0.0,0.0,0.0061735115,0.007155412,0.005239379,0.005462516,0.0,0.0068244375,0.0,0.005006229,0.0,0.0,0.0,0.003649758,0.00553813,0.005020099,0.004329632,0.005113433,0.0,0.0028396235,0.006298559,0.009572516,0.0,0.0068553733,0.0077587864,0.006620485,0.0034974806,0.008000845,0.0055590696,0.0,0.0036756608,0.0017241864,0.005104409,0.0039063646,0.0,0.004869622,0.005582846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040023304,0.0061436156,0.0,0.008864707,0.0,0.0047444003,0.0,0.005180521,0.0,0.0042973356,0.007367,0.006441319,0.0042472593,0.0052918494,0.0034047193,0.0,0.0,0.004700638,0.0,0.0031550634,0.0036217535,0.0064412127,0.004698534,0.0016590373,0.002975545,0.0039008695,0.0,0.005467297,0.0050201155,0.0,0.0,0.002624368,0.0,0.0,0.0,0.010768902,0.0044846246,0.00892466,0.0,0.0036635336,0.0063032988,0.009595577,0.006035975,0.010642297,0.0,0.0,0.006012505,0.007939948,0.007229703,0.00598164,0.0,0.0,0.0039544213,0.0057156165,0.00647953,0.0,0.004414774,0.0,0.0041087936,0.005197901,0.0,0.0,0.0,0.0,0.0030440125,0.0,0.00572529,0.0,0.0,0.009219393,0.0043764873,0.0,0.0,0.0,0.0042793322,0.0,0.0,0.0,0.005330914,0.0,0.0,0.004718691,0.010162298,0.005063174,0.006764598,0.005745823,0.0035513425,0.0,0.0,0.0,0.0,0.0050998204,0.0,0.004430211,0.0,0.0045672436,0.0027965803,0.0058317487,0.0,0.003155399,0.0,0.007896295,0.0040459535,0.0056554074,0.0032087741,0.0,0.0,0.0046139467,0.006070322,0.0064953305,0.0,0.004481669,0.0,0.0,0.004434639,0.0035739576,0.0045876796,0.003744292,0.0,0.014260585,0.0055291466,0.0,0.0014634797,0.0,0.0,0.0,0.005606341,0.0,0.0,0.0039958362,0.0037072222,0.0,0.010616771,0.0058118473,0.004287466,0.0070728664,0.0,0.0,0.0066640973,0.0,0.0,0.004023277,0.004073784,0.0,0.0,0.0057842205,0.005446429,0.0,0.0,0.0038685524,0.005387609,0.00447181,0.00757621,0.0036737716,0.0,0.0,0.0,0.0,0.0,0.0,0.0038744418,0.0031019626,0.0,0.0060150796,0.005260195,0.008371131,0.004554203,0.008032455,0.0028320982,0.0,0.0,0.0,0.0086636795,0.0,0.0,0.0,0.0,0.0,0.0,0.004225157,0.0056266324,0.005321402,0.0,0.0,0.0077094715,0.0033440401,0.0,0.0029243026,0.0063492535,0.0052072727,0.0032250714,0.0017516316,0.0038082753,0.0037475694,0.0054534725,0.001490206,0.0048136585,0.00445435,0.0045260126,0.0,0.0,0.005178479,0.009909281,0.0043062135,0.0027658113,0.0055133174,0.0,0.0034987044,0.0
1990-03-31,0.002934161,0.005981169,0.0080510825,0.0,0.0040846583,0.0,0.0020735597,0.0026837303,0.0047889403,0.0028998554,0.003453885,0.0034681659,0.0054951576,0.004224775,0.0066794865,0.0,0.0,0.0038808573,0.0,0.0,0.004329706,0.0049436437,0.003565777,0.0031049068,0.003356779,0.003455523,0.003669984,0.004845136,0.0047309482,0.0034613681,0.005096616,0.004540504,0.003951074,0.0047523025,0.0032987,0.0051384256,0.004117586,0.0,0.0052971793,0.0022537133,0.004800597,0.003018677,0.004119683,0.0050991336,0.0026483138,0.0037815848,0.0034019945,0.0057091992,0.0024613156,0.0038533174,0.0,0.0038873968,0.0025802928,0.0032136603,0.0021294286,0.0038544259,0.0038506822,0.0055170455,0.00455759,0.0018111009,0.0020826154,0.0,0.0062173414,0.0034234924,0.0032496538,0.0,0.0019963284,0.0020854298,0.0,0.003979113,0.0,0.0047413674,0.0030641616,0.0031153013,0.004854977,0.004419623,0.0,0.0020337708,0.0027144214,0.0054028127,0.0036685704,0.002462767,0.0037364059,0.004181376,0.0033576891,0.003916332,0.0021558038,0.0019103206,0.0030899888,0.00491529,0.0,0.0027048853,0.0,0.0033816046,0.0014150034,0.0,0.004784214,0.0,0.0031162463,0.0051481505,0.0,0.0035058465,0.004240826,0.0021241445,0.009154288,0.0026717463,0.0019662264,0.0028640067,0.0033440301,0.002265311,0.002011336,0.0,0.0,0.0,0.0041110264,0.0040117423,0.0038211087,0.0036792732,0.0033567012,0.0035271365,0.0034375598,0.00417121,0.0,0.00346534,0.0025358396,0.0,0.003463041,0.001995688,0.0040055215,0.0036513903,0.0017078376,0.002833248,0.0,0.0,0.0,0.0037678615,0.0026871667,0.0030420043,0.004150901,0.0,0.0,0.007378994,0.0,0.004842797,0.022700407,0.006217459,0.0,0.0,0.0,0.0,0.00270812,0.0,0.0026740385,0.0,0.0025747558,0.004369996,0.0027831073,0.0,0.0023089736,0.0068886336,0.0,0.0,0.0021419702,0.0057198117,0.0031147623,0.0,0.0030715293,0.003257756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037210411,0.003927357,0.0037894594,0.0030777757,0.0,0.0,0.0,0.0045790114,0.003387983,0.0015129552,0.0,0.00584873,0.0032286902,0.0074290596,0.0022369702,0.0028156082,0.0024231032,0.0,0.0,0.0062522087,0.0,0.0046818308,0.004168586,0.0,0.0,0.0024668425,0.0024046644,0.0057781176,0.0,0.0048736627,0.0063904393,0.0,0.017641684,0.0017941585,0.0036907508,0.0033807633,0.0027195527,0.0,0.0048903865,0.0036700324,0.0045095203,0.0025590195,0.003030129,0.0028121355,0.0040343646,0.0083256895,0.0029800595,0.0,0.003989021,0.00273972,0.0029920703,0.0048650913,0.002886986,0.0051952437,0.0055715013,0.0038977182,0.0,0.004955603,0.005380728,0.0,0.011376083,0.008456938,0.0,0.0,0.004296016,0.0030271285,0.0042033624,0.0043094913,0.0,0.002985032,0.005663955,0.004900862,0.0,0.003552317,0.009029169,0.0038306026,0.0043654055,0.0030224104,0.0,0.0040539643,0.0047357287,0.0,0.0,0.0034410506,0.0033373546,0.0035155793,0.008846741,0.0019482102,0.0031983156,0.0051429463,0.0043749665,0.0,0.0,0.0048712534,0.0068363966,0.005318971,0.0026892845,0.0,0.002337087,0.0040438655,0.0046300795,0.004507087,0.0023587747,0.0072377156,0.0,0.00373695,0.0077301594,0.0,0.004448035,0.003827032,0.0,0.003973571,0.00414887,0.0031801693,0.0045888517,0.0052918554,0.002925779,0.0041940943,0.0040879454,0.0033594237,0.003750849,0.0049211197,0.0032577452,0.0042900885,0.0043312847,0.0066383705,0.003788359,0.0052354354,0.002360202,0.0051581324,0.0048284135,0.0039348877,0.0042706174,0.0038381154,0.003533776,0.0044518155,0.003974098,0.006850281,0.0028445492,0.003737542,0.0,0.0040090247,0.0,0.0
1990-04-30,0.0074936855,0.009280223,0.009498098,0.0025568092,0.0047110613,0.0,0.010206212,0.015499037,0.004782593,0.0,0.0044214446,0.0,0.012213298,0.010970448,0.0035141828,0.0,0.0015160752,0.0,0.0044616773,0.0058013387,0.005442425,0.0,0.004117604,0.0047923406,0.0043397746,0.0060502267,0.005813196,0.011276532,0.005960501,0.00425251,0.008501597,0.0055043013,0.0070544477,0.0062847114,0.016703798,0.0,0.0,0.007431808,0.004998255,0.0,0.0069715804,0.0,0.0023429152,0.0033950864,0.0,0.0,0.005696167,0.0,0.0,0.006187456,0.0044261655,0.0043784287,0.0,0.0053543583,0.008363729,0.0,0.01141421,0.0036431632,0.004785128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048319115,0.0054555745,0.0,0.0,0.0,0.0,0.010386881,0.0,0.0,0.0,0.006300182,0.0037557133,0.0,0.009419749,0.0,0.0042781844,0.0055090007,0.0038575693,0.0,0.0042871917,0.0050553298,0.0,0.0059582177,0.0,0.0,0.003152376,0.0,0.0,0.0,0.0,0.00460064,0.01059327,0.006143982,0.0,0.0072151534,0.0044444893,0.0,0.0,0.003433386,0.0,0.0,0.0,0.0,0.008948372,0.0,0.0,0.0,0.0,0.0,0.0042461473,0.0,0.0,0.007019262,0.0,0.0070673716,0.0,0.004485195,0.00868334,0.004872132,0.0,0.0090982,0.0,0.0,0.0,0.0,0.0,0.0036113358,0.0,0.0,0.0,0.00389726,0.004780893,0.0040154797,0.0,0.0,0.00468803,0.0,0.0,0.006483698,0.0,0.00464677,0.0,0.0102557605,0.0,0.004864017,0.0,0.022553379,0.0,0.0051808916,0.0051881378,0.0034263167,0.00573577,0.003997671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011211587,0.0,0.0,0.0,0.0,0.0042318474,0.0045121885,0.0,0.0,0.0,0.009748465,0.0,0.005227881,0.0,0.0171195,0.0040248143,0.0053592185,0.0053531053,0.0,0.0,0.003849088,0.0,0.003946587,0.0049472163,0.0050337333,0.0,0.0,0.0,0.0,0.008717851,0.0,0.0,0.0,0.0031538375,0.0,0.01032445,0.0,0.0,0.0,0.006816069,0.0,0.005466962,0.002682464,0.0,0.0024824631,0.01999995,0.0,0.0,0.0025647897,0.0,0.0,0.0046178815,0.0,0.009324769,0.0,0.0043132026,0.0,0.0036603494,0.0,0.0030959782,0.0105363205,0.0,0.0053258296,0.0,0.0,0.0053334176,0.0049107214,0.0025236057,0.0053265872,0.0,0.0,0.0,0.0,0.013498949,0.007937564,0.0041730436,0.0049916874,0.0052166544,0.0041620596,0.0,0.0,0.0066932957,0.015910476,0.011956528,0.011857909,0.0,0.0,0.0,0.0,0.006509749,0.0,0.0042639887,0.0053463588,0.0061634327,0.0,0.0,0.009746893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016649054,0.008419069,0.010019608,0.0,0.0,0.002665801,0.004190098,0.0,0.0033991244,0.019873805,0.0,0.0,0.0,0.0,0.0,0.0,0.0043200916,0.0,0.006211157,0.009258614,0.0057011517,0.0061438023,0.0026924105,0.0050289095,0.0,0.0,0.0,0.004307893,0.004458524,0.0,0.0,0.0041968953,0.0,0.0,0.0,0.0030362313,0.0,0.0056744926,0.008247374,0.004399386,0.005126854,0.0,0.0030659197,0.0
1990-05-31,0.0036566039,0.0045964536,0.0037574186,0.008127269,0.0034214072,0.0,0.004291735,0.0024482575,0.0029476353,0.0026692564,0.0035994204,0.0,0.009726207,0.00590735,0.013017464,0.0023364578,0.0026918557,0.0059599313,0.0049561574,0.0,0.0062997555,0.0,0.004413611,0.0025875638,0.0033953066,0.0029249433,0.0,0.004991142,0.0048149736,0.006372275,0.0077913897,0.0,0.0061245826,0.0034499515,0.009005034,0.003282783,0.0,0.0047115902,0.005969482,0.0,0.005048138,0.0029985104,0.004368536,0.0,0.0025787333,0.0041954066,0.0053836294,0.0070942016,0.0042780293,0.0,0.0023644099,0.0035598523,0.0,0.0048571713,0.0031473818,0.0035743993,0.0,0.0,0.0050043664,0.0,0.004574322,0.0058209295,0.0026277022,0.0,0.0027416274,0.0,0.0,0.0,0.0,0.004410968,0.0,0.0042357757,0.0029768187,0.0023622022,0.0036157223,0.0030704495,0.0,0.0,0.004855941,0.0044791526,0.004721315,0.0035444547,0.0036560441,0.0026826863,0.004189507,0.0036397139,0.0034410811,0.0042377715,0.003473963,0.0,0.0,0.002712846,0.004682131,0.0,0.0032551151,0.0033802183,0.0,0.0,0.0036785684,0.0,0.0024966234,0.0044552987,0.0,0.003539902,0.0018038704,0.0,0.0036258188,0.002145609,0.0033134848,0.0024347766,0.0,0.0,0.004211536,0.0034669049,0.00535657,0.0,0.0044319243,0.0,0.006125418,0.0058055157,0.0030237252,0.0037670406,0.0,0.00411571,0.004393154,0.0,0.00241505,0.0,0.0021575186,0.0,0.0,0.0022378706,0.0028669725,0.0040965797,0.0,0.0,0.0,0.0036039883,0.0030894927,0.0047639003,0.004451848,0.0042688036,0.0027951142,0.003459338,0.008618067,0.0,0.005118394,0.0,0.0040624356,0.0035795963,0.0,0.0,0.0014094044,0.0034040997,0.0065978314,0.0023832275,0.0015858689,0.0020732542,0.0032703478,0.005153709,0.0027401536,0.004276815,0.0039809407,0.0038164244,0.0,0.0036933646,0.0023695242,0.0035329277,0.0017188739,0.004323832,0.0070625017,0.0,0.004383663,0.0030115095,0.0037297592,0.0027587719,0.0,0.0012654517,0.0,0.0031708546,0.0012795065,0.0,0.0018236736,0.0024354325,0.0031318127,0.0035123744,0.0057129744,0.0023834081,0.003284182,0.0041223653,0.0,0.0022613879,0.0,0.002716988,0.0034915062,0.0023474882,0.0,0.0046993154,0.0022677297,0.0018530851,0.0,0.006966769,0.003861737,0.0,0.0,0.0,0.0,0.0017664137,0.0051108412,0.0094598085,0.0038374201,0.003522307,0.0029197512,0.005327298,0.0,0.004090987,0.0061448654,0.0,0.0030177585,0.004234432,0.003015047,0.0,0.0046086796,0.0,0.002165204,0.004062134,0.003334567,0.0046513653,0.0020366535,0.0037935958,0.0033700923,0.0021527782,0.0063092113,0.0,0.0035636118,0.0034467163,0.0064737597,0.0046768347,0.0,0.0036202765,0.0028346502,0.0,0.0031142908,0.0025693886,0.0019951358,0.004651979,0.0020641503,0.0015474649,0.0,0.0043702465,0.0056804665,0.003916404,0.0027377256,0.007892956,0.0,0.0047378093,0.0,0.0,0.0042396584,0.01585612,0.0042675,0.004129734,0.004191682,0.0037306624,0.0023933784,0.0,0.0032810722,0.00670944,0.0,0.0,0.002137375,0.0,0.0,0.0042101154,0.0069105388,0.0039930427,0.0028177286,0.0033577434,0.0,0.0033020976,0.0,0.0,0.0035845896,0.0030850633,0.0,0.008097504,0.0,0.0,0.0037222777,0.0056953053,0.0,0.0047134357,0.0,0.0038700101,0.0021868197,0.0036293194,0.0031370074,0.0034564484,0.003916615,0.002500795,0.0035973224,0.0023290243,0.0019506097,0.006553637,0.0028893156,0.0072610714,0.0026362883,0.0049182544,0.004231214,0.01421053,0.00444609,0.018208465,0.004091876,0.0036294672,0.004485253,0.020668741,0.009701421,0.0055202567,0.006995251,0.0
1990-06-30,0.0066388594,0.008804972,0.0063978625,0.0027622685,0.008845298,0.0,0.007864092,0.008156258,0.012828934,0.0,0.0,0.0,0.0070980303,0.006154009,0.0,0.0,0.008318822,0.0,0.0,0.003802792,0.0,0.0042606047,0.0,0.0049722493,0.0035875132,0.0036193875,0.006802199,0.0044540395,0.0062972694,0.005761329,0.005084096,0.006709156,0.008111881,0.0037348974,0.0042603314,0.005881777,0.005821449,0.004345417,0.0,0.0,0.0,0.0,0.0,0.005958562,0.0,0.01100243,0.005964942,0.0014074461,0.0,0.004446268,0.005184228,0.0,0.0050254473,0.0,0.0046399273,0.0,0.0,0.0030326468,0.002287246,0.0030687037,0.0,0.0,0.0,0.0,0.006139529,0.0,0.0036281738,0.0,0.0,0.00477256,0.0,0.0,0.0,0.0021952894,0.0,0.0,0.0,0.0031133036,0.009578134,0.007833159,0.0,0.0,0.008209218,0.0031736272,0.003911807,0.0056217015,0.0048135146,0.009425533,0.0,0.0022708513,0.0,0.006599483,0.0,0.0,0.0031462219,0.0,0.004028009,0.0,0.0,0.0,0.0,0.004700914,0.0024574953,0.0089928685,0.01416831,0.0032431828,0.0,0.0030795136,0.0,0.011563759,0.005757143,0.0059176697,0.004931212,0.004461086,0.006750992,0.0,0.0,0.0040441365,0.0067265863,0.0,0.003585355,0.0,0.0013613871,0.0032064419,0.0,0.0,0.0025333003,0.0,0.0020793097,0.0,0.0,0.0,0.0022124255,0.0051591713,0.0130990315,0.0,0.0,0.0,0.0,0.0,0.0032330968,0.0,0.0,0.0040213577,0.0038032245,0.0,0.0048471307,0.0,0.0,0.0062235678,0.0,0.0,0.0,0.0,0.0066097355,0.0036475498,0.0,0.0068231523,0.0047428864,0.0071672834,0.0039401418,0.0039633242,0.0,0.012483013,0.0020252375,0.0,0.008936989,0.0,0.0,0.010129312,0.005056039,0.0,0.0,0.0,0.0031989738,0.0041878875,0.0,0.0,0.0013309072,0.0,0.004275676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037987507,0.0033186462,0.0064320415,0.0041418243,0.0,0.0015388147,0.0,0.0,0.0040700734,0.0,0.0,0.00918012,0.0,0.01071796,0.0,0.003883917,0.006697835,0.006468831,0.0,0.009317407,0.0,0.0066728364,0.0,0.0,0.0,0.0052590286,0.0036367986,0.004992969,0.009742984,0.0,0.001548725,0.0,0.006065561,0.0064489297,0.0036793558,0.0075341715,0.006009243,0.009728433,0.00557741,0.0,0.005944666,0.0,0.013175066,0.0,0.004917893,0.0050632823,0.0042820633,0.00790773,0.0,0.0,0.007980016,0.008750952,0.0029738692,0.00994675,0.0009785779,0.0,0.002786652,0.0019976993,0.0033720871,0.0,0.0062261415,0.0,0.0066590905,0.0067159324,0.0,0.0030080737,0.0,0.0,0.0,0.0,0.0,0.002522013,0.0,0.00747122,0.0063037104,0.0,0.0029893885,0.0,0.0,0.0057231416,0.0047515836,0.0,0.0,0.004757198,0.004907577,0.0,0.003861732,0.0,0.0,0.004317073,0.003961615,0.005154899,0.0,0.0,0.0,0.007930656,0.0,0.016299099,0.0,0.0043766615,0.0,0.0,0.0040851706,0.0051153363,0.004607458,0.0067380583,0.006349128,0.003745215,0.0048655025,0.004043492,0.0032264176,0.0061370023,0.0,0.0,0.0,0.003599878,0.0010960889,0.002641029,0.0037209066,0.009994946,0.006609414,0.0068610613,0.0055821086,0.0048639583,0.006212333,0.0065989555,0.005169676,0.0,0.007670218,0.0034583868
