id,leg,weight,predicted_ret,realized_ret,eom
101073201,long,0.0018294106839230224,0.014338366231168829,0.0423230461,1986-01-31
101061801,long,0.003147416961908325,0.014345087892580682,0.114704,1986-01-31
100825301,long,0.014917026603562127,0.01435957588402537,0.0346901968,1986-01-31
100523701,long,0.0019507440956380044,0.01436742033324746,0.1366231932,1986-01-31
100946601,long,0.0010480305965772177,0.014369644800235882,-0.005296,1986-01-31
101123401,long,0.0039374755128074295,0.014370281241805189,0.0396478202,1986-01-31
100650201,long,0.014917026603562127,0.014393973963507164,0.0370564961,1986-01-31
101037901,long,0.0010856327789676165,0.014399356199756496,0.2280373333,1986-01-31
100518101,long,0.0023519697454605004,0.014407444525539466,0.1375611429,1986-01-31
100358101,long,0.0103064242228527,0.014432516898432052,0.1479886825,1986-01-31
100324801,long,0.002970475353102869,0.014433104201154361,0.1151141686,1986-01-31
100916801,long,0.014917026603562127,0.014436436523040963,0.1307584218,1986-01-31
100463501,long,0.006738738513707,0.014469836239187291,0.1619394949,1986-01-31
101040501,long,0.014917026603562127,0.014479348505889379,0.1018468571,1986-01-31
101623201,long,0.0021708508817502724,0.014487234278391806,0.0874875052,1986-01-31
100931301,long,0.004796796692663168,0.014490201120653044,0.1133480678,1986-01-31
101121301,long,0.0028271981647385418,0.014503684074861287,0.0829392941,1986-01-31
100769101,long,0.0036131179375028526,0.01450615274954664,0.0154023792,1986-01-31
100859901,long,0.001273941850949051,0.01453724305114011,-0.030296,1986-01-31
101054101,long,0.004443270274516614,0.014541380338403426,0.0542278095,1986-01-31
100928401,long,0.002520339013228933,0.014542282448149278,0.025954,1986-01-31
101690801,long,0.0010362094961503016,0.014556618855276987,-0.062064559,1986-01-31
100253801,long,0.002369951616274063,0.01456629269999753,0.2224267723,1986-01-31
101175301,long,0.0025891093516239496,0.014567839868656068,-0.017060706,1986-01-31
100911801,long,0.0034620346195080275,0.014610695522374676,0.0862072451,1986-01-31
101055301,long,0.00383512624155384,0.014612372342451737,-0.099046,1986-01-31
100507101,long,0.014917026603562127,0.014615895147200825,0.1161614899,1986-01-31
101127801,long,0.014917026603562127,0.01462384935020318,0.1028121081,1986-01-31
100251801,long,0.0036683104895097922,0.014642139530948783,-0.009411226,1986-01-31
101009301,long,0.012837475316688716,0.014660528613385838,0.0492833971,1986-01-31
100192001,long,0.014917026603562127,0.014666728606661818,0.1516002848,1986-01-31
100343101,long,0.0027861287509394345,0.014675231499391705,0.2735173478,1986-01-31
100601302,long,0.00127983754629776,0.014677067029748398,-0.030296,1986-01-31
100657301,long,0.0035356211759594966,0.014700582885273757,0.2109202162,1986-01-31
100569001,long,0.00809516703827984,0.014706524466391212,0.014853184,1986-01-31
101145501,long,0.0021252330937398477,0.014750886190561169,0.1009460419,1986-01-31
100302201,long,0.014917026603562127,0.014786183866251006,0.2250563035,1986-01-31
100515101,long,0.014917026603562127,0.014822085874904495,-0.048796371,1986-01-31
100350201,long,0.004426552920459589,0.0148290407762019,0.0886637315,1986-01-31
100834801,long,0.001944353160441454,0.01483145515433612,0.1275165,1986-01-31
100622301,long,0.0024012046973175697,0.014862224308999243,0.2115714699,1986-01-31
100813301,long,0.001892615485908858,0.01488499499728595,0.0423230476,1986-01-31
100872602,long,0.014917026603562127,0.014898005660381533,0.0986001039,1986-01-31
101088401,long,0.008790316685455426,0.014918217479652168,-0.010398041,1986-01-31
100293801,long,0.014606891804471419,0.014944742416097164,0.2000611429,1986-01-31
101219901,long,0.0024012046973175697,0.014949562414774199,0.2115714699,1986-01-31
100935901,long,0.014917026603562127,0.014990349955405685,-0.001871342,1986-01-31
100787501,long,0.005507121859666331,0.015010462948652813,0.0805312225,1986-01-31
100501801,long,0.014917026603562127,0.015042902584086986,0.0441739647,1986-01-31
101110101,long,0.0029936631229093417,0.015049748744026672,0.1068116233,1986-01-31
101024701,long,0.014917026603562127,0.015112856393148019,0.1266301214,1986-01-31
100156702,long,0.014917026603562127,0.015138295869942208,0.0663550903,1986-01-31
100243601,long,0.014917026603562127,0.01514388585535837,0.0496490549,1986-01-31
100911201,long,0.006060692278738019,0.015144243513371673,0.090594411,1986-01-31
101019001,long,0.014917026603562127,0.01517056291854945,0.0210455238,1986-01-31
101024301,long,0.014917026603562127,0.015171944583417168,0.0992686605,1986-01-31
100124001,long,0.014917026603562127,0.015200215978066204,0.0280405747,1986-01-31
100346301,long,0.01078909597755385,0.01523435035936476,-0.055928911,1986-01-31
101100301,long,0.003336391684920496,0.015240518996054192,-0.161690391,1986-01-31
100376001,long,0.014917026603562127,0.015244362991311834,-0.049027778,1986-01-31
100204901,long,0.004200706518736591,0.015244614241035404,0.0532624739,1986-01-31
100821901,long,0.004158950256429359,0.015262094114001448,0.0256833342,1986-01-31
100706601,long,0.0014176553214766661,0.015287698012238466,-0.028551814,1986-01-31
100416201,long,0.005495940359314856,0.015305311616299085,0.2786546173,1986-01-31
100885001,long,0.002421008337993883,0.015328368066246727,0.1641955254,1986-01-31
101158401,long,0.014917026603562127,0.015331373874596595,0.0903215299,1986-01-31
100855101,long,0.004630431961313296,0.01533837221825736,0.0290421467,1986-01-31
100123901,long,0.005129254953376871,0.015351672560928106,0.214704,1986-01-31
100119401,long,0.014917026603562127,0.015380794725964125,0.1312254572,1986-01-31
100871601,long,0.0024083650193185767,0.015417507201609774,-0.076162142,1986-01-31
100992201,long,0.0024394029121984117,0.015486450184009213,0.169704,1986-01-31
100757801,long,0.0023788522414194928,0.015497998986583784,0.1348313885,1986-01-31
101078701,long,0.011512202992027652,0.015514411090478812,0.1028168722,1986-01-31
100891701,long,0.00160274183269888,0.01551896671216942,-0.022390017,1986-01-31
100364201,long,0.004273173458115248,0.015600518404458034,0.0738828856,1986-01-31
101322701,long,0.001455540817757385,0.015602936124520642,0.4439793817,1986-01-31
100412801,long,0.0010441217505610236,0.015628400539952226,-0.056578051,1986-01-31
100404901,long,0.0027462031020379766,0.015656990764371895,0.1167631834,1986-01-31
101153701,long,0.008447446626755901,0.0156873034636904,0.2179182857,1986-01-31
101026601,long,0.0015063737443765564,0.015726058163654175,-0.046962667,1986-01-31
100512501,long,0.014917026603562127,0.01572893981263101,0.0595504164,1986-01-31
101072302,long,0.0036200807537096775,0.01575348978196158,0.1511457178,1986-01-31
101680701,long,0.001123866925847662,0.015759573921933286,0.1094580984,1986-01-31
100395501,long,0.014917026603562127,0.015777273527789994,0.0880481558,1986-01-31
101686401,long,0.0012107871623736797,0.015786062273504715,0.0877272558,1986-01-31
100947201,long,0.004183255261211895,0.015799129776464273,0.126935405,1986-01-31
100483901,long,0.014917026603562127,0.015804767639922834,0.1404125828,1986-01-31
101122001,long,0.005365896374462493,0.015805892988370894,0.0754939461,1986-01-31
100228901,long,0.0015844134060265483,0.015817989903091897,-0.005296,1986-01-31
101134301,long,0.014917026603562127,0.015838540903912436,0.0048822965,1986-01-31
100525201,long,0.002675490132497216,0.01588962806810175,0.4434219487,1986-01-31
100785301,long,0.005855469019344806,0.01591461983651253,-0.024253346,1986-01-31
101030101,long,0.014917026603562127,0.01591870217955904,0.0921092243,1986-01-31
101161401,long,0.002598454028751654,0.015940935393703174,0.1077474783,1986-01-31
101669101,long,0.0027492558801190084,0.015955856188623264,0.1260908613,1986-01-31
101415701,long,0.0033004839523991833,0.015986650919627414,0.1796096604,1986-01-31
100482802,long,0.014917026603562127,0.015991246707657725,0.2144842198,1986-01-31
100168601,long,0.003342814593864306,0.0160924331893595,-0.029199125,1986-01-31
100953801,long,0.0031582060843964622,0.016145287949660147,0.0169262222,1986-01-31
100810501,long,0.0018725420679530757,0.016164902505215066,0.1535825047,1986-01-31
100637901,long,0.014917026603562127,0.016172242646894104,0.0674312696,1986-01-31
100172801,long,0.0010977136212807887,0.016201541247702688,0.1959618616,1986-01-31
100480601,long,0.0012725563625421042,0.016242575992934955,0.1171529796,1986-01-31
100443601,long,0.014917026603562127,0.01634475727984625,0.1502595556,1986-01-31
101124901,long,0.006932094108848758,0.01634685737572934,0.134906021,1986-01-31
101131501,long,0.0022796861140511483,0.016374367567711764,0.0599213913,1986-01-31
100727701,long,0.0013297387117292335,0.01639645503406365,-0.049180299,1986-01-31
100943301,long,0.004775265613249682,0.016419298139039622,0.101261377,1986-01-31
100114801,long,0.0028132239076954163,0.016460965225062716,0.1088419257,1986-01-31
101287401,long,0.0011666401956025461,0.016472989120184515,0.132204,1986-01-31
100996301,long,0.008592651707499257,0.016478840917983913,0.1376343633,1986-01-31
101083901,long,0.0028214144923180144,0.016519478184206498,0.0466520491,1986-01-31
100874601,long,0.014917026603562127,0.01666349521836591,0.0556358996,1986-01-31
101054901,long,0.001275356817832741,0.01667275044977322,0.307204,1986-01-31
100215401,long,0.006054059621470722,0.01667815471434032,0.1494020057,1986-01-31
100940201,long,0.0010311138521552005,0.016702385122501696,-0.085296,1986-01-31
100888101,long,0.0019601713110620404,0.016708907991778696,0.1559943226,1986-01-31
100654701,long,0.005404124061924384,0.016734574796755473,0.1191675193,1986-01-31
101118501,long,0.0010074978430930346,0.016763760404069857,0.0678747317,1986-01-31
100570901,long,0.010647755505066211,0.016788762138282693,0.1861933617,1986-01-31
100378401,long,0.00725224178718886,0.01679392776447599,0.0540260339,1986-01-31
100104301,long,0.005583102629935402,0.016813380630528976,0.3138529362,1986-01-31
100711701,long,0.003135991104322527,0.01686096028219883,-0.005296,1986-01-31
100901601,long,0.0011915436134865595,0.016865119543196014,0.0343865397,1986-01-31
101149901,long,0.0036285410765350755,0.016964552989698574,0.0294262222,1986-01-31
101017301,long,0.0010084645850920312,0.017008278345385354,-0.084579107,1986-01-31
100892601,long,0.0010656911519942756,0.01707667774565692,0.0007646061,1986-01-31
100871101,long,0.0017700557709998941,0.01739207143893718,-0.043573512,1986-01-31
100187801,long,0.003900155761250101,0.017419425535784464,0.1723689746,1986-01-31
100310301,long,0.0035700911535554575,0.017448037738378042,0.1906499459,1986-01-31
100301101,long,0.002405983158397698,0.017545237084360867,0.1298391351,1986-01-31
100775901,long,0.006546639072160013,0.01777023231929536,-0.000369892,1986-01-31
101145301,long,0.01041858982686189,0.017874794151131055,0.0869633229,1986-01-31
100333601,long,0.011158051520278375,0.01787536779198679,0.0608804706,1986-01-31
100483801,long,0.014917026603562127,0.01795844976330211,0.0710398779,1986-01-31
101541701,long,0.0009860815777006575,0.018000357148447173,0.238401479,1986-01-31
101191001,long,0.004510206941762421,0.018215470572647757,-0.077191425,1986-01-31
100976101,long,0.00479457106766903,0.0182173141388993,0.0774626207,1986-01-31
101034501,long,0.0012617908220571299,0.018225644332163806,0.013108908,1986-01-31
100875901,long,0.0013227729476747337,0.018260306660268,0.0914781935,1986-01-31
100324601,long,0.0033455233621308136,0.018445930260786645,0.1182995056,1986-01-31
100863301,long,0.0021843787094780968,0.01853677989376338,0.1843591724,1986-01-31
100373001,long,0.0026608216431771117,0.018624423937911277,-0.068745983,1986-01-31
101000401,long,0.00456842693474589,0.018634663175100437,0.166704,1986-01-31
101232101,long,0.0023398157694991366,0.018658603690720317,-0.052915048,1986-01-31
100403601,long,0.003266097309277838,0.018865118071421313,0.1580812609,1986-01-31
100166401,long,0.0037991856784992373,0.01897294967719793,0.1455414292,1986-01-31
100219701,long,0.008289559905317474,0.019218166515396304,-0.039778759,1986-01-31
100160201,long,0.003687863563133786,0.01930180430148051,0.0473355789,1986-01-31
100961301,long,0.014917026603562127,0.01936195753432582,0.005693011,1986-01-31
101271701,long,0.0038914183407433144,0.019428977686182347,-0.167633662,1986-01-31
100996902,long,0.0017489462338038417,0.01956985186030951,-0.107568727,1986-01-31
100169001,long,0.014917026603562127,0.01971559002585402,0.0757850811,1986-01-31
100125701,long,0.004028381239389174,0.01974413873248302,-0.045031099,1986-01-31
100271001,long,0.006117233471055976,0.019801618038050188,0.0247270947,1986-01-31
101018201,long,0.0029811583530747294,0.02024235829255889,0.2050616504,1986-01-31
100434001,long,0.003715137049816914,0.02069977168143819,-0.099046,1986-01-31
100482601,long,0.0027390133015602262,0.020885686104693275,0.3104934737,1986-01-31
100447901,long,0.0009938658172038953,0.02101719043605952,0.034704,1986-01-31
100566001,long,0.0024436301210468796,0.021076921256923703,-0.084661079,1986-01-31
101040401,long,0.003098830536539614,0.02188436683601865,0.2119676016,1986-01-31
100901301,long,0.0014621724285387584,0.021991471057352135,0.2754057544,1986-01-31
100150001,long,0.0013178765726876308,0.021999966657515215,0.1861933617,1986-01-31
100218401,long,0.0013513818093543442,0.022947903608173423,0.2604697658,1986-01-31
100447601,long,0.001808327677356039,0.02307866774659072,0.1058151111,1986-01-31
100499001,long,0.014917026603562127,0.025852736322240763,0.0611692568,1986-01-31
100588501,long,0.00213371699934664,0.029158150542012855,-0.129262942,1986-01-31
100838301,long,0.0012964751985718168,0.03309231800602268,0.483076093,1986-01-31
101669801,long,0.0018886977963496405,0.07080220224340168,0.1672392113,1986-01-31
101198501,short,-0.01258105446564863,-0.05996914734079872,-0.16081548,1986-01-31
101113501,short,-0.0012436166001960692,-0.015448542453397687,0.173552097,1986-01-31
100680901,short,-0.0013473015995701567,-0.014870559686293854,0.1813706667,1986-01-31
100406601,short,-0.011850333114674132,-0.006341620720752058,0.0203450256,1986-01-31
101167902,short,-0.005699717650946238,-0.006049759033208715,0.178612046,1986-01-31
101124701,short,-0.01258105446564863,-0.0034402773791657616,0.0708285675,1986-01-31
100993201,short,-0.0023368941530403017,-0.0024021781139189936,-0.202826864,1986-01-31
100184901,short,-0.0031491721363034286,-0.002196169653798579,0.0372571915,1986-01-31
101080501,short,-0.004842892660069641,-0.0004040835225414003,0.1905075627,1986-01-31
100566701,short,-0.0012191963795988978,-3.409816646267848e-05,0.0372571915,1986-01-31
101060801,short,-0.0032043841598659397,-1.8005338037063376e-05,-0.056798146,1986-01-31
100308701,short,-0.0045026649748545824,0.00044459165974204164,-0.130296,1986-01-31
100833301,short,-0.002545322056197504,0.0005150940664163401,-0.005296,1986-01-31
100934001,short,-0.002980490712700401,0.0009291355945396391,-0.015605278,1986-01-31
101671601,short,-0.0025276848890437085,0.001385276666163485,-0.026129333,1986-01-31
100321601,short,-0.0017660870633173006,0.0016566487923000764,0.1727861918,1986-01-31
101304101,short,-0.008865602799914695,0.0017242521045248965,-0.071962667,1986-01-31
100123001,short,-0.005388467849468174,0.00206975648652976,0.1385888921,1986-01-31
101051901,short,-0.01258105446564863,0.0022198918384859784,0.0833403636,1986-01-31
100121201,short,-0.002673763923688389,0.002712070761642902,0.0294866087,1986-01-31
100978101,short,-0.002829515639229765,0.0027412035767261107,-0.073477818,1986-01-31
101090301,short,-0.0038005784744095765,0.0027659548495578626,0.0829392941,1986-01-31
100195601,short,-0.0010619267369400525,0.002826423967681766,0.1525987368,1986-01-31
100484301,short,-0.00444740580987851,0.002897338938315573,0.024239865,1986-01-31
100763701,short,-0.01064662426081044,0.0029394393864488584,-0.019480397,1986-01-31
100399201,short,-0.007091049140959505,0.0029773424844315097,0.0800698537,1986-01-31
101189401,short,-0.008436976124817943,0.003025704202419822,0.0835814315,1986-01-31
100533401,short,-0.002733504292856495,0.003031672732459886,0.2309677363,1986-01-31
101116201,short,-0.00392641776376901,0.0030334202997232143,-0.052915048,1986-01-31
101103201,short,-0.005829972329553115,0.0030985683710854153,0.1004732308,1986-01-31
100514401,short,-0.001588517104188041,0.003460569424877725,-0.07309261,1986-01-31
100443101,short,-0.0010894066397830631,0.0034863977554148275,0.1661325714,1986-01-31
100704501,short,-0.002127567673344788,0.003621867254597894,0.0449833296,1986-01-31
100711601,short,-0.010240258976314214,0.0036817494600801326,-0.070513391,1986-01-31
100216301,short,-0.0010671496070605163,0.0038110730059267408,-0.348433255,1986-01-31
100443001,short,-0.012146645183752445,0.0038216398879573664,0.0422299788,1986-01-31
102137501,short,-0.01258105446564863,0.003954954489939837,0.0656717419,1986-01-31
101185601,short,-0.003451442880055838,0.004037192589863324,0.0412156279,1986-01-31
100620401,short,-0.0010465205244862721,0.00408704893439748,0.1590060597,1986-01-31
100467901,short,-0.012056400804392386,0.0040926059867016145,0.0877272558,1986-01-31
100229301,short,-0.003778384296905111,0.004156485737974906,0.1660411375,1986-01-31
100285401,short,-0.008807116024769992,0.00422702657307999,0.1556796098,1986-01-31
101074301,short,-0.004872069434813264,0.004256148142678039,-0.125527214,1986-01-31
100551801,short,-0.01258105446564863,0.004444054249213517,0.1365958919,1986-01-31
100652701,short,-0.0011761774186672981,0.004446418714374091,0.250704,1986-01-31
101683601,short,-0.001171696691294948,0.004506689126173299,0.2748189383,1986-01-31
101482801,short,-0.01258105446564863,0.004559095285070303,0.0701138361,1986-01-31
101204001,short,-0.005573560752912737,0.0045648258129700765,-0.257603692,1986-01-31
100708601,short,-0.009483595304088885,0.004572267792021466,0.1776308293,1986-01-31
100872401,short,-0.0014431550607759594,0.0045898826610920335,0.3518468571,1986-01-31
100816401,short,-0.0049470702232539705,0.004613576265033264,-0.118698062,1986-01-31
100650701,short,-0.002326425392377457,0.004634190611497886,-0.085296,1986-01-31
101118201,short,-0.0018357997834534945,0.0046361584766761626,-0.242138105,1986-01-31
100202101,short,-0.007770994017399303,0.004660674295966712,-0.009720779,1986-01-31
101334201,short,-0.002237645767587137,0.004663641126741565,0.1520073708,1986-01-31
100871701,short,-0.004783181530143303,0.004699049202705982,0.0183260472,1986-01-31
100438801,short,-0.0015486944971593558,0.004700773067682186,0.0129362726,1986-01-31
101189101,short,-0.0071735403553170205,0.004725449201648693,0.0083877564,1986-01-31
100480701,short,-0.0026540490124343343,0.004774589324079426,0.0478954894,1986-01-31
100300701,short,-0.0024912037134296053,0.00480536324166225,0.0539145263,1986-01-31
101061401,short,-0.01258105446564863,0.0048678008303629635,0.4199913563,1986-01-31
101009601,short,-0.0037299794934607918,0.00491210797091548,0.0215571431,1986-01-31
100103401,short,-0.0025965490589336684,0.0049351847313965245,-0.027354824,1986-01-31
100355501,short,-0.0016322937471107627,0.00494534642549695,0.399782919,1986-01-31
100444301,short,-0.007971393039882745,0.004953578488457459,-0.087864807,1986-01-31
100472301,short,-0.011454854368029139,0.005032531174384847,0.0718852081,1986-01-31
100469401,short,-0.00603958191835287,0.005095533590319026,-0.130296,1986-01-31
100610901,short,-0.0023076161924580865,0.005104454835320733,0.2299981176,1986-01-31
100442801,short,-0.0070311654601342265,0.005110859211012587,0.123062212,1986-01-31
100313801,short,-0.008056637286644446,0.005202738535572791,0.0581865889,1986-01-31
100623901,short,-0.003437683872817867,0.005233590850239828,0.0245547463,1986-01-31
100990401,short,-0.00373688413916701,0.005238273294930979,0.0576410629,1986-01-31
100775001,short,-0.01258105446564863,0.0052384432726964225,0.0901848972,1986-01-31
101700701,short,-0.006108776077634914,0.005261404159016819,0.1567151732,1986-01-31
100295301,short,-0.00197380470027254,0.0053203720305539225,0.2299981176,1986-01-31
100798501,short,-0.01258105446564863,0.005370123003728359,0.0670962227,1986-01-31
100725601,short,-0.007503593079313541,0.005379159824149131,0.1189510232,1986-01-31
101105601,short,-0.004755342388609605,0.005413618889274541,0.0859048949,1986-01-31
100768501,short,-0.001117672631354171,0.005475791203352831,0.0190942439,1986-01-31
100981901,short,-0.008232512472357404,0.005484098864886322,0.0200663188,1986-01-31
100305801,short,-0.0036904561323313437,0.005517164839727679,0.1537949091,1986-01-31
100340902,short,-0.004531552644257011,0.005537856692131235,0.0242548548,1986-01-31
100710701,short,-0.00205360568514841,0.005544148255934831,0.1275165,1986-01-31
100299701,short,-0.005046013827400261,0.0055523443458740905,-0.015296311,1986-01-31
100159501,short,-0.01258105446564863,0.005559418768906643,0.1018312264,1986-01-31
101139901,short,-0.005875026949873707,0.005597258314456314,-0.056842392,1986-01-31
100420501,short,-0.01258105446564863,0.005615630904091834,-0.104469554,1986-01-31
100868701,short,-0.0018521547111982185,0.005660864146381682,0.1086280506,1986-01-31
101622701,short,-0.0019474117942002512,0.005672936121276618,0.2539632593,1986-01-31
100301501,short,-0.01258105446564863,0.005679138094723364,-0.003063857,1986-01-31
100370701,short,-0.0028418069771255403,0.005740986828157068,0.4463169032,1986-01-31
100341002,short,-0.005017102917658079,0.005753830582898443,-0.042729854,1986-01-31
100401601,short,-0.010869119779263872,0.005807104921294958,-0.02703513,1986-01-31
100370501,short,-0.007000009643090719,0.005810047057417147,0.1375611429,1986-01-31
100954901,short,-0.0023871688992225357,0.005813620519255917,-0.106136336,1986-01-31
100597801,short,-0.001761655768204931,0.005846682073854074,0.1717873333,1986-01-31
101518301,short,-0.0027121272339413476,0.005847522298060377,0.104079,1986-01-31
101188601,short,-0.003961636636392112,0.0058737438065671055,0.0460802546,1986-01-31
100284601,short,-0.005369608141282915,0.0059038765460349375,0.0238302136,1986-01-31
100228101,short,-0.01258105446564863,0.005972663713302136,0.0680373333,1986-01-31
