year,feature,gain,weight,cover,gain_norm
2022,f291,16.35302734375,12.666666666666666,231652.53125,0.0197973422845144
2022,f318,14.109580039978027,61.0,335051.21875,0.01708137457795886
2022,f294,13.638357798258463,12.333333333333334,219750.296875,0.01651090234579667
2022,f310,12.206523577372232,20.666666666666668,274795.0677083333,0.014777491670836874
2022,f317,11.308900038401285,14.0,201151.64322916666,0.013690808448819468
2022,f316,9.57987356185913,29.333333333333332,167455.67708333334,0.011597610152531202
2022,f269,8.927485783894857,18.666666666666668,265423.4427083333,0.010807814852180976
2022,f275,7.758987744649251,9.333333333333334,231465.0,0.009393204874746397
2022,f148,7.746213912963867,3.0,110379.91796875,0.009377740587135029
2022,f293,5.9851500193278,27.666666666666668,229669.27604166666,0.007245757073969941
2022,f154,5.360712846120198,26.666666666666668,284871.1979166667,0.006489799403667981
2022,f270,5.303962389628093,17.666666666666668,254749.734375,0.006421096026100032
2022,f32,5.142666498819987,51.0,372269.2708333333,0.006225827597062998
2022,f31,4.739077091217041,42.0,195680.22916666666,0.005737233193301198
2022,f274,4.7276608149210615,21.0,136518.2265625,0.005723412392742672
2022,f320,4.725013891855876,20.0,200807.22395833334,0.005720207968214985
2022,f169,4.688093980153401,12.666666666666666,258652.78125,0.00567551189367639
2022,f4,4.4862691561381025,112.33333333333333,234998.94270833334,0.0054311782275879615
2022,f171,4.458097457885742,7.0,75615.140625,0.005397072936786794
2022,f295,4.337131341298421,14.0,159445.79947916666,0.005250628638457962
2022,f267,4.32637357711792,22.333333333333332,112665.8125,0.005237605047460368
2022,f22,4.300977786382039,75.0,206214.86458333334,0.0052068603326613505
2022,f313,4.141689936319987,43.666666666666664,231522.26041666666,0.005014022882863525
2022,f289,4.10765528678894,16.666666666666668,152516.45572916666,0.004972819771529089
2022,f305,4.073176622390747,15.0,67565.49088541667,0.004931079125821381
2022,f262,3.82603391011556,13.333333333333334,192885.21354166666,0.004631882606107548
2022,f272,3.7706305185953775,18.333333333333332,224453.31770833334,0.004564810015657363
2022,f193,3.74359401067098,8.666666666666666,72894.72916666667,0.004532079011770071
2022,f29,3.739947477976481,36.666666666666664,234892.59895833334,0.004527664437368208
2022,f153,3.7387683391571045,6.666666666666667,269637.890625,0.0045262369454232955
2022,f246,3.7330406506856284,10.0,166539.09895833334,0.0045193028770832075
2022,f8,3.6667746702829995,8.666666666666666,58371.752604166664,0.004439079792496295
2022,f236,3.524765729904175,33.0,391026.5208333333,0.004267160578943748
2022,f332,3.498866160710653,62.333333333333336,146733.64583333334,0.0042358059786261745
2022,f235,3.3847859700520835,39.333333333333336,334485.0104166667,0.004097697936923821
2022,f13,3.3490241368611655,68.0,281060.0052083333,0.004054403858248358
2022,f168,3.2601583003997803,12.333333333333334,138132.14583333334,0.0039468208801951765
2022,f263,3.2464728355407715,39.0,335672.1875,0.003930252948983343
2022,f44,3.218479792277018,6.666666666666667,123118.67317708333,0.0038963639419249923
2022,f331,3.186428705851237,21.666666666666668,102708.0390625,0.003857562176647919
2022,f230,3.1614341735839844,13.333333333333334,166085.14583333334,0.0038273032343655745
2022,f324,3.0774208704630532,32.0,125469.44010416667,0.0037255948421898947
2022,f145,3.0166940689086914,6.666666666666667,39678.747395833336,0.0036520776119582116
2022,f3,2.996028264363607,50.333333333333336,306868.7916666667,0.0036270591247042124
2022,f287,2.977067152659098,12.0,175904.72916666666,0.003604104376900128
2022,f321,2.971390962600708,51.333333333333336,279308.3333333333,0.0035972326536958706
2022,f23,2.9675916035970054,114.33333333333333,281756.5729166667,0.003592633064330737
2022,f212,2.9575656255086265,2.6666666666666665,82812.52994791667,0.003580495390016351
2022,f144,2.951157013575236,6.666666666666667,150124.3046875,0.0035727369804358497
2022,f328,2.933772881825765,43.666666666666664,240061.53645833334,0.0035516913599932896
2022,f80,2.900538126627604,4.333333333333333,207774.54947916666,0.0035114566187084283
2022,f286,2.846941073735555,30.666666666666668,247124.125,0.0034465708223821202
2022,f285,2.840916315714518,19.333333333333332,256195.671875,0.0034392771149714596
2022,f304,2.836280584335327,7.333333333333333,96683.63541666667,0.0034336649944188705
2022,f334,2.823401610056559,65.66666666666667,269651.875,0.00341807341882185
2022,f76,2.7946909268697104,5.666666666666667,122755.13541666667,0.0033833156207503184
2022,f276,2.784208059310913,15.333333333333334,175249.22395833334,0.0033706248257787032
2022,f273,2.7769902547200522,22.333333333333332,188378.78125,0.0033618867893879904
2022,f149,2.751743714014689,12.0,96417.2734375,0.0033313227600289233
2022,f322,2.730842113494873,76.0,233483.671875,0.0033060188128705933
2022,f242,2.725771347681681,16.333333333333332,121859.20572916667,0.0032998800298588505
2022,f308,2.7235058148701987,30.333333333333332,218493.19270833334,0.0032971373249404945
2022,f254,2.7136690616607666,10.666666666666666,91136.84895833333,0.003285228730515631
2022,f284,2.667346159617106,10.333333333333334,114271.49739583333,0.0032291491846252562
2022,f51,2.666954437891642,25.0,158065.90625,0.0032286749575041076
2022,f77,2.653456528981527,8.666666666666666,340605.9479166667,0.003212334085737579
2022,f234,2.6461042563120523,46.0,376246.46875,0.0032034332592699773
2022,f245,2.6193196773529053,8.0,54118.40234375,0.003171007246247777
2022,f290,2.609771251678467,15.666666666666666,187706.68229166666,0.003159447707614256
2022,f333,2.5995245774586997,21.333333333333332,92010.58072916667,0.0031470428536051194
2022,f28,2.5771387418111167,38.0,199277.359375,0.003119942058056736
2022,f238,2.5615415573120117,16.333333333333332,196347.828125,0.0031010597561004862
2022,f326,2.5580104192097983,37.0,140686.32291666666,0.003096784880984465
2022,f249,2.5473604996999106,10.0,106334.03515625,0.003083891849167922
2022,f292,2.5334905783335366,7.333333333333333,159396.86197916666,0.0030671006107643273
2022,f183,2.526231368382772,17.333333333333332,266881.4114583333,0.0030583124481147143
2022,f180,2.5184247493743896,7.666666666666667,53489.914713541664,0.003048861579762023
2022,f309,2.515960176785787,9.0,174310.21875,0.003045877912817918
2022,f25,2.4973013401031494,42.333333333333336,189607.13020833334,0.00302328910594613
2022,f220,2.474781592686971,10.333333333333334,65969.2265625,0.0029960261938022643
2022,f268,2.455144166946411,22.0,340197.6354166667,0.00297225268503227
2022,f53,2.453598658243815,9.0,84205.67317708333,0.0029703816574759754
2022,f282,2.436935822168986,8.333333333333334,59964.536458333336,0.0029502092537815475
2022,f147,2.4328243335088096,5.666666666666667,68888.8046875,0.002945231793242076
2022,f167,2.431269725163778,5.0,86067.37044270833,0.0029433497494542197
2022,f164,2.4302133321762085,6.0,55143.986328125,0.0029420708563708624
2022,f156,2.4288832743962607,4.666666666666667,55378.976725260414,0.0029404606585417816
2022,f323,2.4061066309611,24.0,172394.77604166666,0.0029128867423059875
2022,f192,2.404529651006063,11.333333333333334,217538.32291666666,0.002910977614944464
2022,f288,2.402602712313334,2.0,83502.49934895833,0.0029086448196730245
2022,f172,2.397286057472229,3.6666666666666665,100042.15364583333,0.0029022083578800215
2022,f237,2.3905137379964194,18.666666666666668,161856.28125,0.0028940096357777238
2022,f135,2.3888410727183023,8.333333333333334,42314.420572916664,0.0028919846696144422
2022,f271,2.3775974909464517,10.0,123279.33072916667,0.0028783729369265296
2022,f111,2.3611064751942954,17.666666666666668,308808.4479166667,0.0028584085427747928
2022,f256,2.3461347421010337,15.0,149115.96614583334,0.0028402834263416585
2022,f40,2.336559534072876,40.333333333333336,335605.65625,0.0028286914643890406
2022,f52,2.3242202599843345,8.333333333333334,125558.45833333333,0.0028137532619670496
2022,f181,2.316636403401693,4.333333333333333,50787.797526041664,0.0028045720748114734
2022,f281,2.3031718730926514,10.0,88032.47395833333,0.0027882716119292787
2022,f0,2.302970806757609,30.0,306858.6666666667,0.0027880281965069805
2022,f176,2.2930204470952353,9.666666666666666,65830.66731770833,0.0027759820675579377
2022,f63,2.2704031467437744,25.0,426379.6458333333,0.002748601055639024
2022,f306,2.2633859316507974,10.666666666666666,70946.94140625,0.0027401058574008322
2022,f205,2.2476457754770913,4.333333333333333,20980.137125651043,0.002721050470723352
2022,f30,2.2329846223195395,11.666666666666666,67728.751953125,0.002703301349337783
2022,f107,2.225730816523234,18.666666666666668,384313.15625,0.0026945197290789663
2022,f61,2.217546582221985,13.333333333333334,108925.38541666667,0.00268461171116934
2022,f27,2.208384354909261,35.666666666666664,240771.46354166666,0.0026735197129487266
2022,f17,2.205228328704834,7.0,147732.24609375,0.002669698956723316
2022,f18,2.2017879486083984,42.333333333333336,407600.9895833333,0.0026655339552880313
2022,f340,2.2015766302744546,8.666666666666666,94528.265625,0.002665278128565545
2022,f214,2.198421597480774,10.333333333333334,98452.94010416667,0.0026614585749855017
2022,f10,2.183203935623169,26.666666666666668,416217.9791666667,0.0026430357316652928
2022,f211,2.1746768951416016,5.666666666666667,90548.4375,0.0026327127048923924
2022,f7,2.168631156285604,8.0,100922.55208333333,0.0026253935976115793
2022,f244,2.1606736183166504,6.333333333333333,110269.34635416667,0.002615760023374721
2022,f231,2.152072866757711,9.0,37971.637369791664,0.0026053477603155835
2022,f12,2.149842381477356,13.333333333333334,171561.484375,0.0026026474847257773
2022,f59,2.149278481801351,7.666666666666667,61555.12109375,0.002601964815109606
2022,f266,2.1442536115646362,14.0,252657.94791666666,0.002595881594313823
2022,f5,2.1370609203974404,19.0,360413.1770833333,0.0025871739607979892
2022,f210,2.1365169286727905,16.666666666666668,84181.05078125,0.0025865153921949746
2022,f226,2.136240800221761,23.0,350871.46875,0.00258618110488874
2022,f75,2.130734364191691,13.666666666666666,167495.734375,0.0025795148897248092
2022,f124,2.1233957608540854,16.666666666666668,240456.33854166666,0.002570630611657459
2022,f179,2.1231985092163086,4.0,48494.57421875,0.0025703918143933704
2022,f252,2.119046409924825,9.0,33287.962890625,0.0025653651897112927
