year,feature,gain,weight,cover,gain_norm
2012,f262,28.240318298339844,10.666666666666666,457319.1354166667,0.03047583282968698
2012,f279,18.503875414530437,9.333333333333334,267980.7864583333,0.01996864935717582
2012,f278,18.413514773050945,13.666666666666666,239179.171875,0.019871135732328536
2012,f305,16.848112106323242,49.333333333333336,366546.46875,0.018181815184367706
2012,f257,11.437667528788248,19.0,273416.890625,0.012343077719112716
2012,f282,10.323986212412516,13.333333333333334,255785.015625,0.011141236958507415
2012,f281,10.149120648701986,8.0,150295.04166666666,0.01095252896906438
2012,f256,9.962345123291016,10.333333333333334,198215.16666666666,0.010750968220741074
2012,f259,9.740319728851318,14.666666666666666,209852.44791666666,0.010511367210107732
2012,f261,8.797645250956217,13.666666666666666,130666.54166666667,0.009494070255532243
2012,f280,8.75818665822347,26.0,265074.2395833333,0.009451488105320127
2012,f31,8.628909428914389,49.666666666666664,198060.59895833334,0.009311977240481882
2012,f307,8.614541053771973,22.333333333333332,146442.484375,0.009296471459199656
2012,f22,6.931859175364177,80.33333333333333,185497.125,0.0074805878317508005
2012,f297,6.719028313954671,10.666666666666666,177185.34375,0.007250909196942506
2012,f319,6.602956136067708,48.666666666666664,127331.453125,0.007125648700510045
2012,f4,6.051615556081136,79.66666666666667,204030.08854166666,0.006530663786728772
2012,f304,6.019243081410726,8.666666666666666,86687.515625,0.0064957286944286015
2012,f32,5.984160423278809,38.0,312023.1875,0.006457868879494709
2012,f140,5.871882438659668,5.333333333333333,82783.51041666667,0.006336702926138289
2012,f225,5.7790446281433105,25.333333333333332,275817.640625,0.006236516038594001
2012,f271,5.632533232371013,18.0,143000.80989583334,0.006078406744002122
2012,f263,5.605593840281169,8.0,162484.08333333334,0.006049334819203324
2012,f29,5.5761566162109375,42.333333333333336,193804.36458333334,0.006017567333077392
2012,f160,5.478353182474772,7.666666666666667,251251.10416666666,0.005912021741656492
2012,f163,5.476438204447429,5.0,58595.330729166664,0.005909955173227011
2012,f292,5.461931228637695,9.0,64373.07421875,0.005894299819594976
2012,f162,5.343901077906291,2.3333333333333335,98253.43489583333,0.005766926356429566
2012,f224,5.3046213785807295,31.666666666666668,339175.375,0.005724537260896016
