year,feature,gain,weight,cover,gain_norm
2001,f245,24.850220998128254,10.666666666666666,249406.21875,0.036273461310630736
2001,f12,14.699138005574545,17.666666666666668,205515.703125,0.021456091428120112
2001,f130,12.85853131612142,16.666666666666668,179189.640625,0.018769387935905903
2001,f223,8.149696350097656,24.333333333333332,181243.171875,0.01189597852151585
2001,f248,7.835115432739258,8.333333333333334,128627.65625,0.011436789899582786
2001,f31,7.750349362691243,55.666666666666664,117929.73697916667,0.011313058252988074
2001,f228,7.146149158477783,8.666666666666666,174451.40104166666,0.010431117093065878
2001,f269,6.8659976323445635,48.666666666666664,185751.05208333334,0.010022184490612446
2001,f32,6.375407059987386,65.66666666666667,222595.75,0.00930607745288837
2001,f195,5.886132558186849,31.666666666666668,227137.93229166666,0.008591891461839168
2001,f244,5.7017801602681475,7.0,124443.6875,0.008322795280604816
2001,f246,5.645381768544515,27.0,134317.296875,0.008240471470272383
2001,f111,5.600361188252767,9.0,61982.3359375,0.008174755665269366
2001,f237,5.364417394002278,39.666666666666664,121971.96354166667,0.007830352366285702
2001,f215,5.167544523874919,22.333333333333332,160090.22135416666,0.007542980256467624
2001,f4,5.148911158243815,98.66666666666667,125680.92447916667,0.0075157814372958515
2001,f22,5.109050750732422,101.33333333333333,145697.03645833334,0.007457597852135808
2001,f261,4.658022403717041,21.0,96410.3359375,0.006799239147933844
2001,f227,4.600348869959514,13.0,104433.65885416667,0.00671505403362204
2001,f194,4.438692092895508,50.333333333333336,199921.02083333334,0.006479086279094861
2001,f222,4.322237014770508,16.333333333333332,106338.85416666667,0.006309098705498962
2001,f267,4.225283145904541,31.666666666666668,100892.15364583333,0.006167576728230008
2001,f229,4.095598141352336,9.0,55638.188151041664,0.005978277647326554
2001,f247,3.866661707560221,7.666666666666667,52738.477213541664,0.005644102877839492
2001,f238,3.766632159550985,21.666666666666668,120674.30729166667,0.005498091382009889
2001,f224,3.7476624647776284,7.333333333333333,85067.61979166667,0.005470401628687871
2001,f110,3.6468923886617026,8.0,79905.45572916667,0.005323309196087949
2001,f23,3.4372400442759194,123.66666666666667,143356.27604166666,0.00501728309662857
2001,f271,3.2812910079956055,39.0,120515.98177083333,0.004789646838006556
2001,f216,3.2277333736419678,39.0,165893.57291666666,0.004711469634763096
2001,f283,3.1583401362101235,66.66666666666667,149018.74479166666,0.0046101774606052475
2001,f29,3.1414948304494223,37.666666666666664,99519.22395833333,0.004585588643193018
2001,f268,3.0976840257644653,18.666666666666668,82197.27083333333,0.004521638727864414
2001,f221,2.997098525365194,25.0,169086.421875,0.004374815717420434
2001,f156,2.9856335322062173,3.0,25895.701497395832,0.004358080454349328
2001,f259,2.9301809469858804,16.333333333333332,59486.463541666664,0.004277137222306609
2001,f11,2.925852616628011,8.0,67331.60546875,0.00427081922924781
2001,f197,2.918418804804484,19.666666666666668,164704.45833333334,0.004259968215665616
2001,f8,2.888154625892639,7.333333333333333,54696.083984375,0.0042157920885020185
2001,f206,2.855194886525472,4.333333333333333,91456.81901041667,0.004167681295811947
2001,f38,2.850661039352417,37.666666666666664,233959.80208333334,0.004161063313218049
2001,f129,2.8195227781931558,9.333333333333334,70902.828125,0.004115611302488413
2001,f25,2.7989046573638916,63.333333333333336,137151.70572916666,0.004085515368602973
2001,f279,2.7920815149943032,68.33333333333333,155303.421875,0.0040755557392387586
2001,f127,2.750445246696472,13.333333333333334,61370.375,0.004014779959122591
2001,f122,2.7369588216145835,13.0,47838.08984375,0.003995094044922333
2001,f225,2.7360472679138184,12.0,82433.29427083333,0.003993763464888466
2001,f273,2.7290809949239097,111.0,217877.05729166666,0.003983594910097836
2001,f258,2.6930247942606607,7.0,47194.054036458336,0.003930964263478427
2001,f240,2.6880224545796714,15.0,57009.321614583336,0.003923662430030159
2001,f54,2.66646416982015,27.0,207825.54166666666,0.0038921941542266166
2001,f30,2.6658522288004556,16.666666666666668,44133.619140625,0.003891300913924893
2001,f208,2.6103071371714273,9.666666666666666,54430.797526041664,0.0038102226517898095
2001,f242,2.604570229848226,21.666666666666668,78750.98177083333,0.003801848581963771
2001,f10,2.5972129503885903,51.0,220470.64583333334,0.0037911092814219088
2001,f121,2.5643908182779946,7.666666666666667,43707.79296875,0.003743199351794491
2001,f277,2.555525620778402,35.666666666666664,133749.08854166666,0.0037302589679429027
2001,f133,2.5539588928222656,4.333333333333333,75615.34309895833,0.003727972040760023
2001,f214,2.5508433977762857,19.666666666666668,137060.54166666666,0.003723424403577145
2001,f66,2.5386149088541665,21.333333333333332,180751.203125,0.003705574678223098
2001,f275,2.5353941122690835,26.666666666666668,114041.83854166667,0.003700873334105184
2001,f116,2.5238991578420005,10.666666666666666,37950.772786458336,0.003684094337060865
2001,f3,2.504576841990153,41.333333333333336,128118.3203125,0.0036558898685156325
2001,f207,2.497478723526001,15.333333333333334,134470.59375,0.003645528861041813
2001,f243,2.4871596495310464,22.666666666666668,142245.60677083334,0.00363046627743961
2001,f260,2.484822909037272,7.333333333333333,101975.33333333333,0.0036270553755446007
2001,f285,2.4601058959960938,59.333333333333336,158426.60416666666,0.0035909763557108914
2001,f81,2.439503788948059,12.333333333333334,79436.68489583333,0.0035609037968801008
2001,f1,2.4192715883255005,10.0,59458.47265625,0.003531371184410917
2001,f114,2.4157265027364097,1.6666666666666667,28935.640299479168,0.0035261964809357063
2001,f27,2.412198066711426,48.666666666666664,131209.28385416666,0.0035210460805570167
2001,f24,2.3757691383361816,48.666666666666664,84167.0859375,0.003467871369390195
2001,f235,2.310371518135071,6.666666666666667,51561.478515625,0.0033724115323790476
2001,f173,2.286656618118286,12.666666666666666,36292.338541666664,0.0033377952805433353
2001,f205,2.2473596334457397,10.666666666666666,95542.49479166667,0.003280434114489664
2001,f123,2.235351244608561,15.333333333333334,67823.92708333333,0.003262905665631152
2001,f264,2.218823512395223,30.333333333333332,55550.154947916664,0.003238780405133946
2001,f142,2.210749944051107,4.333333333333333,47078.707682291664,0.003226995549418132
2001,f203,2.2047547896703086,7.0,36573.377604166664,0.0032182445205842427
2001,f28,2.194507042566935,23.0,67184.98958333333,0.0032032860516795457
2001,f19,2.1920847495396933,26.333333333333332,180245.59375,0.003199750270150147
2001,f272,2.1763737201690674,65.66666666666667,167395.671875,0.003176817137440039
2001,f39,2.166540781656901,22.666666666666668,42070.792317708336,0.003162464157854153
2001,f180,2.164727528889974,9.333333333333334,21978.80078125,0.003159817382435437
2001,f169,2.1609172026316323,3.6666666666666665,8475.64208984375,0.003154255511491784
2001,f26,2.155129909515381,50.0,80668.75520833333,0.003145807894347396
2001,f18,2.1539382934570312,46.666666666666664,297662.8854166667,0.0031440685118689494
2001,f170,2.150487263997396,5.0,37922.1552734375,0.003139031100588166
2001,f278,2.1470131079355874,16.666666666666668,65706.97395833333,0.003133959931784291
2001,f284,2.1387106577555337,20.333333333333332,73880.20572916667,0.0031218409809945858
2001,f145,2.11616583665212,16.333333333333332,127179.09895833333,0.0030889326742189094
2001,f191,2.1111203829447427,21.333333333333332,176686.67708333334,0.0030815679079312
2001,f286,2.0834490060806274,37.333333333333336,201830.796875,0.003041176451526528
2001,f7,2.079720457394918,12.666666666666666,39106.559244791664,0.0030357339499686516
2001,f52,2.078936298688253,9.333333333333334,99434.67447916667,0.003034589326324872
2001,f64,2.070067604382833,6.0,25694.633463541668,0.0030216438382429877
2001,f61,2.0687607526779175,3.0,45770.802734375,0.0030197362481752554
2001,f226,2.06331737836202,8.666666666666666,77335.69140625,0.0030117906436809587
