year,feature,gain,weight,cover,gain_norm
1998,f12,11.832760492960611,21.0,168877.49479166666,0.019851588681833208
1998,f241,10.531258265177408,12.333333333333334,145188.71354166666,0.017668084087971762
1998,f122,8.894895752271017,3.0,69648.9276529948,0.014922791004425125
1998,f32,7.327770233154297,57.333333333333336,212782.40104166666,0.012293655458512825
1998,f240,6.449642976125081,11.666666666666666,116520.20572916667,0.010820438695000966
1998,f31,6.357188065846761,53.333333333333336,154799.16666666666,0.010665328917231622
1998,f127,6.114816347757976,17.333333333333332,119818.31510416667,0.01025870667059102
1998,f257,5.148510773976644,32.0,112726.07552083333,0.00863755488584208
1998,f4,4.893279393513997,89.0,112033.0625,0.008209358237506709
1998,f191,4.825707117716472,43.0,187981.34375,0.008095993564383654
1998,f220,4.729228734970093,6.0,95622.89322916667,0.00793413368628429
1998,f22,4.724123001098633,106.33333333333333,115903.91666666667,0.007925567897363317
1998,f224,4.602575461069743,9.333333333333334,88739.88151041667,0.007721649988995474
1998,f242,4.537116050720215,23.333333333333332,100169.95572916667,0.007611830028523254
1998,f108,4.536674499511719,8.0,86995.62369791667,0.007611089246777672
1998,f118,4.394506851832072,8.666666666666666,32012.819010416668,0.0073725773908773435
1998,f243,4.180887619654338,8.666666666666666,68760.400390625,0.0070141926222306505
1998,f222,4.16498327255249,9.666666666666666,106604.01302083333,0.0069875102130745785
1998,f233,4.04097851117452,25.0,86176.5703125,0.006779469872958776
1998,f223,3.979621410369873,15.666666666666666,106580.04166666667,0.006676532276223996
1998,f221,3.713900883992513,18.666666666666668,106962.2109375,0.006230738194859662
1998,f267,3.4265754222869873,43.0,102248.91145833333,0.005748697940010493
1998,f219,3.3680287996927896,20.333333333333332,131851.45833333334,0.0056504754270861445
1998,f212,3.2296061515808105,53.333333333333336,158262.125,0.00541824648302834
1998,f255,3.214181820551554,13.666666666666666,85953.97135416667,0.005392369387360986
1998,f239,3.0665040810902915,17.0,98158.44270833333,0.005144613359256474
1998,f138,3.0499085585276284,8.0,54477.678385416664,0.005116771378674676
1998,f27,3.027995506922404,46.333333333333336,114167.63541666667,0.005080008284594517
1998,f107,2.9444967905680337,8.666666666666666,54907.686197916664,0.004939924136562101
