,bidask,eqnpo_3m,ret_3_1,ret_6_1,ret_12_1,ret_12_7,seas_1_1an,nfna_gr1a,ocf_gr1a,fcf_gr1a,xido_at,nri_at,ocf_sale,fcf_sale,gp_at,cop_at,ope_be,ni_be,nix_be,ocf_be,fcf_be,gp_bev,ebitda_bev,ebit_bev,cop_bev,gp_ppen,ebitda_ppen,fcf_ppen,eqnpo_at,eqbb_at,ocf_cl,ocf_debt,lt_ppen,opex_at,inv_turnover,at_turnover,rec_turnover,ap_turnover,sale_bev,sale_be,sale_nwc,tax_pi,niq_be,niq_at,cop_atl1,pi_nix,ocf_at,ocf_at_chg1,at_be,at_me,be_me,debt_me,cash_me,sale_me,gp_me,ebitda_me,ebit_me,ope_me,ni_me,nix_me,cop_me,ocf_me,fcf_me,eqbb_me,eqnpo_me,ival_me,at_mev,bev_mev,be_mev,cash_mev,sale_mev,gp_mev,ebitda_mev,ebit_mev,cop_mev,ocf_mev,fcf_mev,debt_mev,debtlt_mev,debtst_mev,mispricing_mgmt,mispricing_perf,qmj_prof
1986-12-31,0,4,7,6,3,3,3,1,1,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,1,2,0,3,2,0,0,0,2,2,1,2,3,0,0,0,1,0,0,1,0,0,0,1,1,2,1,0,3,5,4,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,2,3,0,0,1,1,1,1,0,1,0,3
1987-01-31,8,35,16,11,8,12,14,0,6,0,1,1,0,0,1,1,2,1,4,1,0,3,1,1,2,1,0,0,1,1,0,2,0,0,0,3,3,1,1,0,2,4,2,0,1,1,0,0,1,3,3,0,1,3,6,0,2,2,2,13,3,1,4,1,4,0,2,4,1,0,6,7,4,2,0,1,5,12,3,0,3,3,0,0,3,2,5,5,1
1987-02-28,8,35,16,11,8,12,14,0,6,0,1,1,0,0,1,1,2,1,4,1,0,3,1,1,2,1,0,0,1,1,0,2,0,0,0,3,3,1,1,0,2,4,2,0,1,1,0,0,1,3,3,0,1,3,6,0,2,2,2,13,3,1,4,1,4,0,2,4,1,0,6,7,4,2,0,1,5,12,3,0,3,3,0,0,3,2,5,5,1
1987-03-31,8,35,16,11,8,12,14,0,6,0,1,1,0,0,1,1,2,1,4,1,0,3,1,1,2,1,0,0,1,1,0,2,0,0,0,3,3,1,1,0,2,4,2,0,1,1,0,0,1,3,3,0,1,3,6,0,2,2,2,13,3,1,4,1,4,0,2,4,1,0,6,7,4,2,0,1,5,12,3,0,3,3,0,0,3,2,5,5,1
1987-04-30,8,35,16,11,8,12,14,0,6,0,1,1,0,0,1,1,2,1,4,1,0,3,1,1,2,1,0,0,1,1,0,2,0,0,0,3,3,1,1,0,2,4,2,0,1,1,0,0,1,3,3,0,1,3,6,0,2,2,2,13,3,1,4,1,4,0,2,4,1,0,6,7,4,2,0,1,5,12,3,0,3,3,0,0,3,2,5,5,1
1987-05-31,8,35,16,11,8,12,14,0,6,0,1,1,0,0,1,1,2,1,4,1,0,3,1,1,2,1,0,0,1,1,0,2,0,0,0,3,3,1,1,0,2,4,2,0,1,1,0,0,1,3,3,0,1,3,6,0,2,2,2,13,3,1,4,1,4,0,2,4,1,0,6,7,4,2,0,1,5,12,3,0,3,3,0,0,3,2,5,5,1
1987-06-30,8,35,16,11,8,12,14,0,6,0,1,1,0,0,1,1,2,1,4,1,0,3,1,1,2,1,0,0,1,1,0,2,0,0,0,3,3,1,1,0,2,4,2,0,1,1,0,0,1,3,3,0,1,3,6,0,2,2,2,13,3,1,4,1,4,0,2,4,1,0,6,7,4,2,0,1,5,12,3,0,3,3,0,0,3,2,5,5,1
1987-07-31,8,35,16,11,8,12,14,0,6,0,1,1,0,0,1,1,2,1,4,1,0,3,1,1,2,1,0,0,1,1,0,2,0,0,0,3,3,1,1,0,2,4,2,0,1,1,0,0,1,3,3,0,1,3,6,0,2,2,2,13,3,1,4,1,4,0,2,4,1,0,6,7,4,2,0,1,5,12,3,0,3,3,0,0,3,2,5,5,1
1987-08-31,8,35,16,11,8,12,14,0,6,0,1,1,0,0,1,1,2,1,4,1,0,3,1,1,2,1,0,0,1,1,0,2,0,0,0,3,3,1,1,0,2,4,2,0,1,1,0,0,1,3,3,0,1,3,6,0,2,2,2,13,3,1,4,1,4,0,2,4,1,0,6,7,4,2,0,1,5,12,3,0,3,3,0,0,3,2,5,5,1
1987-09-30,8,35,16,11,8,12,14,0,6,0,1,1,0,0,1,1,2,1,4,1,0,3,1,1,2,1,0,0,1,1,0,2,0,0,0,3,3,1,1,0,2,4,2,0,1,1,0,0,1,3,3,0,1,3,6,0,2,2,2,13,3,1,4,1,4,0,2,4,1,0,6,7,4,2,0,1,5,12,3,0,3,3,0,0,3,2,5,5,1
1987-10-31,8,35,16,11,8,12,14,0,6,0,1,1,0,0,1,1,2,1,4,1,0,3,1,1,2,1,0,0,1,1,0,2,0,0,0,3,3,1,1,0,2,4,2,0,1,1,0,0,1,3,3,0,1,3,6,0,2,2,2,13,3,1,4,1,4,0,2,4,1,0,6,7,4,2,0,1,5,12,3,0,3,3,0,0,3,2,5,5,1
1987-11-30,8,35,16,11,8,12,14,0,6,0,1,1,0,0,1,1,2,1,4,1,0,3,1,1,2,1,0,0,1,1,0,2,0,0,0,3,3,1,1,0,2,4,2,0,1,1,0,0,1,3,3,0,1,3,6,0,2,2,2,13,3,1,4,1,4,0,2,4,1,0,6,7,4,2,0,1,5,12,3,0,3,3,0,0,3,2,5,5,1
1987-12-31,8,35,16,11,8,12,14,0,6,0,1,1,0,0,1,1,2,1,4,1,0,3,1,1,2,1,0,0,1,1,0,2,0,0,0,3,3,1,1,0,2,4,2,0,1,1,0,0,1,3,3,0,1,3,6,0,2,2,2,13,3,1,4,1,4,0,2,4,1,0,6,7,4,2,0,1,5,12,3,0,3,3,0,0,3,2,5,5,1
1988-01-31,1,5,8,6,0,1,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,1,2,1,0,0,3,2,0,1,0,0,0,2,1,1
1988-02-29,1,5,8,6,0,1,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,1,2,1,0,0,3,2,0,1,0,0,0,2,1,1
1988-03-31,1,5,8,6,0,1,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,1,2,1,0,0,3,2,0,1,0,0,0,2,1,1
1988-04-30,1,5,8,6,0,1,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,1,2,1,0,0,3,2,0,1,0,0,0,2,1,1
1988-05-31,1,5,8,6,0,1,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,1,2,1,0,0,3,2,0,1,0,0,0,2,1,1
1988-06-30,1,5,8,6,0,1,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,1,2,1,0,0,3,2,0,1,0,0,0,2,1,1
1988-07-31,1,5,8,6,0,1,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,1,2,1,0,0,3,2,0,1,0,0,0,2,1,1
1988-08-31,1,5,8,6,0,1,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,1,2,1,0,0,3,2,0,1,0,0,0,2,1,1
1988-09-30,1,5,8,6,0,1,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,1,2,1,0,0,3,2,0,1,0,0,0,2,1,1
1988-10-31,1,5,8,6,0,1,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,1,2,1,0,0,3,2,0,1,0,0,0,2,1,1
1988-11-30,1,5,8,6,0,1,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,1,2,1,0,0,3,2,0,1,0,0,0,2,1,1
1988-12-31,1,5,8,6,0,1,2,4,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,1,2,1,0,0,3,2,0,1,0,0,0,2,1,1
1989-01-31,1,6,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0
1989-02-28,1,6,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0
1989-03-31,1,6,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0
1989-04-30,1,6,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0
1989-05-31,1,6,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0
1989-06-30,1,6,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0
1989-07-31,1,6,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0
1989-08-31,1,6,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0
1989-09-30,1,6,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0
1989-10-31,1,6,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0
1989-11-30,1,6,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0
1989-12-31,1,6,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0
1990-01-31,9,14,3,0,6,6,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,1,4,5,2,1,0,0,0,0,2,1,0,3,0,0,0,2,0,0,2,0,0,0,1,0,1,0,1,2,0,4,1,1,0,2,2,2
1990-02-28,9,14,3,0,6,6,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,1,4,5,2,1,0,0,0,0,2,1,0,3,0,0,0,2,0,0,2,0,0,0,1,0,1,0,1,2,0,4,1,1,0,2,2,2
1990-03-31,9,14,3,0,6,6,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,1,4,5,2,1,0,0,0,0,2,1,0,3,0,0,0,2,0,0,2,0,0,0,1,0,1,0,1,2,0,4,1,1,0,2,2,2
1990-04-30,9,14,3,0,6,6,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,1,4,5,2,1,0,0,0,0,2,1,0,3,0,0,0,2,0,0,2,0,0,0,1,0,1,0,1,2,0,4,1,1,0,2,2,2
1990-05-31,9,14,3,0,6,6,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,1,4,5,2,1,0,0,0,0,2,1,0,3,0,0,0,2,0,0,2,0,0,0,1,0,1,0,1,2,0,4,1,1,0,2,2,2
1990-06-30,9,14,3,0,6,6,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,1,4,5,2,1,0,0,0,0,2,1,0,3,0,0,0,2,0,0,2,0,0,0,1,0,1,0,1,2,0,4,1,1,0,2,2,2
1990-07-31,9,14,3,0,6,6,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,1,4,5,2,1,0,0,0,0,2,1,0,3,0,0,0,2,0,0,2,0,0,0,1,0,1,0,1,2,0,4,1,1,0,2,2,2
1990-08-31,9,14,3,0,6,6,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,1,4,5,2,1,0,0,0,0,2,1,0,3,0,0,0,2,0,0,2,0,0,0,1,0,1,0,1,2,0,4,1,1,0,2,2,2
1990-09-30,9,14,3,0,6,6,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,1,4,5,2,1,0,0,0,0,2,1,0,3,0,0,0,2,0,0,2,0,0,0,1,0,1,0,1,2,0,4,1,1,0,2,2,2
1990-10-31,9,14,3,0,6,6,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,1,4,5,2,1,0,0,0,0,2,1,0,3,0,0,0,2,0,0,2,0,0,0,1,0,1,0,1,2,0,4,1,1,0,2,2,2
1990-11-30,9,14,3,0,6,6,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,1,4,5,2,1,0,0,0,0,2,1,0,3,0,0,0,2,0,0,2,0,0,0,1,0,1,0,1,2,0,4,1,1,0,2,2,2
1990-12-31,9,14,3,0,6,6,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,1,4,5,2,1,0,0,0,0,2,1,0,3,0,0,0,2,0,0,2,0,0,0,1,0,1,0,1,2,0,4,1,1,0,2,2,2
1991-01-31,4,5,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
1991-02-28,4,5,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
1991-03-31,4,5,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
1991-04-30,4,5,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
1991-05-31,4,5,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
1991-06-30,4,5,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
1991-07-31,4,5,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
1991-08-31,4,5,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
1991-09-30,4,5,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
1991-10-31,4,5,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
1991-11-30,4,5,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
1991-12-31,4,5,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
1992-01-31,39,44,20,23,11,20,22,4,0,8,3,1,3,1,4,2,3,4,2,2,1,1,1,1,0,0,3,3,1,2,1,3,4,2,0,1,2,1,2,9,6,7,2,6,1,5,14,10,11,1,3,2,2,2,1,0,4,1,10,11,8,13,5,13,6,2,1,4,0,6,13,3,8,7,3,16,8,3,2,5,26,5
