,me_company,prc,prc_local,dolvol,ret,enterprise_value,book_equity,assets,sales,net_income,bidask,prc_high,prc_low,tvol,chcsho_1m,chcsho_3m,chcsho_6m,chcsho_12m,eqnpo_1m,eqnpo_3m,eqnpo_6m,eqnpo_12m,ret_1_0,ret_2_0,ret_3_0,ret_3_1,ret_6_0,ret_6_1,ret_9_0,ret_9_1,ret_12_0,ret_12_1,ret_12_7,seas_1_1an,at_gr1,ca_gr1,nca_gr1,lt_gr1,cl_gr1,ncl_gr1,be_gr1,debt_gr1,sale_gr1,cogs_gr1,opex_gr1,capx_gr1,inv_gr1,cash_gr1a,inv_gr1a,rec_gr1a,ppeg_gr1a,lti_gr1a,debtst_gr1a,ap_gr1a,txp_gr1a,debtlt_gr1a,txditc_gr1a,coa_gr1a,col_gr1a,cowc_gr1a,ncoa_gr1a,ncol_gr1a,nncoa_gr1a,oa_gr1a,ol_gr1a,fna_gr1a,fnl_gr1a,nfna_gr1a,gp_gr1a,ebitda_gr1a,ebit_gr1a,ope_gr1a,ni_gr1a,nix_gr1a,dp_gr1a,fincf_gr1a,ocf_gr1a,fcf_gr1a,nwc_gr1a,eqnetis_gr1a,dltnetis_gr1a,dbnetis_gr1a,netis_gr1a,eqnpo_gr1a,tax_gr1a,eqbb_gr1a,eqis_gr1a,div_gr1a,eqpo_gr1a,capx_gr1a,be_gr1a,capx_at,spi_at,xido_at,nri_at,gp_sale,ebitda_sale,ebit_sale,pi_sale,ni_sale,nix_sale,ocf_sale,fcf_sale,gp_at,ebitda_at,ebit_at,fi_at,cop_at,ni_at,ope_be,ni_be,nix_be,ocf_be,fcf_be,gp_bev,ebitda_bev,ebit_bev,fi_bev,cop_bev,gp_ppen,ebitda_ppen,fcf_ppen,fincf_at,netis_at,eqnetis_at,eqis_at,dbnetis_at,dltnetis_at,dstnetis_at,eqnpo_at,eqbb_at,div_at,oaccruals_at,oaccruals_ni,taccruals_at,taccruals_ni,noa_at,be_bev,debt_bev,cash_bev,pstk_bev,debtlt_bev,debtst_bev,int_debt,int_debtlt,ebitda_debt,profit_cl,ocf_cl,ocf_debt,cash_lt,inv_act,rec_act,debtst_debt,cl_lt,debtlt_debt,lt_ppen,debtlt_be,opex_at,nwc_at,debt_at,debt_be,ebit_int,inv_days,rec_days,ap_days,cash_conversion,cash_cl,caliq_cl,ca_cl,inv_turnover,at_turnover,rec_turnover,ap_turnover,sale_bev,sale_be,div_ni,sale_nwc,tax_pi,cash_at,ni_emp,sale_emp,sale_emp_gr1,emp_gr1,noa_gr1a,ppeinv_gr1a,saleq_gr1,niq_be,niq_at,op_atl1,gp_atl1,ope_bel1,cop_atl1,pi_nix,ocf_at,op_at,ocf_at_chg1,at_be,tangibility,aliq_at,o_score,intrinsic_value,at_me,be_me,debt_me,netdebt_me,cash_me,sale_me,gp_me,ebitda_me,ebit_me,ope_me,ni_me,nix_me,cop_me,ocf_me,fcf_me,div_me,eqbb_me,eqis_me,eqpo_me,eqnpo_me,eqnetis_me,ival_me,at_mev,bev_mev,ppen_mev,be_mev,cash_mev,sale_mev,gp_mev,ebitda_mev,ebit_mev,cop_mev,ocf_mev,fcf_mev,debt_mev,pstk_mev,debtlt_mev,debtst_mev,dltnetis_mev,dstnetis_mev,dbnetis_mev,netis_mev,fincf_mev,eq_dur,mispricing_mgmt,mispricing_perf,age,qmj_prof,qmj_safety
1986-01-31,0.008035175,0.0070112185,0.009729782,0.008815808,0.014113303,0.008481983,0.0063411207,0.004342014,0.0044223676,0.0,0.0,0.006789167,0.008622814,0.0075393175,0.015842417,0.021720592,0.0037471987,0.013499075,0.01142046,0.034719076,0.015835997,0.026747655,0.014302282,0.013226416,0.012939814,0.007878375,0.014472056,0.011512551,0.022276461,0.019090462,0.03523539,0.042251065,0.020551829,0.010023162,0.02100061,0.0,0.0038170815,0.008015641,0.0,0.0,0.019233912,0.0,0.0,0.0,0.0050832327,0.0,0.0,0.00564415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008552406,0.0,0.0,0.0,0.0,0.0,0.0,0.0051333434,0.010382893,0.0,0.0,0.007152968,0.0,0.0,0.0,0.0,0.004591509,0.0061433553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005858156,0.0,0.0,0.0,0.0033134504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074503343,0.0,0.006497423,0.0,0.0,0.0,0.0,0.009310519,0.0,0.0,0.0,0.004604242,0.0,0.0,0.0045162304,0.0,0.0,0.0055332207,0.0,0.0060470654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004787767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075232224,0.0,0.004668855,0.0,0.006756142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007726238,0.0065105534,0.0,0.0,0.0050736973,0.0,0.004448249,0.0,0.0,0.0,0.0,0.0,0.0,0.008716414,0.0,0.0,0.0,0.0067310235,0.0,0.0,0.0,0.0,0.00302829,0.0058174455,0.0,0.0,0.0,0.0,0.006567709,0.0059083807,0.0039736377,0.0,0.006820658,0.005554415,0.0,0.0,0.012676964,0.0040283115,0.0,0.0,0.00685444,0.0036799407,0.0,0.0,0.0,0.006056869,0.0,0.0,0.004254597,0.012178342,0.012455478,0.0,0.0146131385,0.013838019,0.012797147,0.00588498,0.011394407,0.012108039,0.0,0.0,0.0,0.0,0.0,0.005205655,0.0,0.00871613,0.016676156,0.0,0.0,0.009559172,0.0,0.011985757,0.008632412,0.00911463,0.008248602,0.0,0.0,0.0039021224,0.0,0.0,0.0,0.0,0.0,0.011598092,0.0,0.0,0.0,0.017848318,0.0,0.0090194605,0.0062960065,0.0061360835,0.014209911
1986-02-28,0.008035175,0.0070112185,0.009729782,0.008815808,0.014113303,0.008481983,0.0063411207,0.004342014,0.0044223676,0.0,0.0,0.006789167,0.008622814,0.0075393175,0.015842417,0.021720592,0.0037471987,0.013499075,0.01142046,0.034719076,0.015835997,0.026747655,0.014302282,0.013226416,0.012939814,0.007878375,0.014472056,0.011512551,0.022276461,0.019090462,0.03523539,0.042251065,0.020551829,0.010023162,0.02100061,0.0,0.0038170815,0.008015641,0.0,0.0,0.019233912,0.0,0.0,0.0,0.0050832327,0.0,0.0,0.00564415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008552406,0.0,0.0,0.0,0.0,0.0,0.0,0.0051333434,0.010382893,0.0,0.0,0.007152968,0.0,0.0,0.0,0.0,0.004591509,0.0061433553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005858156,0.0,0.0,0.0,0.0033134504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074503343,0.0,0.006497423,0.0,0.0,0.0,0.0,0.009310519,0.0,0.0,0.0,0.004604242,0.0,0.0,0.0045162304,0.0,0.0,0.0055332207,0.0,0.0060470654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004787767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075232224,0.0,0.004668855,0.0,0.006756142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007726238,0.0065105534,0.0,0.0,0.0050736973,0.0,0.004448249,0.0,0.0,0.0,0.0,0.0,0.0,0.008716414,0.0,0.0,0.0,0.0067310235,0.0,0.0,0.0,0.0,0.00302829,0.0058174455,0.0,0.0,0.0,0.0,0.006567709,0.0059083807,0.0039736377,0.0,0.006820658,0.005554415,0.0,0.0,0.012676964,0.0040283115,0.0,0.0,0.00685444,0.0036799407,0.0,0.0,0.0,0.006056869,0.0,0.0,0.004254597,0.012178342,0.012455478,0.0,0.0146131385,0.013838019,0.012797147,0.00588498,0.011394407,0.012108039,0.0,0.0,0.0,0.0,0.0,0.005205655,0.0,0.00871613,0.016676156,0.0,0.0,0.009559172,0.0,0.011985757,0.008632412,0.00911463,0.008248602,0.0,0.0,0.0039021224,0.0,0.0,0.0,0.0,0.0,0.011598092,0.0,0.0,0.0,0.017848318,0.0,0.0090194605,0.0062960065,0.0061360835,0.014209911
1986-03-31,0.008035175,0.0070112185,0.009729782,0.008815808,0.014113303,0.008481983,0.0063411207,0.004342014,0.0044223676,0.0,0.0,0.006789167,0.008622814,0.0075393175,0.015842417,0.021720592,0.0037471987,0.013499075,0.01142046,0.034719076,0.015835997,0.026747655,0.014302282,0.013226416,0.012939814,0.007878375,0.014472056,0.011512551,0.022276461,0.019090462,0.03523539,0.042251065,0.020551829,0.010023162,0.02100061,0.0,0.0038170815,0.008015641,0.0,0.0,0.019233912,0.0,0.0,0.0,0.0050832327,0.0,0.0,0.00564415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008552406,0.0,0.0,0.0,0.0,0.0,0.0,0.0051333434,0.010382893,0.0,0.0,0.007152968,0.0,0.0,0.0,0.0,0.004591509,0.0061433553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005858156,0.0,0.0,0.0,0.0033134504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074503343,0.0,0.006497423,0.0,0.0,0.0,0.0,0.009310519,0.0,0.0,0.0,0.004604242,0.0,0.0,0.0045162304,0.0,0.0,0.0055332207,0.0,0.0060470654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004787767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075232224,0.0,0.004668855,0.0,0.006756142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007726238,0.0065105534,0.0,0.0,0.0050736973,0.0,0.004448249,0.0,0.0,0.0,0.0,0.0,0.0,0.008716414,0.0,0.0,0.0,0.0067310235,0.0,0.0,0.0,0.0,0.00302829,0.0058174455,0.0,0.0,0.0,0.0,0.006567709,0.0059083807,0.0039736377,0.0,0.006820658,0.005554415,0.0,0.0,0.012676964,0.0040283115,0.0,0.0,0.00685444,0.0036799407,0.0,0.0,0.0,0.006056869,0.0,0.0,0.004254597,0.012178342,0.012455478,0.0,0.0146131385,0.013838019,0.012797147,0.00588498,0.011394407,0.012108039,0.0,0.0,0.0,0.0,0.0,0.005205655,0.0,0.00871613,0.016676156,0.0,0.0,0.009559172,0.0,0.011985757,0.008632412,0.00911463,0.008248602,0.0,0.0,0.0039021224,0.0,0.0,0.0,0.0,0.0,0.011598092,0.0,0.0,0.0,0.017848318,0.0,0.0090194605,0.0062960065,0.0061360835,0.014209911
1986-04-30,0.008035175,0.0070112185,0.009729782,0.008815808,0.014113303,0.008481983,0.0063411207,0.004342014,0.0044223676,0.0,0.0,0.006789167,0.008622814,0.0075393175,0.015842417,0.021720592,0.0037471987,0.013499075,0.01142046,0.034719076,0.015835997,0.026747655,0.014302282,0.013226416,0.012939814,0.007878375,0.014472056,0.011512551,0.022276461,0.019090462,0.03523539,0.042251065,0.020551829,0.010023162,0.02100061,0.0,0.0038170815,0.008015641,0.0,0.0,0.019233912,0.0,0.0,0.0,0.0050832327,0.0,0.0,0.00564415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008552406,0.0,0.0,0.0,0.0,0.0,0.0,0.0051333434,0.010382893,0.0,0.0,0.007152968,0.0,0.0,0.0,0.0,0.004591509,0.0061433553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005858156,0.0,0.0,0.0,0.0033134504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074503343,0.0,0.006497423,0.0,0.0,0.0,0.0,0.009310519,0.0,0.0,0.0,0.004604242,0.0,0.0,0.0045162304,0.0,0.0,0.0055332207,0.0,0.0060470654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004787767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075232224,0.0,0.004668855,0.0,0.006756142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007726238,0.0065105534,0.0,0.0,0.0050736973,0.0,0.004448249,0.0,0.0,0.0,0.0,0.0,0.0,0.008716414,0.0,0.0,0.0,0.0067310235,0.0,0.0,0.0,0.0,0.00302829,0.0058174455,0.0,0.0,0.0,0.0,0.006567709,0.0059083807,0.0039736377,0.0,0.006820658,0.005554415,0.0,0.0,0.012676964,0.0040283115,0.0,0.0,0.00685444,0.0036799407,0.0,0.0,0.0,0.006056869,0.0,0.0,0.004254597,0.012178342,0.012455478,0.0,0.0146131385,0.013838019,0.012797147,0.00588498,0.011394407,0.012108039,0.0,0.0,0.0,0.0,0.0,0.005205655,0.0,0.00871613,0.016676156,0.0,0.0,0.009559172,0.0,0.011985757,0.008632412,0.00911463,0.008248602,0.0,0.0,0.0039021224,0.0,0.0,0.0,0.0,0.0,0.011598092,0.0,0.0,0.0,0.017848318,0.0,0.0090194605,0.0062960065,0.0061360835,0.014209911
1986-05-31,0.008035175,0.0070112185,0.009729782,0.008815808,0.014113303,0.008481983,0.0063411207,0.004342014,0.0044223676,0.0,0.0,0.006789167,0.008622814,0.0075393175,0.015842417,0.021720592,0.0037471987,0.013499075,0.01142046,0.034719076,0.015835997,0.026747655,0.014302282,0.013226416,0.012939814,0.007878375,0.014472056,0.011512551,0.022276461,0.019090462,0.03523539,0.042251065,0.020551829,0.010023162,0.02100061,0.0,0.0038170815,0.008015641,0.0,0.0,0.019233912,0.0,0.0,0.0,0.0050832327,0.0,0.0,0.00564415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008552406,0.0,0.0,0.0,0.0,0.0,0.0,0.0051333434,0.010382893,0.0,0.0,0.007152968,0.0,0.0,0.0,0.0,0.004591509,0.0061433553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005858156,0.0,0.0,0.0,0.0033134504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074503343,0.0,0.006497423,0.0,0.0,0.0,0.0,0.009310519,0.0,0.0,0.0,0.004604242,0.0,0.0,0.0045162304,0.0,0.0,0.0055332207,0.0,0.0060470654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004787767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075232224,0.0,0.004668855,0.0,0.006756142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007726238,0.0065105534,0.0,0.0,0.0050736973,0.0,0.004448249,0.0,0.0,0.0,0.0,0.0,0.0,0.008716414,0.0,0.0,0.0,0.0067310235,0.0,0.0,0.0,0.0,0.00302829,0.0058174455,0.0,0.0,0.0,0.0,0.006567709,0.0059083807,0.0039736377,0.0,0.006820658,0.005554415,0.0,0.0,0.012676964,0.0040283115,0.0,0.0,0.00685444,0.0036799407,0.0,0.0,0.0,0.006056869,0.0,0.0,0.004254597,0.012178342,0.012455478,0.0,0.0146131385,0.013838019,0.012797147,0.00588498,0.011394407,0.012108039,0.0,0.0,0.0,0.0,0.0,0.005205655,0.0,0.00871613,0.016676156,0.0,0.0,0.009559172,0.0,0.011985757,0.008632412,0.00911463,0.008248602,0.0,0.0,0.0039021224,0.0,0.0,0.0,0.0,0.0,0.011598092,0.0,0.0,0.0,0.017848318,0.0,0.0090194605,0.0062960065,0.0061360835,0.014209911
1986-06-30,0.008035175,0.0070112185,0.009729782,0.008815808,0.014113303,0.008481983,0.0063411207,0.004342014,0.0044223676,0.0,0.0,0.006789167,0.008622814,0.0075393175,0.015842417,0.021720592,0.0037471987,0.013499075,0.01142046,0.034719076,0.015835997,0.026747655,0.014302282,0.013226416,0.012939814,0.007878375,0.014472056,0.011512551,0.022276461,0.019090462,0.03523539,0.042251065,0.020551829,0.010023162,0.02100061,0.0,0.0038170815,0.008015641,0.0,0.0,0.019233912,0.0,0.0,0.0,0.0050832327,0.0,0.0,0.00564415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008552406,0.0,0.0,0.0,0.0,0.0,0.0,0.0051333434,0.010382893,0.0,0.0,0.007152968,0.0,0.0,0.0,0.0,0.004591509,0.0061433553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005858156,0.0,0.0,0.0,0.0033134504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074503343,0.0,0.006497423,0.0,0.0,0.0,0.0,0.009310519,0.0,0.0,0.0,0.004604242,0.0,0.0,0.0045162304,0.0,0.0,0.0055332207,0.0,0.0060470654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004787767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075232224,0.0,0.004668855,0.0,0.006756142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007726238,0.0065105534,0.0,0.0,0.0050736973,0.0,0.004448249,0.0,0.0,0.0,0.0,0.0,0.0,0.008716414,0.0,0.0,0.0,0.0067310235,0.0,0.0,0.0,0.0,0.00302829,0.0058174455,0.0,0.0,0.0,0.0,0.006567709,0.0059083807,0.0039736377,0.0,0.006820658,0.005554415,0.0,0.0,0.012676964,0.0040283115,0.0,0.0,0.00685444,0.0036799407,0.0,0.0,0.0,0.006056869,0.0,0.0,0.004254597,0.012178342,0.012455478,0.0,0.0146131385,0.013838019,0.012797147,0.00588498,0.011394407,0.012108039,0.0,0.0,0.0,0.0,0.0,0.005205655,0.0,0.00871613,0.016676156,0.0,0.0,0.009559172,0.0,0.011985757,0.008632412,0.00911463,0.008248602,0.0,0.0,0.0039021224,0.0,0.0,0.0,0.0,0.0,0.011598092,0.0,0.0,0.0,0.017848318,0.0,0.0090194605,0.0062960065,0.0061360835,0.014209911
1986-07-31,0.008035175,0.0070112185,0.009729782,0.008815808,0.014113303,0.008481983,0.0063411207,0.004342014,0.0044223676,0.0,0.0,0.006789167,0.008622814,0.0075393175,0.015842417,0.021720592,0.0037471987,0.013499075,0.01142046,0.034719076,0.015835997,0.026747655,0.014302282,0.013226416,0.012939814,0.007878375,0.014472056,0.011512551,0.022276461,0.019090462,0.03523539,0.042251065,0.020551829,0.010023162,0.02100061,0.0,0.0038170815,0.008015641,0.0,0.0,0.019233912,0.0,0.0,0.0,0.0050832327,0.0,0.0,0.00564415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008552406,0.0,0.0,0.0,0.0,0.0,0.0,0.0051333434,0.010382893,0.0,0.0,0.007152968,0.0,0.0,0.0,0.0,0.004591509,0.0061433553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005858156,0.0,0.0,0.0,0.0033134504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074503343,0.0,0.006497423,0.0,0.0,0.0,0.0,0.009310519,0.0,0.0,0.0,0.004604242,0.0,0.0,0.0045162304,0.0,0.0,0.0055332207,0.0,0.0060470654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004787767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075232224,0.0,0.004668855,0.0,0.006756142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007726238,0.0065105534,0.0,0.0,0.0050736973,0.0,0.004448249,0.0,0.0,0.0,0.0,0.0,0.0,0.008716414,0.0,0.0,0.0,0.0067310235,0.0,0.0,0.0,0.0,0.00302829,0.0058174455,0.0,0.0,0.0,0.0,0.006567709,0.0059083807,0.0039736377,0.0,0.006820658,0.005554415,0.0,0.0,0.012676964,0.0040283115,0.0,0.0,0.00685444,0.0036799407,0.0,0.0,0.0,0.006056869,0.0,0.0,0.004254597,0.012178342,0.012455478,0.0,0.0146131385,0.013838019,0.012797147,0.00588498,0.011394407,0.012108039,0.0,0.0,0.0,0.0,0.0,0.005205655,0.0,0.00871613,0.016676156,0.0,0.0,0.009559172,0.0,0.011985757,0.008632412,0.00911463,0.008248602,0.0,0.0,0.0039021224,0.0,0.0,0.0,0.0,0.0,0.011598092,0.0,0.0,0.0,0.017848318,0.0,0.0090194605,0.0062960065,0.0061360835,0.014209911
1986-08-31,0.008035175,0.0070112185,0.009729782,0.008815808,0.014113303,0.008481983,0.0063411207,0.004342014,0.0044223676,0.0,0.0,0.006789167,0.008622814,0.0075393175,0.015842417,0.021720592,0.0037471987,0.013499075,0.01142046,0.034719076,0.015835997,0.026747655,0.014302282,0.013226416,0.012939814,0.007878375,0.014472056,0.011512551,0.022276461,0.019090462,0.03523539,0.042251065,0.020551829,0.010023162,0.02100061,0.0,0.0038170815,0.008015641,0.0,0.0,0.019233912,0.0,0.0,0.0,0.0050832327,0.0,0.0,0.00564415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008552406,0.0,0.0,0.0,0.0,0.0,0.0,0.0051333434,0.010382893,0.0,0.0,0.007152968,0.0,0.0,0.0,0.0,0.004591509,0.0061433553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005858156,0.0,0.0,0.0,0.0033134504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074503343,0.0,0.006497423,0.0,0.0,0.0,0.0,0.009310519,0.0,0.0,0.0,0.004604242,0.0,0.0,0.0045162304,0.0,0.0,0.0055332207,0.0,0.0060470654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004787767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075232224,0.0,0.004668855,0.0,0.006756142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007726238,0.0065105534,0.0,0.0,0.0050736973,0.0,0.004448249,0.0,0.0,0.0,0.0,0.0,0.0,0.008716414,0.0,0.0,0.0,0.0067310235,0.0,0.0,0.0,0.0,0.00302829,0.0058174455,0.0,0.0,0.0,0.0,0.006567709,0.0059083807,0.0039736377,0.0,0.006820658,0.005554415,0.0,0.0,0.012676964,0.0040283115,0.0,0.0,0.00685444,0.0036799407,0.0,0.0,0.0,0.006056869,0.0,0.0,0.004254597,0.012178342,0.012455478,0.0,0.0146131385,0.013838019,0.012797147,0.00588498,0.011394407,0.012108039,0.0,0.0,0.0,0.0,0.0,0.005205655,0.0,0.00871613,0.016676156,0.0,0.0,0.009559172,0.0,0.011985757,0.008632412,0.00911463,0.008248602,0.0,0.0,0.0039021224,0.0,0.0,0.0,0.0,0.0,0.011598092,0.0,0.0,0.0,0.017848318,0.0,0.0090194605,0.0062960065,0.0061360835,0.014209911
1986-09-30,0.008035175,0.0070112185,0.009729782,0.008815808,0.014113303,0.008481983,0.0063411207,0.004342014,0.0044223676,0.0,0.0,0.006789167,0.008622814,0.0075393175,0.015842417,0.021720592,0.0037471987,0.013499075,0.01142046,0.034719076,0.015835997,0.026747655,0.014302282,0.013226416,0.012939814,0.007878375,0.014472056,0.011512551,0.022276461,0.019090462,0.03523539,0.042251065,0.020551829,0.010023162,0.02100061,0.0,0.0038170815,0.008015641,0.0,0.0,0.019233912,0.0,0.0,0.0,0.0050832327,0.0,0.0,0.00564415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008552406,0.0,0.0,0.0,0.0,0.0,0.0,0.0051333434,0.010382893,0.0,0.0,0.007152968,0.0,0.0,0.0,0.0,0.004591509,0.0061433553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005858156,0.0,0.0,0.0,0.0033134504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074503343,0.0,0.006497423,0.0,0.0,0.0,0.0,0.009310519,0.0,0.0,0.0,0.004604242,0.0,0.0,0.0045162304,0.0,0.0,0.0055332207,0.0,0.0060470654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004787767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075232224,0.0,0.004668855,0.0,0.006756142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007726238,0.0065105534,0.0,0.0,0.0050736973,0.0,0.004448249,0.0,0.0,0.0,0.0,0.0,0.0,0.008716414,0.0,0.0,0.0,0.0067310235,0.0,0.0,0.0,0.0,0.00302829,0.0058174455,0.0,0.0,0.0,0.0,0.006567709,0.0059083807,0.0039736377,0.0,0.006820658,0.005554415,0.0,0.0,0.012676964,0.0040283115,0.0,0.0,0.00685444,0.0036799407,0.0,0.0,0.0,0.006056869,0.0,0.0,0.004254597,0.012178342,0.012455478,0.0,0.0146131385,0.013838019,0.012797147,0.00588498,0.011394407,0.012108039,0.0,0.0,0.0,0.0,0.0,0.005205655,0.0,0.00871613,0.016676156,0.0,0.0,0.009559172,0.0,0.011985757,0.008632412,0.00911463,0.008248602,0.0,0.0,0.0039021224,0.0,0.0,0.0,0.0,0.0,0.011598092,0.0,0.0,0.0,0.017848318,0.0,0.0090194605,0.0062960065,0.0061360835,0.014209911
