scoring_year,factor,sharpe,selected
1986,eqnpo_at,1.1563413751215863,True
1986,eqbb_at,0.9190372391453141,False
1986,div_at,0.25734209065279806,False
1986,oaccruals_at,-1.5287795277874534,False
1986,oaccruals_ni,-1.7035823367089964,False
1986,taccruals_at,-0.8773854035311054,False
1986,taccruals_ni,-0.9676393170667437,False
1986,noa_at,-2.0076685595966257,False
1986,be_bev,0.05512899210490825,False
1986,debt_bev,0.5686907687791356,False
1986,cash_bev,0.24854562022756665,False
1986,pstk_bev,0.3601915353836503,False
1986,debtlt_bev,0.3505319851932454,False
1986,debtst_bev,0.6574317174158736,False
1986,int_debt,0.5291140441854489,False
1986,int_debtlt,0.1597324590357902,False
1986,ebitda_debt,0.6882334928022172,False
1986,profit_cl,0.49999495366244,False
1986,ocf_cl,1.2889615994109398,True
1986,ocf_debt,1.6936957864553477,True
1986,cash_lt,-0.28628545336404415,False
1986,inv_act,0.4257778481993981,False
1986,rec_act,-1.652540904345132,False
1986,debtst_debt,0.3423061815275213,False
1986,cl_lt,0.16973184116066806,False
1986,debtlt_debt,-0.14903343046931544,False
1986,lt_ppen,1.4361772763735465,True
1986,debtlt_be,-0.11395497265773119,False
1986,opex_at,0.9311452318294889,False
1986,nwc_at,0.050384711232063735,False
1986,debt_at,-0.6397975994581436,False
1986,debt_be,0.38863642055826403,False
1986,ebit_int,0.7325075025381731,False
1986,inv_days,-0.9803543910245719,False
1986,rec_days,-0.9283025598379124,False
1986,ap_days,-0.7871882509709642,False
1986,cash_conversion,-0.8604783811029335,False
1986,cash_cl,-0.6267588943732394,False
1986,caliq_cl,-0.858815280970416,False
1986,ca_cl,-0.1296019508280847,False
1986,inv_turnover,1.1379487664252201,True
1986,at_turnover,0.8524329644563484,False
1986,rec_turnover,0.9394886400545966,False
1986,ap_turnover,1.1375076044084258,True
1986,sale_bev,1.8303776075107523,True
1986,sale_be,1.7565364022205148,True
1986,div_ni,0.13309836119430837,False
1986,sale_nwc,0.854835658772039,False
1986,tax_pi,1.2728802608671903,True
1986,cash_at,0.047392966521789315,False
1986,ni_emp,0.051088046702499786,False
1986,sale_emp,-0.8455821600655273,False
1986,sale_emp_gr1,0.2772457768886315,False
1986,emp_gr1,-0.7431928506358326,False
1986,noa_gr1a,-1.5584864498073683,False
1986,ppeinv_gr1a,-1.6795479875029617,False
1986,saleq_gr1,0.3400480006080917,False
1986,niq_be,1.2705938664130922,True
1986,niq_at,1.1854330637082715,True
1986,op_atl1,0.21200711098527494,False
1986,gp_atl1,0.2749681666124308,False
1986,ope_bel1,0.6433732586922702,False
1986,cop_atl1,1.9074752731215923,True
1986,pi_nix,1.0225322103696708,True
1986,ocf_at,2.197434343226747,True
1986,op_at,0.5587430403259631,False
1986,ocf_at_chg1,1.1557300112652042,True
1986,at_be,1.0449213266721329,True
1986,tangibility,-0.006587355991076483,False
1986,aliq_at,-0.3800000379325981,False
1986,o_score,-0.287006638504081,False
1986,intrinsic_value,-0.3653738638903236,False
1986,at_me,0.9181090043270126,False
1986,be_me,1.242770045338658,True
1986,debt_me,1.2492925822494538,True
1986,netdebt_me,-0.23568429337485688,False
1986,cash_me,2.014286695583002,True
1986,sale_me,2.114117775034665,True
1986,gp_me,2.3440035467432545,True
1986,ebitda_me,1.5381277728396774,True
1986,ebit_me,1.6483173040956471,True
1986,ope_me,1.3709036264873664,True
1986,ni_me,1.4676457037881712,True
1986,nix_me,1.5072289063061162,True
1986,cop_me,2.2155309870817512,True
1986,ocf_me,2.4229261192503233,True
1986,fcf_me,1.222195266909595,True
1986,div_me,0.47500318479867304,False
1986,eqbb_me,1.2374601673414432,True
1986,eqis_me,-1.493383564982007,False
1986,eqpo_me,0.7214383312312921,False
1986,eqnpo_me,1.445472367544067,True
1986,eqnetis_me,-1.7149776867625142,False
1986,ival_me,1.5430979125811528,True
1986,at_mev,1.1492677533560018,True
1986,bev_mev,1.1614522866929076,True
1986,ppen_mev,0.5294631858751675,False
1986,be_mev,1.23862350053736,True
1986,cash_mev,1.870476416455478,True
1986,sale_mev,2.7109293741007643,True
1986,gp_mev,2.657167547788683,True
1986,ebitda_mev,1.4176864991481528,True
1986,ebit_mev,1.6093612497230327,True
1986,cop_mev,2.119144960998787,True
1986,ocf_mev,2.0864118197388564,True
1986,fcf_mev,1.7551979532197488,True
1986,debt_mev,1.37424485827862,True
1986,pstk_mev,0.5132092894079311,False
1986,debtlt_mev,1.1084866353631122,True
1986,debtst_mev,0.8161285535809221,False
1986,dltnetis_mev,-0.8010747606335327,False
1986,dstnetis_mev,-0.7202583179003524,False
1986,dbnetis_mev,-0.6791211228043781,False
1986,netis_mev,-1.3587814411509267,False
1986,fincf_mev,-1.506187101239072,False
1986,eq_dur,-1.6114972063519195,False
1986,mispricing_mgmt,1.5085776996486495,True
1986,mispricing_perf,1.0075128477831738,True
1986,age,-0.10709355976504877,False
1986,qmj_prof,1.6698506947114549,True
1986,qmj_safety,0.7232276542570678,False
1987,me_company,-0.8645251462927234,False
1987,prc,-0.10948740421780338,False
1987,prc_local,-0.10948740421780338,False
1987,dolvol,-0.8102775776532949,False
1987,ret,-2.8827266711710346,False
1987,enterprise_value,-0.7428118821552299,False
1987,book_equity,-0.1064183689594794,False
1987,assets,0.05868679403256297,False
1987,sales,0.30998211630675143,False
1987,net_income,0.5182572139421426,False
1987,bidask,0.7133248250846417,False
1987,prc_high,-0.05465279213871288,False
1987,prc_low,0.11128538359114303,False
1987,tvol,-0.7330998506449152,False
1987,chcsho_1m,0.7551187520710365,False
1987,chcsho_3m,-1.211636736201472,False
1987,chcsho_6m,-1.6697830341454198,False
1987,chcsho_12m,-2.207245542536662,False
1987,eqnpo_1m,-0.14765485569575695,False
1987,eqnpo_3m,0.9237407954319511,False
1987,eqnpo_6m,0.7478515441287367,False
1987,eqnpo_12m,0.6872730045151991,False
1987,ret_1_0,-2.901386903666625,False
1987,ret_2_0,-1.5538291351223332,False
1987,ret_3_0,-0.5552195554313432,False
1987,ret_3_1,1.0187147624447284,True
1987,ret_6_0,0.4124285961915903,False
1987,ret_6_1,1.3155931432133652,True
1987,ret_9_0,0.22273561684149562,False
1987,ret_9_1,0.8237827386199993,False
1987,ret_12_0,0.4517880827023097,False
1987,ret_12_1,1.1628784867000868,True
1987,ret_12_7,1.005981202349262,True
1987,seas_1_1an,1.00964625523185,True
1987,at_gr1,-0.6496991248167869,False
1987,ca_gr1,-0.0549827569578518,False
1987,nca_gr1,-1.209233747210259,False
1987,lt_gr1,-0.9518173161853763,False
1987,cl_gr1,-0.44479773205668155,False
1987,ncl_gr1,-1.7305007120724907,False
1987,be_gr1,-0.25405417055237883,False
1987,debt_gr1,-1.8730505437008425,False
1987,sale_gr1,-0.06719907553024196,False
1987,cogs_gr1,-0.8197005877922018,False
1987,opex_gr1,-0.7887127026321654,False
1987,capx_gr1,-0.8886278382990958,False
1987,inv_gr1,-1.3058384561589498,False
1987,cash_gr1a,0.7712726614322006,False
1987,inv_gr1a,-1.4629114662125289,False
1987,rec_gr1a,-0.2156213833781075,False
1987,ppeg_gr1a,-1.6071688449999688,False
1987,lti_gr1a,0.4215762880478224,False
1987,debtst_gr1a,-0.8833174602066153,False
1987,ap_gr1a,0.5589183636407888,False
1987,txp_gr1a,0.975620786247013,False
1987,debtlt_gr1a,-1.5554621412986278,False
1987,txditc_gr1a,0.29650473562661656,False
1987,coa_gr1a,-1.0383576064551947,False
1987,col_gr1a,0.6068711245933677,False
1987,cowc_gr1a,-2.15476546240112,False
1987,ncoa_gr1a,-1.0499944171038242,False
1987,ncol_gr1a,0.48631017121679715,False
1987,nncoa_gr1a,-1.2233693352549917,False
1987,oa_gr1a,-1.0055835999175042,False
1987,ol_gr1a,0.47629657304905754,False
1987,fna_gr1a,0.03290880427554183,False
1987,fnl_gr1a,-1.1577371097527192,False
1987,nfna_gr1a,1.1424407546289892,True
1987,gp_gr1a,0.5517441292077293,False
1987,ebitda_gr1a,0.4990478985928148,False
1987,ebit_gr1a,0.4964126806168764,False
1987,ope_gr1a,0.424556263035891,False
1987,ni_gr1a,0.5402424024583138,False
1987,nix_gr1a,0.434598803908297,False
1987,dp_gr1a,-0.6064593301611052,False
1987,fincf_gr1a,-0.5838830358589443,False
1987,ocf_gr1a,1.8337687345700489,True
1987,fcf_gr1a,1.2269600873432362,True
1987,nwc_gr1a,-0.148594697390156,False
1987,eqnetis_gr1a,-0.6583832005422844,False
1987,dltnetis_gr1a,0.008964364585066683,False
1987,dbnetis_gr1a,0.13601256686797059,False
1987,netis_gr1a,-0.7023174371275009,False
1987,eqnpo_gr1a,0.5001629258141519,False
1987,tax_gr1a,0.6881997079650278,False
1987,eqbb_gr1a,-1.09799062352823,False
1987,eqis_gr1a,-0.847158740765371,False
1987,div_gr1a,0.03407977918303463,False
1987,eqpo_gr1a,-0.8157002738953437,False
1987,capx_gr1a,-1.2062115697613587,False
1987,be_gr1a,-0.24522211489859105,False
1987,capx_at,-1.3019704272224297,False
1987,spi_at,0.4465971000909503,False
1987,xido_at,0.850589323068324,False
1987,nri_at,0.8969587287811908,False
1987,gp_sale,-0.6975198773576483,False
1987,ebitda_sale,0.020671204252981225,False
1987,ebit_sale,0.3909106688550932,False
1987,pi_sale,0.48537914614078354,False
1987,ni_sale,0.3742461477834865,False
1987,nix_sale,0.35908566801646785,False
1987,ocf_sale,1.1133891181227642,True
1987,fcf_sale,1.9514871824778466,True
1987,gp_at,1.0987917116869914,True
1987,ebitda_at,0.8649869191400333,False
1987,ebit_at,0.944656432550972,False
1987,fi_at,0.7175476393006848,False
1987,cop_at,2.1052927110248576,True
1987,ni_at,0.9953775334101561,False
1987,ope_be,1.0892369773358885,True
1987,ni_be,1.1405158710795174,True
1987,nix_be,1.1761571943222615,True
1987,ocf_be,2.731195270550666,True
1987,fcf_be,2.5631286267038313,True
1987,gp_bev,1.610642778463114,True
1987,ebitda_bev,1.11526793865983,True
1987,ebit_bev,1.1188651870700153,True
1987,fi_bev,0.7715552119527032,False
1987,cop_bev,2.2784397801053804,True
1987,gp_ppen,0.8147210669075005,False
1987,ebitda_ppen,1.2441738558665039,True
1987,fcf_ppen,1.995801689185762,True
1987,fincf_at,-1.3397072675682906,False
1987,netis_at,-1.4866256711919612,False
1987,eqnetis_at,-1.6537830897412826,False
1987,eqis_at,-1.5826377462805223,False
1987,dbnetis_at,-0.9680053970723922,False
1987,dltnetis_at,-0.825842994514526,False
1987,dstnetis_at,-0.4512020378946907,False
1987,eqnpo_at,1.209095230789648,True
1987,eqbb_at,1.007310601607293,True
1987,div_at,0.30074652468257995,False
1987,oaccruals_at,-1.5445766733675654,False
1987,oaccruals_ni,-1.904769525539971,False
1987,taccruals_at,-0.8937173404200432,False
1987,taccruals_ni,-1.090094530760577,False
1987,noa_at,-1.8271209365457526,False
1987,be_bev,0.15893957775161194,False
1987,debt_bev,0.28521736948054416,False
1987,cash_bev,0.20404222086636084,False
1987,pstk_bev,0.23729248407845158,False
1987,debtlt_bev,0.24818121507669366,False
1987,debtst_bev,0.43397714227341855,False
1987,int_debt,0.588605454428811,False
1987,int_debtlt,0.14001058987026446,False
1987,ebitda_debt,0.8941365895010845,False
1987,profit_cl,0.5941774048889831,False
1987,ocf_cl,1.42724704641086,True
1987,ocf_debt,1.8900379232282152,True
1987,cash_lt,-0.26004856509045965,False
1987,inv_act,0.3825654354778641,False
1987,rec_act,-1.4613158785469036,False
1987,debtst_debt,0.2646209439252851,False
1987,cl_lt,0.1100631281355109,False
1987,debtlt_debt,-0.13044334846788122,False
1987,lt_ppen,1.1371049115553282,True
1987,debtlt_be,-0.13816062830827716,False
1987,opex_at,0.9133508340534505,False
1987,nwc_at,-0.00017867045997458115,False
1987,debt_at,-0.6413757415352584,False
1987,debt_be,0.19873657161350194,False
1987,ebit_int,0.824703561521108,False
1987,inv_days,-0.9769121203295033,False
1987,rec_days,-0.9098703872170689,False
1987,ap_days,-0.7513429106620412,False
1987,cash_conversion,-0.9004209259565011,False
1987,cash_cl,-0.554801275328094,False
1987,caliq_cl,-0.7340343496446529,False
1987,ca_cl,-0.15357308780288353,False
1987,inv_turnover,1.0665520430824027,True
1987,at_turnover,0.8645997063469031,False
1987,rec_turnover,0.9601591484492328,False
1987,ap_turnover,1.150904186656179,True
1987,sale_bev,1.5949268110113075,True
1987,sale_be,1.58033511705189,True
1987,div_ni,0.06083596146195829,False
1987,sale_nwc,0.9452059196611703,False
1987,tax_pi,1.3349550278768403,True
1987,cash_at,0.0561578199057007,False
1987,ni_emp,0.2100396641946562,False
1987,sale_emp,-0.6324233417200388,False
1987,sale_emp_gr1,0.09198183006550037,False
1987,emp_gr1,-0.6750053213460807,False
1987,noa_gr1a,-1.5832336023248894,False
1987,ppeinv_gr1a,-1.7260460860628544,False
1987,saleq_gr1,0.4301982527120226,False
1987,niq_be,1.4349978286053802,True
1987,niq_at,1.3918476024208446,True
1987,op_atl1,0.4740265984733817,False
1987,gp_atl1,0.4677154485192628,False
1987,ope_bel1,0.7401048129231382,False
1987,cop_atl1,2.1960066117360975,True
1987,pi_nix,1.1263789205934043,True
1987,ocf_at,2.508125979162674,True
1987,op_at,0.8907967890250007,False
1987,ocf_at_chg1,1.2279342326799325,True
1987,at_be,0.8605666974875995,False
1987,tangibility,-0.14492147477048611,False
1987,aliq_at,-0.3476998644463181,False
1987,o_score,-0.5606530283925895,False
1987,z_score,-0.07109510603802689,False
1987,intrinsic_value,-0.1089926894891103,False
1987,at_me,0.7117596359880172,False
1987,be_me,1.1906701981072472,True
1987,debt_me,1.006764935645173,True
1987,netdebt_me,-0.1913204082838545,False
1987,cash_me,1.8340285670133893,True
1987,sale_me,1.9732183351942183,True
1987,gp_me,2.378801944962285,True
1987,ebitda_me,1.5752540914774915,True
1987,ebit_me,1.6944427970449005,True
1987,ope_me,1.4418523524811813,True
1987,ni_me,1.5216406278860544,True
1987,nix_me,1.5288339914934932,True
1987,cop_me,2.040992782648904,True
1987,ocf_me,2.2033999235179444,True
1987,fcf_me,1.2139776671431939,True
1987,div_me,0.414502698171217,False
1987,eqbb_me,1.2419631508852222,True
1987,eqis_me,-1.6818314865026196,False
1987,eqpo_me,0.6843288997181035,False
1987,eqnpo_me,1.4462653536675019,True
1987,eqnetis_me,-1.9329815319250727,False
1987,ival_me,1.6445664988474977,True
1987,at_mev,0.9628806670950725,False
1987,bev_mev,1.0204122160637041,True
1987,ppen_mev,0.5409759185957594,False
1987,be_mev,1.1943142888665437,True
1987,cash_mev,1.7184544913805155,True
1987,sale_mev,2.5216226740408016,True
1987,gp_mev,2.675703211809125,True
1987,ebitda_mev,1.4970123546134864,True
1987,ebit_mev,1.5912672481881482,True
1987,cop_mev,2.103477791561693,True
1987,ocf_mev,2.0620132213623372,True
1987,fcf_mev,1.6734375382759545,True
1987,debt_mev,1.0074115713916902,True
1987,pstk_mev,0.4204774932478685,False
1987,debtlt_mev,0.9202749294089423,False
1987,debtst_mev,0.6421312477269276,False
1987,dltnetis_mev,-0.522243816446203,False
1987,dstnetis_mev,-0.5448008626503719,False
1987,dbnetis_mev,-0.4655623794026276,False
1987,netis_mev,-1.3994478556772973,False
1987,fincf_mev,-1.4970848431114914,False
1987,eq_dur,-1.6949493532235524,False
1987,mispricing_mgmt,1.4291387882671087,True
1987,mispricing_perf,1.2555408369774006,True
1987,age,0.14859754093130983,False
1987,qmj_prof,1.9345784207598382,True
1987,qmj_safety,0.8112024613552277,False
1988,me_company,-0.8049914791029213,False
1988,prc,-0.10146285248781417,False
1988,prc_local,-0.10146285248781417,False
1988,dolvol,-0.7291884817708048,False
1988,ret,-2.6382931292909415,False
1988,enterprise_value,-0.6648813446121375,False
1988,book_equity,-0.017817919921644054,False
1988,assets,0.056565657515541184,False
1988,sales,0.36472481312183636,False
1988,net_income,0.4996342838994922,False
1988,bidask,0.585239323055923,False
1988,prc_high,-0.005956248203064104,False
1988,prc_low,0.13265973756523872,False
1988,tvol,-0.65565485561729,False
1988,chcsho_1m,0.7573058905153365,False
1988,chcsho_3m,-1.146571347810124,False
1988,chcsho_6m,-1.6546139346473505,False
1988,chcsho_12m,-2.4332666633124975,False
1988,eqnpo_1m,-0.06454541682888859,False
1988,eqnpo_3m,0.8093672480838128,False
1988,eqnpo_6m,0.7149115921262829,False
1988,eqnpo_12m,0.8034169084842636,False
1988,ret_1_0,-2.6668511701105593,False
1988,ret_2_0,-1.4577287529445822,False
1988,ret_3_0,-0.6033770849483813,False
1988,ret_3_1,0.9534160303982848,False
1988,ret_6_0,0.27364954212120446,False
1988,ret_6_1,1.2698698216709559,True
1988,ret_9_0,0.14683142619459894,False
1988,ret_9_1,0.8132319953556497,False
1988,ret_12_0,0.43879607049220837,False
1988,ret_12_1,1.0953164565815383,True
1988,ret_12_7,0.981731266111816,False
1988,seas_1_1an,1.082182044451373,True
1988,at_gr1,-0.763601337818157,False
1988,ca_gr1,-0.17528574380626705,False
1988,nca_gr1,-1.2918885299962046,False
1988,lt_gr1,-1.1124804255891114,False
1988,cl_gr1,-0.6209565496246559,False
1988,ncl_gr1,-1.51452458706478,False
1988,be_gr1,-0.31151894933303975,False
1988,debt_gr1,-2.034017619935687,False
1988,sale_gr1,-0.17558962830296504,False
1988,cogs_gr1,-0.8480103077884791,False
1988,opex_gr1,-0.7708805807194709,False
1988,capx_gr1,-1.013080398508927,False
1988,inv_gr1,-1.5491389798610506,False
1988,cash_gr1a,0.6671291556077816,False
1988,inv_gr1a,-1.803074646484163,False
1988,rec_gr1a,-0.42353921452098453,False
1988,ppeg_gr1a,-1.6319892579251638,False
1988,lti_gr1a,0.21286575423631393,False
1988,debtst_gr1a,-1.1469823696153771,False
1988,ap_gr1a,0.34050165350799466,False
1988,txp_gr1a,1.058739281275376,True
1988,debtlt_gr1a,-1.584873911543464,False
1988,txditc_gr1a,0.2080436711416851,False
1988,coa_gr1a,-1.2847019603813876,False
1988,col_gr1a,0.3739932259599954,False
1988,cowc_gr1a,-2.3117110815372586,False
1988,ncoa_gr1a,-1.233744402473123,False
1988,ncol_gr1a,0.4210781451054665,False
1988,nncoa_gr1a,-1.456717218573815,False
1988,oa_gr1a,-1.2489613266558264,False
1988,ol_gr1a,0.3382485323364127,False
1988,fna_gr1a,0.01493029620310827,False
1988,fnl_gr1a,-1.3311019448229082,False
1988,nfna_gr1a,1.2482258936813533,True
1988,gp_gr1a,0.5321838635796027,False
1988,ebitda_gr1a,0.4570269333813825,False
1988,ebit_gr1a,0.5109834780319941,False
1988,ope_gr1a,0.39401830060027315,False
1988,ni_gr1a,0.5716279854289441,False
1988,nix_gr1a,0.4487581686164259,False
1988,dp_gr1a,-0.5999139290811168,False
1988,fincf_gr1a,-0.5653138571718409,False
1988,ocf_gr1a,2.0165437300730322,True
1988,fcf_gr1a,1.4667421466126573,True
1988,nwc_gr1a,-0.23060347256021788,False
1988,eqnetis_gr1a,-0.711730433502325,False
1988,dltnetis_gr1a,-0.08487220544034668,False
1988,dbnetis_gr1a,-0.06663460246448637,False
1988,netis_gr1a,-0.6460034200695141,False
1988,eqnpo_gr1a,0.590849397518385,False
1988,tax_gr1a,0.6499384491389549,False
1988,eqbb_gr1a,-0.8714402953094549,False
1988,eqis_gr1a,-0.83822879671397,False
1988,div_gr1a,-0.041186881705213084,False
1988,eqpo_gr1a,-0.6248209229471898,False
1988,capx_gr1a,-1.1844900500275908,False
1988,be_gr1a,-0.38281088732257423,False
1988,capx_at,-1.1655341026692179,False
1988,spi_at,0.37454901129660095,False
1988,xido_at,0.6856127214386037,False
1988,nri_at,0.6086857071340352,False
1988,gp_sale,-0.3761339519923198,False
1988,ebitda_sale,0.1428371628789525,False
1988,ebit_sale,0.3722041109090542,False
1988,pi_sale,0.4667447109982291,False
1988,ni_sale,0.4015874678454628,False
1988,nix_sale,0.37009592931390917,False
1988,ocf_sale,1.201744507290125,True
1988,fcf_sale,1.8638585168017034,True
1988,gp_at,1.0771534229098099,True
1988,ebitda_at,0.7948450280431113,False
1988,ebit_at,0.8480052671977495,False
1988,fi_at,0.599810607250543,False
1988,cop_at,2.4223078381633343,True
1988,ni_at,0.8512873638934336,False
1988,ope_be,1.0151472277215792,True
1988,ni_be,0.968295535834646,False
1988,nix_be,1.0396888217843647,True
1988,ocf_be,2.9870420142061747,True
1988,fcf_be,2.743273277574128,True
1988,gp_bev,1.4970577739527495,True
1988,ebitda_bev,1.0467021472985127,True
1988,ebit_bev,1.0009127720395696,True
1988,fi_bev,0.7477347951853289,False
1988,cop_bev,2.4667268424885544,True
1988,gp_ppen,0.6408412764009239,False
1988,ebitda_ppen,1.0058055963123074,True
1988,fcf_ppen,2.0618360941316336,True
1988,fincf_at,-1.3080887730487651,False
1988,netis_at,-1.4060717880340057,False
1988,eqnetis_at,-1.6608234311309937,False
1988,eqis_at,-1.5922028996008648,False
1988,dbnetis_at,-0.804674625173273,False
1988,dltnetis_at,-0.6439770917884345,False
1988,dstnetis_at,-0.47541626665818953,False
1988,eqnpo_at,1.1663375953388493,True
1988,eqbb_at,1.0274059145993093,True
1988,div_at,0.35630337714657895,False
1988,oaccruals_at,-1.7892881597174404,False
1988,oaccruals_ni,-2.1662873710020136,False
1988,taccruals_at,-1.0121801997887472,False
1988,taccruals_ni,-1.2856232000395618,False
1988,noa_at,-2.040534769044533,False
1988,be_bev,0.33795302297050106,False
1988,debt_bev,0.11778237876320972,False
1988,cash_bev,0.3340367822397029,False
1988,pstk_bev,0.18433811388198498,False
1988,debtlt_bev,0.29938462116577796,False
1988,debtst_bev,-0.08061497563087563,False
1988,int_debt,0.5608673652448378,False
1988,int_debtlt,-0.09418369782457936,False
1988,ebitda_debt,0.9022648139243433,False
1988,profit_cl,0.5722703384348948,False
1988,ocf_cl,1.5406661480837984,True
1988,ocf_debt,1.9454019884458007,True
1988,cash_lt,-0.16332806769502473,False
1988,inv_act,0.20341202275642065,False
1988,rec_act,-1.3068638164148592,False
1988,debtst_debt,-0.11605067603307832,False
1988,cl_lt,-0.02513966278866473,False
1988,debtlt_debt,0.21776219591079182,False
1988,lt_ppen,0.7757346286566152,False
1988,debtlt_be,-0.070947950649231,False
1988,opex_at,0.8090013254039137,False
1988,nwc_at,0.029911620379069952,False
