eom,ic_pearson,ic_spearman,alpha,n_nonzero,n_active,n_total_cols,n_train,long_ret,short_ret,qspread,net_qspread,turnover,n_long,n_short,n_universe
1984-09-30,0.10818366508834305,0.12230303864207798,0.0016961419687151502,11,64,320,112988,-0.0123770359,-0.046596844849107144,0.034219808949107144,0.033652844663392856,0.28348214285714285,224,224,2246
1984-10-31,0.0776391136047773,0.0758289189369082,0.0019692829993809796,10,68,320,115234,-0.025326573426106197,-0.06512843836946902,0.039801864943362825,0.03914699768672566,0.327433628318584,226,226,2261
1984-11-30,0.06375682831355785,0.08013320790497645,0.002275043158431187,9,70,320,117495,0.008905458941150442,-0.010494382865929205,0.019399841807079647,0.01859010729380531,0.4048672566371681,226,226,2260
1984-12-31,-0.14164867323459993,-0.21787642024027168,0.002275841465069325,9,75,320,119755,0.10092513165088496,0.17696490240088494,-0.07603977074999999,-0.07671676190044247,0.33849557522123896,226,226,2262
1985-01-31,-0.008476493920393152,0.02288756928982099,0.005012588699433184,1,65,320,122017,0.039808745289823005,0.03371195532212389,0.006096789967699114,0.004986170498672565,0.5553097345132744,226,226,2264
1985-02-28,,,0.007601792529782124,0,65,320,124281,-0.01605427672300885,-0.0075258848831858405,-0.00852839183982301,-0.010333701574336284,0.9026548672566372,226,226,2267
1985-03-31,2.0323497427832975e-17,,0.0075383345861131075,0,67,320,126548,-0.006124897224669603,-0.018162798828634363,0.01203790160396476,0.011989443454185025,0.024229074889867808,227,227,2275
1985-04-30,8.050562317370885e-17,,0.007494404063097475,0,67,320,128823,0.03446944704017467,0.028775592576855896,0.005693854463318774,0.0054798806641921365,0.1069868995633188,229,229,2292
1985-05-31,6.341351162731043e-17,,0.007568875411127935,0,75,320,131115,0.02075479125851528,-0.0015148861061135372,0.02226967736462882,0.022221642430131,0.024017467248908297,229,229,2297
1985-06-30,-8.52573376363234e-18,,0.007502268632817574,0,79,320,133412,0.01621913719984348,0.028816278315652172,-0.012597141115808692,-0.012653662854939126,0.028260869565217395,230,230,2305
1985-07-31,0.06287888154799261,0.12092735611657025,0.005536963773241283,1,69,320,135717,-0.005865694852155173,-0.01428105985086207,0.008415364998706897,0.006656744309051724,0.8793103448275862,232,232,2322
1985-08-31,0.07447001835296446,0.08819191421738498,0.004169403036548226,1,67,320,138039,-0.055020296241379316,-0.08985699482068965,0.034836698579310335,0.03406083651034482,0.3879310344827586,232,232,2326
1985-09-30,0.08379164706998313,0.062184474439284924,0.0023759233741674174,4,72,320,140365,0.044853938504700853,0.0057199380081196585,0.039134000496581195,0.03800579536837607,0.5641025641025641,234,234,2340
1985-10-31,-0.04321601997990651,-0.023294796975765985,0.0018068899699568704,6,73,320,142705,0.06039261638888889,0.08352310677051283,-0.023130490381623944,-0.02392536217649574,0.39743589743589747,234,234,2343
1985-11-30,-0.05019974493698054,0.03918872738406567,0.0017632465956366255,8,73,320,145048,0.04512098975287234,0.02015613176723404,0.0249648579856383,0.024194645219680854,0.3851063829787234,235,235,2350
1985-12-31,0.021437288322459648,0.01702382546066532,0.0015107191499388938,8,79,320,147398,0.031566546805882355,0.022353460671848742,0.009213086134033613,0.008540817226470588,0.33613445378151263,238,238,2381
1986-01-31,0.07074091618420852,0.10503033743696771,0.002003405301784282,8,77,320,149779,0.07893375487268907,0.0334184540710084,0.04551530080168067,0.04475059491932773,0.3823529411764706,238,238,2387
1986-02-28,0.05636991964793251,0.0969625267692979,0.0010062866260026938,12,77,320,149491,0.04982711929916318,0.03365193167824268,0.016175187620920503,0.015317447035146444,0.4288702928870293,239,239,2395
1986-03-31,-0.019684537853308693,-0.017894937455534003,0.0010131139648730625,13,80,320,149208,0.0092494018602459,0.003876247310655736,0.005373154549590163,0.004676433238114753,0.3483606557377049,244,244,2440
1986-04-30,0.04636456624300775,0.04248672806417382,0.002670000232270167,5,83,320,148958,0.05114897391306121,0.0440617249955102,0.007087248917551012,0.0061035754481632565,0.49183673469387756,245,245,2450
1986-05-31,0.009496361652449551,0.04968859072560643,0.0027393340371877377,5,82,320,148712,0.005588745033061226,-0.022197645489387758,0.027786390522448984,0.027023125216326535,0.3816326530612245,245,245,2458
1986-06-30,0.011731916034645988,0.008519369783908593,0.002754802838418858,3,89,320,148464,-0.0922350362689243,-0.09983553674501992,0.007600500476095617,0.006895321193227092,0.35258964143426297,251,251,2515
1986-07-31,-0.09270197531060023,-0.11403780532847116,0.0052864861052337574,1,91,320,148265,0.010753131616600789,0.05118495585652173,-0.04043182423992094,-0.04128557918063241,0.4268774703557312,253,253,2537
1986-08-31,-1.137529821235195e-16,,0.007252944426138242,0,90,320,148079,-0.06369511964999999,-0.07089445917086613,0.007199339520866141,0.005400126922440944,0.8996062992125984,254,254,2548
1986-09-30,0.037975853101270884,0.05418354561827181,0.004978694858754723,1,77,320,147906,0.02532291455992218,0.020136600687937743,0.0051863138719844375,0.0033575200976653716,0.914396887159533,257,257,2579
1986-10-31,0.009247161502812752,0.010179472367318762,0.001673813115703521,9,81,320,147767,-0.006885614495366794,-0.0058299817660231665,-0.001055632729343628,-0.0022834319571428557,0.6138996138996139,259,259,2591
1986-11-30,0.04764791439830291,0.07766702921440889,0.0014799110262995565,9,87,320,147637,-0.021427588334749035,-0.06158768563976834,0.04016009730501931,0.039380174525096526,0.38996138996138996,259,259,2596
1986-12-31,-0.05424347383346528,-0.038640045811148126,0.001096767742631037,12,84,320,147511,0.10249234652878789,0.14733165081363636,-0.044839304284848475,-0.04547945579999999,0.3200757575757576,264,264,2647
1987-01-31,0.0031467555131115105,-0.013786294159124114,0.0012761900536470564,11,89,320,147399,0.0780161161664151,0.08181319613773583,-0.003797079971320727,-0.004563117707169784,0.38301886792452833,265,265,2650
1987-02-28,-0.010519299287832741,0.024165251288985258,0.00024011453458809708,38,85,320,147276,0.04017828717894737,0.03953195811842105,0.0006463290605263211,-0.00034239274398495715,0.4943609022556391,266,266,2661
1987-03-31,0.016998750914069483,0.03981245803415425,0.0008235836457486126,13,77,320,147176,-0.01815421576263736,-0.02350669949120879,0.0053524837285714305,0.004330505706593409,0.510989010989011,273,273,2732
1987-04-30,0.016270312976597215,0.03397380728109572,0.0014291577103870076,12,69,320,147091,0.009620997293065698,-0.0026850275156934307,0.012306024808759128,0.01125492991824818,0.5255474452554745,274,274,2741
1987-05-31,,,0.005404102253285674,0,63,320,147018,0.02848862906021898,0.03197250261021897,-0.003483873549999992,-0.005279493987956196,0.8978102189781021,274,274,2744
1987-06-30,-3.435705487009925e-17,,0.004727719459632701,0,61,320,146956,0.050581677319202906,0.029806651319927532,0.020775025999275373,0.020496040492028997,0.13949275362318841,276,276,2767
1987-07-31,3.731699508528262e-17,,0.004965018237564684,0,59,320,146910,0.0197341382205036,0.02398591245215827,-0.004251774231654671,-0.004489184303597117,0.118705035971223,278,278,2784
1987-08-31,,,0.004937565799382252,0,69,320,146887,-0.008731084025714287,-0.01421787599607143,0.005486791970357143,0.005265363398928572,0.11071428571428571,280,280,2801
1987-09-30,0.04260627180174766,0.03208344921661523,0.0005963442940960415,18,69,320,146891,-0.2827664081275618,-0.31734871659999997,0.03458230847243815,0.03279785617561836,0.892226148409894,283,283,2837
1987-10-31,0.01689811274122071,0.0455192635445855,0.002499588913713582,7,78,320,146939,-0.03994313020636042,-0.039940626150883396,-2.504055477026146e-06,-0.0010449068823321498,0.5212014134275618,283,283,2837
1987-11-30,3.1161757390631457e-17,,0.003232506549345076,0,84,320,146981,0.07565811322429578,0.0632747129165493,0.01238340030774647,0.010619315800704215,0.8820422535211268,284,284,2841
1987-12-31,-0.039251663944425995,-0.018887661112899957,0.002443310079647271,6,90,320,147027,0.05361531815590278,0.06858422527118055,-0.01496890711527777,-0.01675015711527777,0.890625,288,288,2885
1988-01-31,0.03849742150102268,0.037510358737250137,0.00144926857959863,9,94,320,147109,0.07777216846041668,0.04111790629861112,0.03665426216180556,0.035414678828472226,0.6197916666666667,288,288,2883
1988-02-29,-0.02631932253186562,-0.0009666041051980076,0.0014607870168564664,8,92,320,147187,0.036073259145833335,0.03966040785208333,-0.0035871487062499943,-0.004160065372916661,0.28645833333333337,288,288,2886
1988-03-31,0.012033658011458746,0.011543697805908533,0.0012485701466425517,8,91,320,147262,0.009537346731724137,0.020341890811724137,-0.01080454408,-0.011401095804137932,0.2982758620689655,290,290,2902
1988-04-30,0.03609178133374547,0.03202137798152277,0.0012214167771466516,7,88,320,147332,-0.02078665173183391,-0.03650622965259515,0.015719577920761243,0.014992934322145327,0.3633217993079585,289,289,2895
1988-05-31,0.01290246969249688,0.007501009531566825,0.0010858325153697804,8,101,320,147376,0.0645492960924138,0.060308914835784135,0.00424038125662967,0.003764519187664153,0.23793103448275865,290,290,2901
1988-06-30,0.014635939963628074,0.03745456347269096,0.001185644145767008,11,101,320,147421,0.002418184047800686,-0.017755121149484538,0.020173305197285225,0.019475710695567014,0.3487972508591065,291,291,2918
1988-07-31,-0.004781358778250208,0.020120142971821214,0.000988677508114083,12,101,320,147457,-0.03716130054226804,-0.03724770704707903,8.640650481099577e-05,-0.0008964113646048118,0.4914089347079038,291,291,2916
1988-08-31,0.030704890891829376,0.03974512548214075,0.0010044072123139933,12,100,320,147461,0.01956719025793104,0.009728642714482762,0.009838547543448277,0.009238547543448277,0.3,290,290,2909
1988-09-30,0.047187157593680036,0.08400611868782301,0.0011679887291011,10,98,320,147434,-0.009979487265870309,-0.03081807773105802,0.020838590465187712,0.020111628007849828,0.36348122866894195,293,293,2932
1988-10-31,0.07076177547049431,0.04869138342269145,0.0006373975494179248,10,94,320,147403,-0.03163701703781843,-0.051256526334812286,0.019619509296993853,0.018578553665594535,0.5204778156996587,293,293,2936
1988-11-30,0.08589939818876369,0.1638357631923507,0.0007247981203395078,12,97,320,147386,0.042180196480204775,0.012334950176450511,0.029845246303754264,0.02897493913651877,0.4351535836177475,293,293,2934
1988-12-31,0.04826652592173068,0.055350140908417646,0.0005517227991792972,14,96,320,150095,0.06411694210443686,0.046895529402730375,0.017221412701706483,0.01628967208737201,0.4658703071672355,293,293,2934
1989-01-31,-0.017860762208090013,-0.02942928255419431,0.0006318877331759913,13,93,320,152810,-0.008307623387837838,0.0015889678003378391,-0.009896591188175678,-0.01091348308006757,0.5084459459459459,296,296,2960
1989-02-28,0.01839257436334646,0.018467880951864912,0.0023021805383189008,3,93,320,153603,0.015347443179661016,0.0023422976881355907,0.013005145491525425,0.011974637016949154,0.5152542372881356,295,295,2959
1989-03-31,0.1069149986840115,0.0960681449067595,0.0005712464831369086,13,97,320,154386,0.0510131158986532,0.014699725747474747,0.03631339015117845,0.03530328914107744,0.505050505050505,297,297,2971
1989-04-30,0.035395736199758866,0.059188459916805825,0.002105969148220636,3,98,320,155174,0.03296558462087541,0.014521765959595962,0.01844381866127945,0.017396680614141402,0.5235690235690236,297,297,2972
1989-05-31,-0.06418969758013231,-0.09108060596690494,0.0013727928044492785,5,96,320,155937,-0.030062069051851853,-0.013671695412457911,-0.01639037363939394,-0.01713111438013468,0.3703703703703704,297,297,2972
1989-06-30,0.017426864251026644,0.054909935094515555,0.0008230197605990482,8,90,320,156696,0.03987915951677853,0.030010600605033556,0.00986855891174497,0.009227619314429534,0.32046979865771813,298,298,2982
1989-07-31,-0.006372442316049724,0.018768694921425196,0.0008544949031365203,10,92,320,157460,0.017783004694966447,0.028306872346644293,-0.010523867651677846,-0.011429907920134222,0.4530201342281879,298,298,2984
1989-08-31,0.01273450392032047,0.020734677462147456,0.0009521538221193623,8,88,320,158207,0.005559377124832215,-0.005059175202684563,0.010618552327516777,0.009907142931543622,0.35570469798657717,298,298,2982
1989-09-30,0.07718704682563643,0.10344426259624814,0.0011827646981299822,5,87,320,158942,-0.036222890660402685,-0.06766899984060402,0.03144610918020134,0.030862216562751676,0.2919463087248322,298,298,2981
1989-10-31,0.05866093668919677,0.08047166255217433,0.0008171994142777076,9,87,320,159677,0.006576697442809365,-0.015306041808312375,0.02188273925112174,0.02116367570597124,0.3595317725752508,299,299,2992
1989-11-30,0.09326041488632704,0.13281832864960508,0.0007524228914753705,11,85,320,160408,0.004916171882943143,-0.03215174450535117,0.037067916388294306,0.03649935451538461,0.28428093645484953,299,299,2995
1989-12-31,0.0005023594677759964,0.004614940742817501,0.00182128116050084,4,79,320,161143,-0.06288963840267559,-0.07583487873344481,0.012945240330769228,0.012038885815719061,0.4531772575250836,299,299,2993
1990-01-31,0.01733206691119622,0.0470782093308339,0.0015160874925808686,3,82,320,161874,0.014791504095652174,0.009967668486956523,0.0048238356086956515,0.004171661695652173,0.32608695652173914,299,299,2993
1990-02-28,0.13210740536283325,0.20707368050101943,0.0015359585450269069,3,85,320,162603,0.03485631995451505,-0.012157684090635449,0.04701400404515049,0.046488920433110356,0.2625418060200669,299,299,2993
1990-03-31,0.032127191284187055,0.12359424234182935,0.0012449149316620402,5,86,320,163329,-0.014766614406020067,-0.05206935376923076,0.03730273936321069,0.03680775608561872,0.24749163879598662,299,299,2996
1990-04-30,0.16948996481497272,0.22484457919526807,0.0029883765253740716,1,86,320,164050,0.08707753448671096,0.007647518119933553,0.0794300163667774,0.07843666088504983,0.4966777408637874,301,301,3019
1990-05-31,0.054088648012946515,0.132255140310508,0.0020281214948602746,2,89,320,164777,0.016698182095033116,-0.03494755752185431,0.051645739616887426,0.051039779351986767,0.3029801324503311,302,302,3029
1990-06-30,0.041096348823737326,0.07262364978287099,0.0005794836460216112,12,88,320,165509,-0.032350157585855265,-0.046393577420065786,0.014043419834210522,0.013247367202631574,0.3980263157894737,304,304,3046
1990-07-31,-0.01757378362817957,-0.02698386305484598,0.0005233660897172361,14,92,320,166250,-0.11097578292524587,-0.10398154553016394,-0.00699423739508194,-0.007817188214754071,0.4114754098360656,305,305,3058
1990-08-31,0.08791936773183531,0.11769531630435136,0.002868541069668589,1,91,320,166986,-0.07786304181797386,-0.12344062260392157,0.0455775807859477,0.04452856117810457,0.5245098039215687,306,306,3061
1990-09-30,0.1829396094233183,0.2037267884431499,0.0034551934876086605,1,92,320,167721,-0.029157084956209146,-0.12306358300751634,0.09390649805130719,0.09364832811666667,0.12908496732026142,306,306,3061
1990-10-31,0.01173901916410036,0.06756363376051844,0.0031925043807277524,1,95,320,168442,0.0714941324375817,0.06668054017091504,0.0048135922666666525,0.004447579194771228,0.18300653594771243,306,306,3064
1990-11-30,0.20936479833459784,0.1957227000843155,0.0031133469812388704,1,100,320,169163,0.05199737975424836,-0.055713799573529406,0.10771117932777777,0.10740725775915032,0.1519607843137255,306,306,3062
1990-12-31,-0.07160581325879393,0.008441160373826542,0.003293299467219684,1,103,320,169875,0.08951352322843137,0.10180202238464053,-0.012288499156209165,-0.012563008960130734,0.13725490196078433,306,306,3069
1991-01-31,-0.16350920801377486,-0.09906101013883557,0.002086619082819729,3,99,320,170563,0.08649263561470588,0.18689261517777778,-0.1003999795630719,-0.10081828021666667,0.20915032679738566,306,306,3067
1991-02-28,-0.038661337138525265,0.014480101439085312,0.0015845662483458156,4,87,320,171243,0.05458637223257329,0.07880032282801304,-0.02421395059543975,-0.02488821769641695,0.33713355048859933,307,307,3079
1991-03-31,-0.009489159993105277,-0.0234123513489777,0.0008652063368824151,10,83,320,171927,0.008907506054692555,0.010885325365695794,-0.0019778193110032392,-0.002592706042394825,0.3074433656957929,309,309,3094
1991-04-30,-0.02258853700514556,0.046225781746565525,0.0009515175616857149,10,82,320,172581,0.03706550872290322,0.00957448624967742,0.027491022473225803,0.026761990215161287,0.3645161290322581,310,310,3109
1991-05-31,0.008826697677138515,0.030378020102646914,0.0008455210424443991,11,83,320,173240,-0.03713020501864951,-0.06789710060192926,0.030766895583279746,0.030229918091318333,0.2684887459807074,311,311,3117
1991-06-30,0.056207635364203035,0.05908780137003454,0.0009500243221418373,12,82,320,173899,0.04753504882811502,0.007405133160063896,0.040129915668051123,0.039542056243130994,0.2939297124600639,313,313,3130
1991-07-31,0.012151023667991255,0.04051417977847577,0.002021232538326784,4,89,320,174514,0.03398237027777777,0.00994454572126984,0.02403782455650793,0.023152110270793645,0.44285714285714284,315,315,3152
1991-08-31,0.005702042091501523,0.05541024375806752,0.003721552301724969,1,90,320,175129,-0.005939369904444445,-0.029326452468888885,0.02338708256444444,0.022533114310476186,0.42698412698412697,315,315,3157
1991-09-30,0.018428631149093426,0.05869578909153708,0.004535249380513285,1,94,320,175738,0.03607955568773585,0.012682342183018867,0.02339721350471698,0.0230984713663522,0.1493710691823899,318,318,3180
1991-10-31,-0.010105231238987768,0.0210901626128444,0.00437378532789512,1,91,320,176339,-0.03555080149125,-0.05192145411625,0.016370652625000003,0.015920652625000004,0.22500000000000003,320,320,3200
1991-11-30,0.2416294248273625,0.2567632644611468,0.0037120551940273624,1,92,320,176948,0.1259698926742236,-0.01891451522111801,0.1448844078953416,0.14453658180838508,0.17391304347826086,322,322,3225
1991-12-31,-0.1604430917022552,-0.08754071169270058,0.003099719130891256,1,95,320,177577,0.06204940134674923,0.17448551423374614,-0.11243611288699691,-0.11286026149380805,0.21207430340557276,323,323,3231
1992-01-31,-0.060586539150809186,-0.013835453481502535,0.002829720997571657,1,79,320,178161,0.030862557021779143,0.06898178528128834,-0.0381192282595092,-0.038594688382208586,0.23773006134969327,326,326,3269
1992-02-29,-0.051521601830234465,-0.014989450242277763,0.0031078120043861834,1,72,320,178780,-0.03484706231128049,-0.02535000958628049,-0.009497052725000003,-0.009841564920121955,0.1722560975609756,328,328,3289
1992-03-31,0.005642795097056125,-0.021110785220642306,0.0030912545937384003,1,75,320,179408,-0.037264769112249546,-0.049156884725225225,0.011892115612975679,0.011570794291654357,0.16066066066066065,333,333,3333
1992-04-30,-0.06280600979986563,-0.04370971366234471,0.002621750626373876,1,74,320,180009,-2.9341196585584192e-05,0.025526341821321324,-0.025555683017906908,-0.02606919653142042,0.25675675675675674,333,333,3339
1992-05-31,-0.015952993718173315,0.005742174276938526,0.0029674421523404027,1,71,320,180607,-0.04247406279641791,-0.04419849424686568,0.0017244314504477679,0.0014050284653731409,0.15970149253731347,335,335,3355
1992-06-30,0.026576540481154626,0.04485605226158083,0.0029082207750230947,1,72,320,181218,0.048454856936390525,0.03675355692189349,0.011701300014497033,0.011390649126923068,0.15532544378698226,338,338,3388
1992-07-31,0.05863037860125279,0.06895524312643804,0.002552558006974167,2,78,320,181839,-0.018144826087315637,-0.03738197351238938,0.019237147425073743,0.018715023531268433,0.2610619469026549,339,339,3398
1992-08-31,0.04327911020417454,0.08214443430793038,0.0028526339401697747,1,75,320,182453,0.027246337373020527,0.007465346375073314,0.019780990997947213,0.0194144220829912,0.18328445747800587,341,341,3412
1992-09-30,0.04537325309939055,0.11302230906789025,0.0037946719513324203,1,74,320,183064,0.03572681078367347,-0.014961334418658895,0.05068814520233236,0.05039368456093295,0.14723032069970843,343,343,3433
1992-10-31,0.04278197978208064,0.07583363702257953,0.0023037935271845713,1,77,320,183660,0.08747820275726745,0.061898654915697675,0.025579547841569773,0.025158036213662797,0.2107558139534884,344,344,3440
1992-11-30,-0.002012505881404394,0.014519212460334918,0.0017880837403132773,3,80,320,184263,0.055980239533043485,0.0320989338542029,0.023881305678840586,0.023463914374492762,0.208695652173913,345,345,3454
1992-12-31,-0.03083712061874455,0.003433072777543503,0.0018639324525318857,2,70,320,184876,0.08534727122270114,0.067220964529023,0.018126306693678138,0.017689525084482734,0.21839080459770116,348,348,3484
1993-01-31,-0.05945539432785848,-0.07986208034876456,0.001563457355131553,3,70,320,185475,-0.01125126777,-0.0023813469557142867,-0.008869920814285713,-0.009332777957142857,0.23142857142857143,350,350,3500
1993-02-28,-0.006454645299352779,0.03374730575741673,0.0011140347653647855,6,61,320,186092,0.03672284257065527,0.025745450687464384,0.010977391883190888,0.010547192452991457,0.2150997150997151,351,351,3512
1993-03-31,-0.01720086204972019,-0.02348633090904545,0.0006386006271391046,10,65,320,186718,-0.021684449362078653,-0.015318991386235957,-0.006365457975842696,-0.006753098425280898,0.1938202247191011,356,356,3568
1993-04-30,-0.007355489653921451,0.01185819895645212,0.0005235092183808364,11,60,320,187384,0.028459568852234638,0.04502969985530726,-0.016570131003072624,-0.01714554999748603,0.2877094972067039,358,358,3581
1993-05-31,0.02943517905462557,0.03915689559730343,0.0006798205273410778,8,60,320,188070,0.01904964288722222,-0.0005002393610083329,0.019549882248230555,0.019188771137119445,0.18055555555555552,360,360,3605
1993-06-30,0.035359714307806725,0.048854274770956344,0.0006744266602834423,9,65,320,188774,0.023943150944931508,0.004925316066849315,0.019017834878082195,0.01863153350821918,0.19315068493150683,365,365,3651
1993-07-31,0.06117086064616098,0.06439281883104925,0.0009086559442372368,7,63,320,189507,0.06854877643242506,0.03548492879046321,0.03306384764196185,0.03257883401798365,0.2425068119891008,367,367,3673
1993-08-31,6.534222584967065e-17,,0.0050636697033700035,0,65,320,190264,0.02042326345392954,0.031011516362059614,-0.010588252908130074,-0.012366030685907851,0.8888888888888888,369,369,3693
1993-09-30,2.400402117025027e-17,,0.005081687751989667,0,66,320,191048,0.019144841724193548,0.033899706434946233,-0.014754864710752685,-0.015088198044086018,0.16666666666666669,372,372,3729
1993-10-31,-0.042551742935530955,-0.029405916865561797,0.0009282900338527632,7,62,320,191845,-0.044105818313333336,-0.0213746194376,-0.022731198875733338,-0.024539198875733338,0.9039999999999999,375,375,3755
1993-11-30,0.06838753220715925,0.06363958707732523,0.0006879818512810121,9,60,320,192664,0.025708006641269838,-0.009867366057407406,0.03557537269867724,0.0352314573547619,0.17195767195767198,378,378,3783
1993-12-31,0.01002203071485129,0.0132701692682968,0.0009162104304120672,7,61,320,193513,0.059443065619740255,0.05676067471090909,0.002682390908831163,0.002264209090649345,0.20909090909090905,385,385,3854
1994-01-31,0.027546834799274958,0.0889646317252063,0.0009134686909609748,8,60,320,194433,0.004007713767700258,-0.020349073941860467,0.024356787709560724,0.023832239905943152,0.2622739018087855,387,387,3878
1994-02-28,-0.012917825102917882,-0.02264085089405129,0.0008137160443771818,9,61,320,195351,-0.05239418131769231,-0.04731230720102563,-0.005081874116666676,-0.005371617706410266,0.14487179487179486,390,390,3902
1994-03-31,0.05349739466420906,0.03667333882540949,0.0006845707997207598,13,61,320,196294,0.005454443050507617,-0.020299474493147212,0.02575391754365483,0.025114323635025387,0.31979695431472077,394,394,3941
1994-04-30,-0.0355156263606677,-0.0855624108506936,0.0008741767542439631,10,60,320,197264,-0.004873716311083124,0.007928777292443328,-0.012802493603526453,-0.013623652293702776,0.4105793450881612,397,397,3970
1994-05-31,0.014697192491306797,-0.009808716994069051,0.0008200978482373501,8,58,320,198262,-0.02183951949649123,-0.03645662575438596,0.014617106257894735,0.014261216533583957,0.17794486215538852,399,399,3992
1994-06-30,0.03598723595198224,0.0360980120599918,0.0007112231961455366,8,58,320,199282,0.02689526789378109,0.002663363772139304,0.024231904121641785,0.023923446410199,0.15422885572139305,402,402,4027
1994-07-31,0.04476142280983269,0.07412592392095399,0.0007994308201355993,7,58,320,200327,0.05242534373333333,0.03807851847686567,0.01434682525646766,0.013816974510199004,0.26492537313432835,402,402,4023
1994-08-31,0.04826227534562848,0.07766505629598097,0.003965653340532743,1,58,320,201366,0.031427785521588085,-0.008707544639454095,0.040135330161042176,0.039214734627543414,0.46029776674937967,403,403,4036
1994-09-30,0.13104914325056705,0.1578118518893257,0.0009804637033475245,7,59,320,202420,0.026451914205665027,-0.030955038340147786,0.05740695254581281,0.056544883580295566,0.43103448275862066,406,406,4063
1994-10-31,0.07108130622892685,0.10698909242075975,0.0010043566151139306,7,61,320,203502,-0.02354459419041769,-0.04756744229434889,0.024022848103931196,0.023492135573218664,0.26535626535626533,407,407,4072
1994-11-30,0.09800705038665083,0.09610454545098226,0.0008625068241801505,9,60,320,204582,0.014302087594607844,-0.04210015509068627,0.05640224268529412,0.05608116425392157,0.1605392156862745,408,408,4083
1994-12-31,-0.04458630482386196,-0.04189792969341707,0.0007448332231312399,10,61,320,205670,0.026985001075735295,0.02153835675098039,0.005446644324754904,0.0051157619718137275,0.1654411764705882,408,408,4080
1995-01-31,-0.043309257480075546,-0.007461232291698872,0.0005423965080881759,14,63,320,206757,0.03237338396731707,0.04678047026439025,-0.014407086297073178,-0.014931476540975618,0.2621951219512195,410,410,4101
1995-02-28,0.045892976047384224,0.07668260868610166,0.00045716379129538465,17,62,320,207865,0.03495954009,0.019677570747073173,0.015281969342926825,0.015018554708780484,0.13170731707317074,410,410,4109
1995-03-31,0.03545492156834885,0.05694437936776264,0.0005172955697442101,14,59,320,208981,0.03860861476458394,0.0204584168756691,0.018150197888914837,0.017841195455824813,0.1545012165450122,411,411,4115
1995-04-30,-0.01312570320331726,-0.001309010482759612,0.0005712655290059009,11,59,320,210100,0.020722642505582523,0.015375827804126213,0.00534681470145631,0.004713319555825242,0.31674757281553395,412,412,4125
1995-05-31,0.01623134899231223,0.03177498047313572,0.0005921987697949103,11,60,320,211206,0.05796294698474576,0.05485906816368039,0.003103878821065366,0.002798794075302654,0.15254237288135591,413,413,4131
1995-06-30,0.05293121710858532,0.059605920554496726,0.0006542624832272043,10,58,320,212308,0.06979341774710145,0.05625324109251208,0.01354017665458937,0.013199596944444442,0.17028985507246375,414,414,4149
1995-07-31,-0.038956338624017935,-0.0660567538690561,0.000657762935875549,10,57,320,213411,0.01903682189352518,0.038370619403357314,-0.019333797509832135,-0.019861375447482014,0.26378896882494,417,417,4170
1995-08-31,0.08081037324198066,0.07751683257000935,0.0007742374787442228,10,58,320,214523,0.03703828267947494,0.008275788894272076,0.028762493785202865,0.028409271828162292,0.1766109785202864,419,419,4192
1995-09-30,0.04329813865321535,0.03149445591761112,0.00062085699106881,9,57,320,215654,-0.034161508145584725,-0.05426181117040573,0.020100303024821006,0.019785267225298334,0.1575178997613365,419,419,4199
1995-10-31,-0.006815626329104388,-0.0257489019007458,0.0007722055342414439,9,59,320,216792,0.016715105795023697,0.026173380004976304,-0.009458274209952607,-0.009977231555924171,0.259478672985782,422,422,4227
1995-11-30,-0.038209308639169666,-0.04521873806017728,0.0007581632211576066,9,60,320,217955,-0.0062780198061320736,0.011718006388443397,-0.017996026194575472,-0.018257818647405662,0.13089622641509435,424,424,4249
1995-12-31,0.10415905138465803,0.029287455495850788,0.0005621156552366021,13,56,320,219142,0.056119643579529414,0.02043916976917647,0.03568047381035294,0.03482870910447059,0.4258823529411765,425,425,4259
1996-01-31,0.037902586272225536,-0.025674089914469154,0.0005473985456576225,15,51,320,220332,0.021161675725467288,0.0334526970953271,-0.012291021369859809,-0.012837750341822425,0.2733644859813084,428,428,4281
1996-02-29,0.01630779897119449,0.007200797747839461,0.00043760112381426404,18,55,320,221546,0.013673659816121496,0.02318565492990654,-0.009511995113785044,-0.010280686702570091,0.38434579439252337,428,428,4289
1996-03-31,0.0607451918835863,0.037179775686056474,0.0004839018904586737,13,51,320,222756,0.08348940556325582,0.046987037003953486,0.036502368559302334,0.03596981041976745,0.26627906976744187,430,430,4307
1996-04-30,0.04856240187128004,0.05145558918810803,0.000512862095637953,11,51,320,223969,0.07458734742309468,0.03918847934757506,0.035398868075519625,0.0347106463665127,0.34411085450346424,433,433,4337
1996-05-31,-0.021897027280937502,-0.04991499120421124,0.00043276703658955465,17,49,320,225197,-0.039257750324942796,-0.04032334863409612,0.001065598309153322,0.0005278408720823838,0.2688787185354691,437,437,4378
1996-06-30,0.03996812512976097,0.011736758100528235,0.0005673282409785219,9,45,320,226458,-0.08531298701250001,-0.10296784897454546,0.01765486196204545,0.01697304378022727,0.34090909090909094,440,440,4407
1996-07-31,0.026611731313901738,-0.07551578206822801,0.0006271778844829443,9,42,320,227735,0.03383922292624435,0.05850360412511313,-0.02466438119886878,-0.02582048979615385,0.5780542986425339,442,442,4428
