eom,ic_pearson,ic_spearman,alpha,n_nonzero,n_train,long_ret,short_ret,qspread,net_qspread,turnover,n_long,n_short,n_universe
1995-03-31,0.009502170991347245,0.025380856875668236,0.005365818420756225,12,4109,0.042623797694997564,0.02162526825450122,0.020998529440496346,0.019246704622978096,0.8759124087591241,411,411,4115
1995-04-30,0.023501221319156225,-0.024263396388448853,0.004474644263947433,12,4115,0.02117611291553398,0.01854470625339806,0.0026314066621359183,0.0010755814194174716,0.7779126213592233,412,412,4125
1995-05-31,-0.0009576236322605039,-0.02168982989309033,0.003532217509562892,21,4125,0.028212918398547216,0.048917650355447935,-0.02070473195690072,-0.022588509196610162,0.9418886198547216,413,413,4131
1995-06-30,0.09308991150545816,0.14530275148166596,0.004606549707254518,28,4131,0.09754765575772947,0.017766742314492753,0.07978091344323672,0.07790168639009662,0.9396135265700483,414,414,4149
1995-07-31,0.021057154108209342,-0.018379702710365153,0.0031000212574795473,48,4149,0.03089004236786571,0.027397790121342927,0.0034922522465227826,0.002628942894004797,0.43165467625899284,417,417,4170
1995-08-31,0.0597655750198781,0.0028691574714745987,0.004984403066742985,17,4170,0.03145357190357995,0.029959279493078757,0.0014942924105011898,-0.00033625651551312985,0.9152744630071599,419,419,4192
1995-09-30,0.014261331126122616,0.01989985092047873,0.007819564925552644,8,4192,-0.05859099195536994,-0.06910857572649165,0.010517583771121712,0.008787273508591879,0.8651551312649165,419,419,4199
1995-10-31,0.015146592028663166,0.04779770579649958,0.002394543451670021,62,4199,0.026750119882227492,0.014864041926777254,0.011886077955450238,0.010125414448341233,0.8803317535545023,422,422,4227
1995-11-30,0.014367566598206545,0.053932795844326455,0.004339991105522228,23,4227,0.00019858897499999852,-0.007601077498349057,0.0077996664733490555,0.006247779680896225,0.7759433962264151,424,424,4249
1995-12-31,-0.016323656930278582,0.035190724471596546,0.002723113270858049,55,4249,0.035934749823294115,0.022000156089176468,0.013934593734117647,0.012235770204705882,0.8494117647058823,425,425,4259
1996-01-31,0.01627103926712114,-0.017753354411817166,0.0023042041376905636,73,4259,0.02977804479485981,0.039166549039018686,-0.009388504244158876,-0.010991307982476634,0.8014018691588786,428,428,4281
1996-02-29,0.052744501954778054,0.028117024489905055,0.0050523957029914995,11,4281,0.021008114305373835,0.012753011555841121,0.008255102749532714,0.006418654151401873,0.9182242990654206,428,428,4289
1996-03-31,0.058558768517287675,0.11095755336611392,0.0032095348813950438,28,4289,0.07408924672023255,0.055935375418139525,0.018153871302093026,0.01654224339511628,0.8058139534883721,430,430,4307
1996-04-30,0.18038187674937103,0.15857358406075311,0.00471017087631432,28,4307,0.08593626908106235,0.010010493369515011,0.07592577571154734,0.07427450550369515,0.825635103926097,433,433,4337
1996-05-31,-0.22499026763266775,-0.2978530968291696,0.005264254734389514,23,4337,-0.07258501398970252,0.005284353926315789,-0.07786936791601831,-0.0789814960624714,0.5560640732265447,437,437,4378
1996-06-30,0.35503922940021576,0.38942407098852716,0.0028966379048327674,31,4378,-0.014241974018832499,-0.17622119559295454,0.16197922157412203,0.16001785793775838,0.9806818181818182,440,440,4407
1996-07-31,-0.03434866423920726,-0.11788355585335282,0.003232877192352326,38,4407,0.027345197644653846,0.09509866931334841,-0.06775347166869457,-0.06861093773204298,0.4287330316742082,442,442,4428
1996-08-31,0.04940595075391534,0.1077522945017494,0.003675226969221823,25,4428,0.055598772577601804,0.008377019787104072,0.04722175279049773,0.04526700165927601,0.9773755656108598,442,442,4429
1996-09-30,-0.12317540245207276,-0.12836154568518993,0.004368672296782525,28,4429,-0.04839966987370787,0.005360245001573031,-0.0537599148752809,-0.05511497105505618,0.6775280898876405,445,445,4456
1996-10-31,0.0404077758608185,0.12485311683407543,0.0025854488885682244,48,4456,0.051874506832071274,0.022572652730734968,0.029301854101336306,0.027368669246102453,0.9665924276169264,449,449,4498
1996-11-30,-0.03491173827266581,-0.04378375982680185,0.0032606842115920805,51,4498,-0.013849049048008849,-0.004027136288716814,-0.009821912759292034,-0.011321912759292034,0.75,452,452,4520
1996-12-31,-0.14988350554265392,-0.02942473558133126,0.0029637949003308937,40,4520,0.03803604239668874,0.08670050824326711,-0.04866446584657837,-0.05035983008498896,0.847682119205298,453,453,4536
1997-01-31,0.04610837181393951,0.017108619911439884,0.00410513631402478,31,4536,-0.01430343071872247,-0.037707430348898674,0.023403999630176205,0.021531752934140964,0.9361233480176212,454,454,4546
1997-02-28,0.19685840548654335,0.22239752561588133,0.002006901175516927,72,4546,-0.003326105065570176,-0.09745327495285087,0.0941271698872807,0.09248901199254386,0.819078947368421,456,456,4561
1997-03-31,0.06942268786532109,0.09802348281073531,0.0029733624860852617,47,4561,-0.004224548270678337,-0.05994930512800876,0.05572475685733042,0.05460878311553611,0.5579868708971554,457,457,4572
1997-04-30,-0.12229856438865708,-0.08252389906220674,0.003643680925509481,27,4572,0.0668346603754386,0.11500783341622807,-0.04817317304078947,-0.04965124321622807,0.7390350877192983,456,456,4567
1997-05-31,-0.025772625508897404,-0.05045687053063427,0.0019166165683187737,89,4567,0.0377036649308534,0.0536564402321663,-0.0159527753013129,-0.01781929608905907,0.9332603938730852,457,457,4578
1997-06-30,-0.009988692840301086,0.013025438423285633,0.0019609410223363185,68,4578,0.06262466002472647,0.06117402365908096,0.001450636365645512,-0.0003349216212253851,0.8927789934354485,457,457,4577
1997-07-31,-0.018657945634198887,-0.050733596488640856,0.004746670436861283,23,4577,0.022113636517903934,0.033853020809170305,-0.01173938429126637,-0.013492659400436676,0.8766375545851528,458,458,4588
1997-08-31,0.08204157928046216,0.06581699053059574,0.0036467757365228905,31,4588,0.0963616259868709,0.05413071460065645,0.042230911386214445,0.040364390598468275,0.9332603938730853,457,457,4576
1997-09-30,0.03663449484674037,0.03832299494786777,0.004868780157438211,28,4576,-0.018967649998034936,-0.03198365848886463,0.013016008490829692,0.011876270499563316,0.5698689956331877,458,458,4585
1997-10-31,0.1499204957937281,0.1525267335663343,0.0023247949600327064,59,4585,0.02461705482657952,-0.04426372996383442,0.06888078479041393,0.06712043620653593,0.8801742919389979,459,459,4593
1997-11-30,0.2930842435863755,0.3483456995522095,0.0031879991940933113,25,4593,0.05851243071652174,-0.08810338539521739,0.14661581611173913,0.14527233785086957,0.6717391304347826,460,460,4604
1997-12-31,-0.18328830829197085,-0.10266796586000074,0.0034544852688214965,40,4604,-0.026332879041266372,0.029891631658951964,-0.05622451070021833,-0.05720704345131004,0.4912663755458515,458,458,4586
1998-01-31,0.08539778881996499,0.04838868322994647,0.0028592444241898273,53,4586,0.09994981212127194,0.05931468023026317,0.040635131891008765,0.03881934241732456,0.9078947368421053,456,456,4565
1998-02-28,0.06241330363193998,0.028862058929854405,0.0038008212517586263,30,4565,0.06270852246717724,0.034056636220568925,0.02865188624660832,0.02697136108249453,0.8402625820568927,457,457,4571
1998-03-31,0.06096812712266845,0.044457669447145604,0.008047035973920017,2,4571,0.048084409846187365,0.010520472891938998,0.03756393695424837,0.03574694349019608,0.9084967320261438,459,459,4591
1998-04-30,-0.06868317469162374,-0.12931252702883744,0.004307975465236105,20,4591,-0.0541451369581345,-0.026149209490455533,-0.027995927467678965,-0.02948399688199567,0.7440347071583515,461,461,4614
1998-05-31,-0.007754471337704038,0.01593947353304955,0.001974765636600516,49,4614,-0.016364208166956523,-0.019488005557826087,0.0031237973908695635,0.0013433626082608677,0.8902173913043478,460,460,4608
1998-06-30,0.07726478551651925,0.12739266077646105,0.004602477805957448,12,4608,-0.03896474110676856,-0.08164279017925764,0.04267804907248908,0.04108416260960698,0.7969432314410481,458,458,4581
1998-07-31,0.02669540659290743,0.3338266254156329,0.003857537178893243,20,4581,-0.12117454519035087,-0.2601658778616228,0.13899133267127195,0.13766677126776317,0.662280701754386,456,456,4567
1998-08-31,-0.18434691175141293,-0.1622373394691735,0.004057969489425749,33,4567,-0.0018444372178414087,0.11271003350903083,-0.11455447072687223,-0.11564257645374448,0.5440528634361234,454,454,4544
1998-09-30,0.10322363562969585,0.20751704630129603,0.0026312022475035546,77,4544,0.10186600338292681,-0.011966389232815964,0.11383239261574278,0.11193217088625276,0.950110864745011,451,451,4519
1998-10-31,-0.0037139539346862215,0.1729374849658874,0.0026422825251733845,69,4519,0.11600786528699551,0.025752494481165913,0.0902553708058296,0.08872622282376681,0.7645739910313902,446,446,4460
1998-11-30,0.14553384935307945,0.11737655328250969,0.002908269814227049,58,4460,0.07973234420111856,7.308354765100745e-05,0.07965926065346755,0.07827671031789708,0.6912751677852349,447,447,4471
1998-12-31,0.07622176625988208,0.04296437755686096,0.0035814694121135957,56,4471,0.07644109147488788,0.06537409149372198,0.011066999981165906,0.009558031371300436,0.7544843049327354,446,446,4464
1999-01-31,-0.011121320967434617,-0.10362356601570429,0.0035780224411228107,49,4464,-0.0517119167442953,-0.04136697424228188,-0.01034494250201342,-0.012029506260402681,0.8422818791946308,447,447,4475
1999-02-28,-0.04806070242525758,0.0047103539304801725,0.0016575594250794773,78,4475,-0.014770863942600895,0.026439772137892382,-0.041210636080493274,-0.04308283338991031,0.9360986547085202,446,446,4466
1999-03-31,0.056248101148863625,0.1160209752057205,0.005971543521856582,23,4466,0.09878585764198645,0.059630370941535,0.03915548670045146,0.03722772146343114,0.963882618510158,443,443,4437
1999-04-30,-0.022489273486697384,0.030545366641330153,0.0029355404030593796,69,4437,0.03814428819977427,0.021186393753047403,0.01695789444672687,0.015422905733408585,0.7674943566591421,443,443,4434
1999-05-31,0.009723866418065457,-0.04480066550595429,0.006919215190482359,14,4434,0.032133388076351355,0.056181395445045045,-0.02404800736869369,-0.025732692053378376,0.8423423423423424,444,444,4445
1999-06-30,-0.016034935932162875,-0.0021562162191598095,0.005299999026117931,24,4445,0.001966736586199096,0.007330796371719458,-0.0053640597855203614,-0.0072735620479638,0.9547511312217194,442,442,4424
1999-07-31,-0.02403182176825219,0.015059357286764863,0.00516063121166938,17,4424,-0.03959880443764172,-0.021025322819954652,-0.01857348161768707,-0.020310443068934238,0.8684807256235827,441,441,4411
1999-08-31,0.050676133995196215,0.050142164119268536,0.0032580579071204807,38,4411,0.012370270038127852,-0.025423108189497716,0.03779337822762557,0.03611986224589041,0.83675799086758,438,438,4384
1999-09-30,0.16917425056700514,0.12638424764241674,0.005898359767211151,17,4384,0.07234041546674311,-0.03235131316811927,0.10469172863486237,0.10337521487339447,0.658256880733945,436,436,4369
1999-10-31,0.048296911761677885,0.15878186165320776,0.0031907336710883735,59,4369,0.14584660162725174,0.03252889871616628,0.11331770291108546,0.11225534725288686,0.5311778290993071,433,433,4338
1999-11-30,0.3098453280575088,0.2743816521705171,0.003913636533306987,54,4338,0.1661159352962704,-0.017675127182750584,0.18379106247902097,0.1823178690058275,0.7365967365967365,429,429,4299
1999-12-31,0.06502585406745098,0.1234232957441628,0.005746946996722562,42,4299,0.03183080803972603,-0.04587688921666666,0.07770769725639269,0.07652504885456621,0.591324200913242,438,438,4383
2000-01-31,0.026345846205448813,0.28885454404493144,0.004725264090798071,56,4383,0.2122903248002331,-0.014154038245920748,0.22644436304615384,0.22498981759160838,0.7272727272727273,429,429,4293
2000-02-29,-0.23338483835470913,-0.23725729155699382,0.0037710506657054406,78,4293,-0.13043705077694062,0.05421077999817352,-0.18464783077511415,-0.185974314793379,0.6632420091324202,438,438,4382
2000-03-31,0.43050379728054256,0.3636815159321354,0.004915816534715961,54,4382,0.02118137575697941,-0.2582509116613272,0.2794322874183066,0.27745745904302055,0.9874141876430207,437,437,4377
2000-04-30,0.269770901028258,0.315536772401058,0.0016239240964318208,110,4377,0.008024954190617849,-0.17851074199565217,0.18653569618627003,0.18539839641510297,0.568649885583524,437,437,4370
2000-05-31,-0.21942457519049804,-0.261967194155985,0.002658304953185881,62,4370,-0.001152333046511627,0.1919455916437209,-0.19309792469023254,-0.1941723432948837,0.5372093023255815,430,430,4306
2000-06-30,-0.1981065679155737,-0.17332658274786825,0.0067458866159054755,30,4306,-0.08663467868175519,0.005563306270438799,-0.09219798495219399,-0.09417489026397227,0.9884526558891455,433,433,4339
2000-07-31,-0.16650517151618258,-0.13510507145171247,0.005389469381158587,30,4339,0.03126757026990741,0.11931178546226852,-0.08804421519236111,-0.09003495593310185,0.9953703703703703,432,432,4322
2000-08-31,-0.08315693336086905,-0.06322549317854734,0.007843115423391578,13,4322,-0.0803339632686775,-0.024961193853596287,-0.05537276941508122,-0.05731940514593969,0.9733178654292343,431,431,4316
2000-09-30,0.22362904756367186,0.20217422677889826,0.0029841828619834154,55,4316,-0.017068930774825176,-0.15502896654731932,0.13796003577249413,0.1361232059356643,0.9184149184149184,429,429,4290
2000-10-31,0.33122474216482006,0.4960308490390497,0.0031014701058196775,60,4290,0.007541321842388759,-0.30791369652576106,0.3154550183681498,0.314141201037939,0.6569086651053864,427,427,4273
2000-11-30,0.1858627669592408,0.17547843688303877,0.0039296784784398206,42,4273,0.04385012287730497,-0.06699008367328604,0.11084020655059101,0.10991822073498818,0.46099290780141844,423,423,4235
2000-12-31,-0.3676473224809772,-0.4628863326190005,0.003950526853347852,60,4235,-0.040561900640097806,0.29176938413300735,-0.33233128477310514,-0.33370292291491443,0.6858190709046454,409,409,4094
2001-01-31,0.015786402521526407,-0.01553385422491708,0.007675984319291197,28,4094,-0.10634402444760767,-0.10509394657727272,-0.0012500778703349452,-0.003195053946889969,0.972488038277512,418,418,4181
2001-02-28,0.3370838671801864,0.32941723073688733,0.004346494790655329,35,4181,0.0018538854677884603,-0.19101159047211538,0.19286547593990383,0.19111787978605768,0.8737980769230769,416,416,4160
2001-03-31,-0.31507892096739787,-0.24044191154274044,0.006048849345099369,31,4160,0.022038009408737867,0.18159942145461164,-0.15956141204587376,-0.16054684893907764,0.4927184466019417,412,412,4120
2001-04-30,0.07232108129598697,0.01024301461679937,0.006747264226734472,27,4120,0.07113031166803874,0.04933534962639225,0.021794962041646486,0.019857916036803872,0.9685230024213075,413,413,4138
2001-05-31,0.06297373304000796,0.0525005778071062,0.0069525348193690524,14,4138,0.013946001328883496,-0.02003831579635922,0.03398431712524272,0.03228286081456311,0.8507281553398058,412,412,4127
2001-06-30,0.04517874776886877,0.08788712704515766,0.0029622146706953364,57,4127,0.0032454663999999986,-0.028264357998783456,0.031509824398783456,0.029908851162773725,0.8004866180048662,411,411,4112
2001-07-31,0.013066930410540415,0.27455599592971497,0.002225329588978608,77,4112,0.007658570732518337,-0.10488949485843523,0.11254806559095357,0.11086591400171152,0.841075794621027,409,409,4096
2001-08-31,0.0853525983441745,0.34140212135496717,0.002837886892832761,71,4096,-0.06835943488378378,-0.23569746811031944,0.16733803322653568,0.16622992511842757,0.5540540540540541,407,407,4071
2001-09-30,-0.013267166498920851,-0.25308643052005525,0.004655212405300444,39,4071,0.02223565782437811,0.17902145136840797,-0.15678579354402986,-0.1579325597131841,0.5733830845771144,402,402,4024
2001-10-31,0.01428635145120945,0.12748407496189829,0.0036605750983867836,66,4024,0.1287825804800995,0.05039509433880598,0.07838748614129351,0.07644221250945271,0.972636815920398,402,402,4026
2001-11-30,0.18271146274722747,0.13966101097048497,0.008350099309370104,22,4026,0.11790888800748131,0.03303550906857855,0.08487337893890276,0.08351677046009977,0.6783042394014963,401,401,4010
2001-12-31,-0.08698615805817371,-0.1059229361967273,0.0031457110549985333,51,4010,0.006579538716040101,0.03574482080676692,-0.02916528209072682,-0.03016778835639098,0.5012531328320802,399,399,3990
2002-01-31,0.15147403346020505,0.1607972028086942,0.003421420173977444,55,3990,-0.0028330740304785885,-0.08571148261637279,0.08287840858589421,0.08103709876221663,0.920654911838791,397,397,3978
2002-02-28,-0.06284963650075957,-0.09554481775062629,0.004294795721294426,41,3978,0.06255117088257577,0.0948553342030303,-0.032304163320454535,-0.03372840574469696,0.7121212121212122,396,396,3966
2002-03-31,-0.010483845380380375,-0.15357191740332468,0.004652605938257887,36,3966,-0.025943013647594937,0.03876071845291139,-0.06470373210050633,-0.06660499792329114,0.950632911392405,395,395,3958
2002-04-30,0.0900499521053,0.2231774465671225,0.0036143665993632976,54,3958,0.02328468159949367,-0.08953532495291139,0.11282000655240507,0.11098456351443038,0.9177215189873418,395,395,3954
