eom,ic_spearman,long_ret,short_ret,qspread,net_qspread,turnover,n_long,n_short,n_universe
1989-02-28,0.08706855055084282,0.023464662282608694,0.008682859910671937,0.014781802371936758,0.013607889328458496,0.5869565217391304,253,253,2532
1989-03-31,0.10098443252758764,0.03871050374133858,0.02613781594448819,0.01257268779685039,0.01143489252125984,0.5688976377952757,254,254,2549
1989-04-30,0.046213890568217494,0.034758239234117645,0.03146239035686275,0.0032958488772548977,0.0020448684850980347,0.6254901960784314,255,255,2554
1989-05-31,0.07547883740979963,-0.00990076414765625,-0.037771163368359374,0.027870399220703126,0.026757117970703126,0.556640625,256,256,2560
1989-06-30,0.1748214608730549,0.06284663699882352,0.025189772744313728,0.03765686425450979,0.03654706033294117,0.5549019607843138,255,255,2553
1989-07-31,0.08478527570311858,0.028360882809765627,0.0016534232492187513,0.026707459560546876,0.025508240810546874,0.599609375,256,256,2568
1989-08-31,0.04452544231686403,0.002781046681568626,-0.0021356177745098033,0.00491666445607843,0.0037872526913725474,0.5647058823529412,255,255,2558
1989-09-30,0.038834446558218536,-0.05606634338710938,-0.058191620853515626,0.0021252774664062488,0.0010315274664062487,0.546875,256,256,2564
1989-10-31,0.041890447573710854,-0.00616758409090909,-0.005563346331225296,-0.0006042377596837947,-0.0016832891430830041,0.5395256916996047,253,253,2539
1989-11-30,0.056068023573724084,-0.007065594541501977,-0.014760629290118578,0.007695034748616601,0.006580410242687747,0.5573122529644269,253,253,2537
1989-12-31,0.025855266341022413,-0.06138771336679842,-0.09322796557707509,0.03184025221027667,0.030780963672727264,0.5296442687747035,253,253,2532
1990-01-31,0.08309554810704638,0.0314863442060241,0.0008817475771084343,0.030604596628915667,0.029351584580722897,0.6265060240963856,249,249,2492
1990-02-28,0.08756760798992752,0.0326595460532258,0.009957360619758064,0.02270218543346774,0.021488475756048387,0.6068548387096775,248,248,2482
1990-03-31,0.06077632060112354,-0.037151838305200004,-0.056434200053200004,0.019282361748,0.018094361748,0.5940000000000001,250,250,2503
1990-04-30,0.0952698364989434,0.07115523424838709,0.04964121943548387,0.021514014812903215,0.020292240619354827,0.6108870967741935,248,248,2480
1990-05-31,0.034222970404231244,-0.00434886022868526,-0.006976800201992031,0.0026279399733067704,0.0013769439573705154,0.6254980079681275,251,251,2510
1990-06-30,0.06495811156372581,-0.03561175054801588,-0.05583728743333334,0.02022553688531746,0.019150140059920634,0.5376984126984128,252,252,2522
1990-07-31,-0.017125029050084267,-0.10916666618674699,-0.12330143620160643,0.014134770014859438,0.01296207925180723,0.5863453815261044,249,249,2495
1990-08-31,-0.0756627116154271,-0.08573492139916666,-0.06646718408291667,-0.01926773731624999,-0.020409403982916657,0.5708333333333333,240,240,2409
1990-09-30,0.11483878418514128,-0.042364164661111106,-0.10225893655,0.05989477188888889,0.05882639582051282,0.5341880341880342,234,234,2340
1990-10-31,0.18720748605301213,0.10032283318230088,0.05044388215088495,0.04987895103141593,0.048591340411946904,0.6438053097345133,226,226,2267
1990-11-30,0.1295807598800967,0.05416002323612336,0.000522814426872248,0.05363720880925111,0.05231562290616741,0.6607929515418502,227,227,2275
1990-12-31,0.07338716890364005,0.09517872481622808,0.05726781415964913,0.03791091065657895,0.036700384340789476,0.6052631578947368,228,228,2281
1991-01-31,0.02407233409265367,0.1081692769961207,0.09258832443604312,0.015580952560077577,0.014193021525594818,0.6939655172413793,232,232,2325
1991-02-28,0.038663655201446566,0.05818018721028806,0.043336544562139916,0.014843642648148143,0.013543231125514399,0.6502057613168725,243,243,2432
1991-03-31,0.09407023626917366,0.019426882954471546,-0.0023525554146341466,0.021779438369105692,0.020624966824390245,0.5772357723577235,246,246,2469
1991-04-30,0.0872733387505819,0.03592431532128514,0.016562048858634538,0.019362266462650605,0.018149415057028113,0.606425702811245,249,249,2490
1991-05-31,0.12845460193528296,-0.022060728964000003,-0.0639187131308,0.04185798416679999,0.04070598416679999,0.5760000000000001,250,250,2507
1991-06-30,0.1029232162333802,0.04252524844337349,0.017691911114056224,0.02483333732931727,0.023696791144578313,0.5682730923694779,249,249,2495
1991-07-31,-0.004391273957330815,0.023361260023107573,0.022153803704780876,0.0012074563183266974,2.850035856617576e-07,0.6035856573705178,251,251,2519
1991-08-31,0.023087443554688496,-0.002968094199603174,-0.0014425942468253967,-0.0015254999527777773,-0.0026008967781746026,0.5376984126984127,252,252,2527
1991-09-30,0.0155006036777111,0.014326577922529643,0.032734427898023714,-0.01840784997549407,-0.01949875906640316,0.5454545454545454,253,253,2538
1991-10-31,0.045258460262016846,-0.04189482895273437,-0.06341017521132813,0.021515346258593762,0.02035909625859376,0.578125,256,256,2561
1991-11-30,0.18001883488363957,0.091400189985214,0.040864098954085604,0.0505360910311284,0.04938434005836575,0.5758754863813229,257,257,2570
1991-12-31,0.0843944066981838,0.08433911123065134,0.06229521160076628,0.02204389962988506,0.020802520319540233,0.6206896551724138,261,261,2611
1992-01-31,0.005235101356508184,0.03337617957232473,0.0437729761103321,-0.010396796538007375,-0.011832220892250916,0.7177121771217713,271,271,2712
1992-02-29,0.0904084273345952,-0.009597198225362319,-0.03655190545144928,0.026954707226086963,0.025911228965217397,0.5217391304347826,276,276,2760
1992-03-31,0.13433352517053887,0.006182267404717498,-0.03555689601857143,0.04173916342328893,0.0406355919947175,0.5517857142857143,280,280,2800
1992-04-30,-0.021273865268621454,0.011293136288489209,0.02428147810179856,-0.012988341813309353,-0.014171795050719424,0.591726618705036,278,278,2786
1992-05-31,0.11913684353365796,-0.023314102786071433,-0.0630793913075,0.03976528852142856,0.038633145664285704,0.5660714285714286,280,280,2805
1992-06-30,0.07953821712157218,0.04688945681433692,0.01860644352616488,0.02828301328817204,0.027186239094623654,0.5483870967741935,279,279,2797
1992-07-31,0.11039957346789263,-0.00879984769468085,-0.06305575570390072,0.054255908009219866,0.0530360498531915,0.6099290780141844,282,282,2821
1992-08-31,0.0654809918787776,0.022016826863799282,0.01349994821182796,0.008516878651971323,0.0073914306232974875,0.5627240143369177,279,279,2799
1992-09-30,0.043090107060748714,0.026603649244483985,0.002541701803202846,0.02406194744128114,0.02296230331316726,0.5498220640569396,281,281,2818
1992-10-31,-0.06408525733873009,0.05449740868415494,0.08299129191126761,-0.028493883227112674,-0.02969810857922535,0.602112676056338,284,284,2845
1992-11-30,0.06330323058976114,0.03276439373715278,0.017782256969444445,0.014982136767708334,0.013902275656597223,0.5399305555555556,288,288,2887
1992-12-31,0.0034267774764382437,0.040305819081972796,0.014325779948639457,0.02598003913333334,0.024956229609523817,0.5119047619047619,294,294,2943
1993-01-31,0.08797710375442226,0.012099407154882154,-0.027771696885185184,0.039871104040067336,0.03865224882121212,0.6094276094276094,297,297,2972
1993-02-28,0.03174163713318805,0.025620358552188555,0.026440257686531986,-0.0008198991343434311,-0.001597676912121209,0.3888888888888889,297,297,2978
1993-03-31,0.01690550641328331,-0.02487129288688525,-0.021837422688524594,-0.0030338701983606553,-0.003863378395081967,0.41475409836065574,305,305,3053
1993-04-30,0.05109183060397076,0.031270733766229505,0.04246045756885245,-0.011189723802622946,-0.012114313966557372,0.46229508196721314,305,305,3050
1993-05-31,0.09375413494627471,0.016482044502597402,-0.0052530828259740245,0.021735127328571427,0.02087798447142857,0.42857142857142855,308,308,3087
1993-06-30,0.0034946949593035737,0.008455034624522293,-0.003998394453184714,0.012453429077707008,0.011590371752866244,0.4315286624203822,314,314,3142
1993-07-31,0.007878036964829273,0.03567760947278481,0.0475217339664557,-0.011844124493670886,-0.012806149810126583,0.4810126582278481,316,316,3161
1993-08-31,-0.015171209482521273,0.0190416793290625,0.018788344358124997,0.00025333497093750143,-0.0005997900290624985,0.42656249999999996,320,320,3207
1993-09-30,-0.07988859308644458,0.016858001539076923,0.03747179063907692,-0.0206137891,-0.021438404484615384,0.4123076923076923,325,325,3254
1993-10-31,0.04944400969273523,-0.024772646651057398,-0.03167425092356495,0.00690160427250755,0.005962027233232626,0.4697885196374622,331,331,3312
1993-11-30,0.13625291628916852,0.04088302267138554,-0.010353199824096387,0.05123622249548193,0.050353692375,0.44126506024096385,332,332,3325
1993-12-31,-0.002274674924308621,0.03059290994289941,0.03382406525384615,-0.0032311553109467435,-0.004139439334615382,0.45414201183431957,338,338,3385
1994-01-31,0.08400138958787372,-0.0006571351232481046,-0.037483436688338194,0.03682630156509009,0.03567469806654782,0.575801749271137,343,343,3432
1994-02-28,0.07185054263574822,-0.03882896768255814,-0.06383013880290697,0.02500117112034883,0.024012799027325574,0.49418604651162795,344,344,3444
1994-03-31,0.10781916143075072,0.018400918867732555,-0.026325780296220926,0.044726699163953484,0.0437237921872093,0.501453488372093,344,344,3449
1994-04-30,-0.00025861961136035223,-0.011503360465417865,-0.0034768235204610948,-0.00802653694495677,-0.009159101786455329,0.5662824207492795,347,347,3478
1994-05-31,0.042128813214372285,-0.02310183537183909,-0.03815345100287356,0.015051615631034472,0.014022879998850563,0.514367816091954,348,348,3482
1994-06-30,0.13382602654909811,0.03248248611810345,-0.00347955766724138,0.03596204378534483,0.03501089436005747,0.4755747126436782,348,348,3489
1994-07-31,0.09775078092450615,0.05802515093782235,0.0376604917017192,0.02036465923610315,0.01923285407851003,0.5659025787965616,349,349,3494
1994-08-31,0.011158189431992552,0.0008274704377840908,-0.0026530601366477283,0.0034805305744318193,0.0024521214835227286,0.5142045454545454,352,352,3522
1994-09-30,0.11560247806651816,0.02382412992485876,-0.018103091016101695,0.04192722094096045,0.040966768963559316,0.480225988700565,354,354,3542
1994-10-31,0.11753514575427358,-0.021467519620903954,-0.04884260244604519,0.02737508282514124,0.02631011107372881,0.5324858757062148,354,354,3541
1994-11-30,0.14972060920512498,0.02631353962820513,-0.03522287792962963,0.06153641755783476,0.06050222952364673,0.517094017094017,351,351,3515
1994-12-31,0.14101859692199767,0.018659436254727792,-0.018105883477650433,0.036765319732378225,0.03565357188137536,0.5558739255014327,349,349,3494
1995-01-31,0.08798759444508027,0.05035508933597734,0.02831840956288952,0.022036679773087823,0.02069956929150142,0.6685552407932012,353,353,3534
1995-02-28,0.0742577382699966,0.02784414278225352,0.005125789091549296,0.022718353690704227,0.021597226930140847,0.5605633802816902,355,355,3555
1995-03-31,0.044034054700844004,0.024808053337078653,0.02419056107865169,0.0006174922584269646,-0.0004920583033707882,0.5547752808988764,356,356,3566
1995-04-30,0.05958630473405428,0.03298580980139276,0.027543967239832868,0.005441842561559895,0.00421621582061282,0.6128133704735377,359,359,3596
1995-05-31,0.08238011071461447,0.061870183165650974,0.047037409185872577,0.014832773979778398,0.013766291985318565,0.5332409972299169,361,361,3612
1995-06-30,0.0669934654254687,0.05915041127150685,0.04331612826520548,0.015834283006301374,0.01463702273232877,0.5986301369863014,365,365,3651
1995-07-31,0.07181053583575063,0.037668183085135136,0.017260057503513514,0.02040812558162162,0.019181098554594593,0.6135135135135135,370,370,3700
1995-08-31,0.1732959246376393,0.03691387734919786,0.008177213818449196,0.028736663530748666,0.027675166204545458,0.5307486631016043,374,374,3740
1995-09-30,0.2052394128975013,-0.004169819447058822,-0.0702462289986631,0.06607640955160428,0.0650469977868984,0.5147058823529411,374,374,3749
1995-10-31,0.08939285125199119,0.03622627508118279,0.0044146047499999995,0.03181167033118279,0.03059124022365591,0.6102150537634409,372,372,3723
1995-11-30,0.037120984505127165,0.012111248060000001,0.014187243506399999,-0.0020759954463999974,-0.003230662113066664,0.5773333333333333,375,375,3753
1995-12-31,0.08256207179034901,0.02396027198275862,0.015163894857824935,0.008796377124933684,0.007748631766843499,0.5238726790450928,377,377,3773
1996-01-31,0.08505035882549082,0.041674242444999995,0.019512656813684214,0.022161585631315782,0.020858954052368414,0.6513157894736843,380,380,3808
1996-02-29,0.08102754917653107,0.022623151308684208,0.009230778684210529,0.013392372624473679,0.012252898940263152,0.5697368421052632,380,380,3809
1996-03-31,-0.039679003057811434,0.038901319809895835,0.052658266316145834,-0.01375694650625,-0.014848092339583332,0.5455729166666667,384,384,3847
1996-04-30,0.027091788587063834,0.042737961721227624,0.05269920751790282,-0.009961245796675199,-0.011224672906649623,0.6317135549872124,391,391,3916
1996-05-31,0.23445258471908287,0.0015082882593984968,-0.08759613166491229,0.08910441992431078,0.08799163796942357,0.556390977443609,399,399,3990
1996-06-30,0.20380341823404674,-0.03614422302832081,-0.10788587568395991,0.0717416526556391,0.07064641456040101,0.5476190476190477,399,399,3996
1996-07-31,0.0709471193910003,0.05162910416522843,0.029523937212182744,0.022105166953045687,0.02084628370431472,0.6294416243654822,394,394,3948
1996-08-31,0.07263084416117445,0.03326676824798995,0.017995883627638192,0.015270884620351758,0.014120130851507536,0.5753768844221105,398,398,3981
1996-09-30,0.20771536012805117,0.01473719547575,-0.07045786067550001,0.08519505615125002,0.08409755615125002,0.5487500000000001,400,400,4002
1996-10-31,0.12451374649720856,0.0480239602294389,0.01530985845735661,0.032714101772082296,0.03145973768230673,0.6271820448877805,401,401,4011
1996-11-30,0.1313653768906797,0.03380226464813896,-0.00964963391960298,0.04345189856774194,0.042258350180645166,0.596774193548387,403,403,4034
1996-12-31,0.08307863963228738,0.03831771172952854,0.030725821910669974,0.007591889818858565,0.00643059949627792,0.5806451612903226,403,403,4030
1997-01-31,0.18951882756769706,0.012110236528676469,-0.05173037780931373,0.0638406143379902,0.06255384963210785,0.6433823529411765,408,408,4083
1997-02-28,0.2403678343805651,-0.015091921795823096,-0.10190881823955773,0.08681689644373464,0.08579232641916461,0.5122850122850122,407,407,4076
1997-03-31,0.1904526954729177,0.01709105477146402,-0.04965597667071961,0.06674703144218364,0.06559318528833748,0.5769230769230769,403,403,4035
1997-04-30,-0.08718245549539194,0.08062165691904763,0.14512415726691727,-0.06450250034786964,-0.065758139445614,0.6278195488721805,399,399,3995
1997-05-31,0.12559640021586788,0.06638461632197531,0.020079584055555554,0.04630503226641976,0.04518898288370371,0.5580246913580247,405,405,4057
1997-06-30,0.14450749897311352,0.07356673309975369,0.027429856308620694,0.04613687679113299,0.045033428515270923,0.5517241379310345,406,406,4062
1997-07-31,0.03592627237282011,0.038432385932843136,0.04435443190269608,-0.005922045969852942,-0.007123026362009805,0.6004901960784315,408,408,4087
1997-08-31,0.05647979816445725,0.07754573971946473,0.07124398602579074,0.0063017536936739865,0.0051825322824817725,0.559610705596107,411,411,4115
1997-09-30,0.18767709384083958,0.00305036271602871,-0.06326523515980861,0.06631559787583732,0.0652175117514354,0.549043062200957,418,418,4180
1997-10-31,0.20105411477045404,0.0097678852676259,-0.044808868670983215,0.05457675393860911,0.053389703578896885,0.5935251798561151,417,417,4174
1997-11-30,0.1641489300086431,0.0242305466626506,-0.05001734994963856,0.07424789661228916,0.0731539207086747,0.5469879518072289,415,415,4157
1997-12-31,0.1529929407144941,0.03791143110317848,-0.02134914046210269,0.05926057156528117,0.05808697743325183,0.5867970660146699,409,409,4090
1998-01-31,0.13484314444177303,0.09783562082923832,0.05484996537493858,0.042985655454299734,0.04163430410294838,0.6756756756756757,407,407,4075
1998-02-28,0.09027512158679463,0.05875229058243902,0.03636273399707317,0.02238955658536585,0.021177361463414632,0.6060975609756097,410,410,4109
1998-03-31,0.08070125999326926,0.028518701221927706,0.008532207039759036,0.01998649418216867,0.018788903820722888,0.5987951807228915,415,415,4157
1998-04-30,0.10397351693577035,-0.039039034645693776,-0.07427991572272727,0.03524088107703349,0.03391073753636364,0.6650717703349283,418,418,4180
1998-05-31,0.09411134261659049,0.0020046710130434773,-0.032213347163526564,0.03421801817657004,0.03302719692053139,0.5954106280193237,414,414,4149
1998-06-30,0.09959735524829805,-0.04242172205661765,-0.09213843301519607,0.04971671095857842,0.04848386782132352,0.616421568627451,408,408,4080
1998-07-31,0.11466726755903366,-0.16930497498403987,-0.24425364329750626,0.07494866831346639,0.07366437903665841,0.6421446384039899,401,401,4015
1998-08-31,0.09964325335251169,0.0826825788831579,0.020642962536842106,0.062039616346315794,0.06077382687263158,0.6328947368421053,380,380,3804
1998-09-30,0.15049289508759625,0.08638851175105262,0.027062113541842108,0.05932639820921051,0.05800797715657893,0.6592105263157895,380,380,3809
1998-10-31,0.13819132196267656,0.08841214373941798,0.0460289309031746,0.042383212836243384,0.04112130807433862,0.6309523809523809,378,378,3782
1998-11-30,0.0912903958540648,0.04997633404,0.011551388384473683,0.038424945655526316,0.03716705091868421,0.6289473684210526,380,380,3801
1998-12-31,0.08273028840603529,0.040810148874074074,0.010954159722486773,0.0298559891515873,0.02863641243201058,0.6097883597883598,378,378,3787
1999-01-31,0.15587217353254323,-0.031034286606510416,-0.0841063289205729,0.053072042314062484,0.05171006314739582,0.6809895833333333,384,384,3848
1999-02-28,0.027766907451906124,-0.006848428025925927,7.17439507936514e-05,-0.006920171976719579,-0.008100066156613758,0.58994708994709,378,378,3787
1999-03-31,-0.024527594716360526,0.07196540225188172,0.09136513409220431,-0.019399731840322593,-0.02063360280806453,0.6169354838709677,372,372,3723
1999-04-30,0.13191872343818722,0.04089561890079365,0.0015219303687830682,0.03937368853201058,0.038082683241005284,0.6455026455026456,378,378,3782
1999-05-31,0.06815798738425735,0.06555239136884816,0.017541267862827226,0.048011123506020936,0.0468147884274869,0.5981675392670157,382,382,3823
1999-06-30,0.09396120966323368,0.017634984005235603,-0.03844977330418848,0.05608475730942408,0.05484915521518324,0.6178010471204188,382,382,3820
1999-07-31,0.025501948295601644,-0.01821276052414698,-0.04334052291889764,0.025127762394750657,0.02383117446824147,0.6482939632545932,381,381,3812
1999-08-31,-0.003062536250591997,-0.01564323486356383,-0.0033602373117021275,-0.012282997551861703,-0.013546295424202128,0.6316489361702128,376,376,3762
1999-09-30,0.13458310863634868,0.03428392029541779,-0.008152845522641507,0.042436765818059295,0.041210350723719674,0.6132075471698113,371,371,3711
1999-10-31,-0.024010042817437613,0.04745618189373298,0.11610361337220708,-0.0686474314784741,-0.06997713175095367,0.6648501362397821,367,367,3677
1999-11-30,0.0025506837820194576,0.04383895600788044,0.06678209904456522,-0.022943143036684786,-0.024190425645380438,0.6236413043478262,368,368,3683
1999-12-31,0.021473787576999984,-0.0030986171749340366,-0.007129813497361479,0.004031196322427442,0.0027990063488126664,0.616094986807388,379,379,3792
2000-01-31,-0.26341917341037924,-0.030982970028893046,0.13711571251791446,-0.16809868254680752,-0.169384778803492,0.643048128342246,374,374,3744
2000-02-29,0.2546039226609071,0.05243577085208334,-0.12947651493072918,0.18191228578281252,0.18099561911614584,0.45833333333333337,384,384,3846
2000-03-31,0.37936476553647047,0.04104179256141732,-0.21193150238582675,0.2529732949472441,0.25196804560341207,0.5026246719160106,381,381,3819
2000-04-30,0.19829070946407495,0.01045179473064516,-0.13450125895080647,0.14495305368145164,0.1438616558319893,0.5456989247311828,372,372,3724
2000-05-31,-0.10535519739556555,0.030860789504155123,0.14962948151357341,-0.1187686920094183,-0.11972991084598339,0.48060941828254844,361,361,3617
2000-06-30,0.2278715069077378,0.03839670556256831,-0.08344519714562842,0.12184190270819673,0.1208173125442623,0.5122950819672131,366,366,3660
2000-07-31,-0.029032158941808165,0.0448324327718232,0.07103637210607736,-0.026203939334254155,-0.027115541544198905,0.4558011049723757,362,362,3621
2000-08-31,0.19465474013876438,0.026480601101643835,-0.09805165790575343,0.12453225900739727,0.12355417681561645,0.48904109589041095,365,365,3655
2000-09-30,0.24622967431605328,0.009166205121388889,-0.14050443009333333,0.1496706352147222,0.14870396854805554,0.48333333333333334,360,360,3602
2000-10-31,0.2981096617512263,-0.010351592849572652,-0.26136297845584044,0.2510113856062678,0.2500142346091168,0.4985754985754986,351,351,3513
2000-11-30,0.11617352624430424,0.06600452185970149,-0.00439226993791045,0.07039679179761194,0.06942067239462686,0.4880597014925373,335,335,3358
2000-12-31,0.0662915111336565,0.12479615751428572,0.10990048286291795,0.014895674651367763,0.013874398055623082,0.5106382978723405,329,329,3296
2001-01-31,0.42774873989037354,0.02222658064985423,-0.23434582738979592,0.25657240803965015,0.25535083369562683,0.6107871720116618,343,343,3432
2001-02-28,0.26954252368128584,0.007907255047747749,-0.13555605617147148,0.14346331121921924,0.1425173652732733,0.47297297297297297,333,333,3338
2001-03-31,-0.10105920440621924,0.03655497280153846,0.15079145077599998,-0.11423647797446151,-0.11511032412830767,0.4369230769230769,325,325,3257
2001-04-30,0.10766491246571838,0.06930171236352585,0.007977208269908815,0.06132450409361703,0.0603427411756839,0.4908814589665654,329,329,3298
2001-05-31,0.09898259737143289,0.05477823747395209,0.033605875937125745,0.021172361536826348,0.020343020219461078,0.4146706586826347,334,334,3342
2001-06-30,0.3424760687120719,0.0574974657021021,-0.12615111307387386,0.18364857877597596,0.18283476496216214,0.4069069069069069,333,333,3330
2001-07-31,0.23832149932843613,0.012052072933534743,-0.09080776598821752,0.10285983892175227,0.10195349451087614,0.45317220543806647,331,331,3310
2001-08-31,0.3119428206387494,-0.04518924918496933,-0.20650953279417178,0.16132028360920245,0.1604184431184049,0.450920245398773,326,326,3262
2001-09-30,-0.05196281728774589,0.03231806384546795,0.0968438655272436,-0.06452580168177566,-0.06547451963049361,0.47435897435897434,312,312,3124
2001-10-31,-0.08176645314492761,0.05339241294272151,0.12004813248829113,-0.06665571954556962,-0.06770951701392405,0.5268987341772151,316,316,3160
2001-11-30,-0.07404264376467479,0.029001419661875007,0.08186345891211314,-0.05286203925023813,-0.05369641425023813,0.4171875,320,320,3202
2001-12-31,0.2915856757793419,0.045095842250308646,-0.07143730675401233,0.11653314900432098,0.11581401320185183,0.3595679012345679,324,324,3242
2002-01-31,0.2902569526748527,0.026568456985393188,-0.10802976628947368,0.13459822327486687,0.13373135020985139,0.43343653250773995,323,323,3238
2002-02-28,-0.059848893998497084,0.06759033129937106,0.1035618821855346,-0.035971550886163536,-0.03687092195534593,0.449685534591195,318,318,3181
2002-03-31,0.302161118855725,0.07178296374907407,-0.05776883965895062,0.1295518034080247,0.12861044538333333,0.47067901234567905,324,324,3241
2002-04-30,0.2603393743684444,0.028886046544375,-0.06413794473406251,0.09302399127843751,0.0921021162784375,0.4609375,320,320,3207
2002-05-31,0.26484483184379326,0.009913911312852667,-0.11878862339999999,0.12870253471285265,0.12765551276927897,0.5235109717868338,319,319,3195
2002-06-30,0.3087123645849615,-0.043111447293290736,-0.17996111771884982,0.13684967042555907,0.13581452665559102,0.5175718849840256,313,313,3139
2002-07-31,0.15443693614814966,0.03869796892591362,-0.025348559889700997,0.06404652881561462,0.0629069939318937,0.5697674418604651,301,301,3012
2002-08-31,0.20288537903441536,-0.01987316933812709,-0.10716033054648828,0.08728716120836119,0.086190171241806,0.548494983277592,299,299,2998
2002-09-30,0.05822333348483162,0.03611193315136987,0.030091463401712325,0.006020469749657541,0.004924579338698637,0.547945205479452,292,292,2920
