eom,ic_spearman,long_ret,short_ret,qspread,net_qspread,turnover,n_long,n_short,n_universe,gross_exposure
1986-01-31,0.07948471553754814,0.04170149368497653,0.05444285634365037,-0.012741362658673837,-0.014741362658673837,1.0,169,169,1692,2.0
1986-02-28,0.12946758022328214,0.023411719601689644,0.031797434515003345,-0.008385714913313701,-0.010724401491328028,1.1693432890071638,169,169,1698,1.9999999999999996
1986-03-31,0.020172634481160023,-0.018508866169147823,-0.009758858288253071,-0.008750007880894752,-0.011004603960736159,1.1272980399207038,174,174,1745,2.0
1986-04-30,0.12443425682137137,0.047914210854094065,0.016910744826879518,0.031003466027214547,0.028323497017935913,1.3399845046393164,175,175,1756,2.0
1986-05-31,0.15941924003054597,0.010741574271066983,-0.03176347713774122,0.042505051408808205,0.03995223787494198,1.2764067669331114,176,176,1765,2.0
1986-06-30,0.15462783208229225,-0.039912906155553075,-0.1018600445006745,0.06194713834512142,0.05943830464829508,1.254416848413171,179,179,1798,2.0
1986-07-31,0.10831782347896163,0.09643506438046487,0.04983489385580872,0.04660017052465615,0.04381737705713259,1.3913967337617805,178,178,1789,2.0
1986-08-31,0.06304476155510233,-0.07051294857042809,-0.0567127565300905,-0.013800192040337583,-0.016710800772299902,1.4553043659811589,178,178,1786,2.0
1986-09-30,0.160634383940135,0.054510622911140505,0.017511008183267434,0.03699961472787307,0.03431838119506219,1.3406167664054371,179,179,1797,1.9999999999999998
1986-10-31,0.06664951894143997,-0.002758098835256986,-0.010998704364874292,0.008240605529617306,0.005463007301245045,1.3887991141861307,180,180,1802,2.0
1986-11-30,0.0975482071784833,-0.025658411880953448,-0.031332417256879394,0.005674005375925946,0.0032235829067838264,1.2252112345710597,180,180,1805,2.0
1986-12-31,-0.07659137687881273,0.09728731639298242,0.12191015874666573,-0.02462284235368331,-0.027024704575815656,1.200931111066172,182,182,1823,1.9999999999999998
1987-01-31,-0.10066214305044578,0.030037515155748973,0.07543694170737777,-0.045399426551628805,-0.0478433878610646,1.2219806547178975,185,185,1857,1.633323245964002
1987-02-28,0.021344337618263022,-0.005431024227968727,0.01800555814071147,-0.0234365823686802,-0.025459711789223065,1.011564710271434,188,188,1880,1.6456258479057624
1987-03-31,-0.018973875256523113,-0.03975530075519191,-0.012739465165408168,-0.02701583558978374,-0.02879654606803491,0.8903552391255843,193,193,1933,1.7000430168631775
1987-04-30,-0.051382432363986694,-0.012364673224515474,0.004265549890717089,-0.016630223115232563,-0.018775347478157484,1.0725621814624613,193,193,1936,1.7165690326145002
1987-05-31,0.11567886732004685,0.047470692725920194,0.011202240849867685,0.03626845187605251,0.03433058155090707,0.9689351625727187,194,194,1942,1.7651185645402714
1987-06-30,-0.04846910979195362,0.0014605436449994073,0.059878168104659964,-0.058417624459660554,-0.06047976140949523,1.0310684749173378,196,196,1967,1.8045793016880545
1987-07-31,0.16781713249148833,0.04620592058041192,-0.0003528499358578178,0.046558770516269735,0.04425400303657885,1.1523837398454422,199,199,1993,1.8278000406023334
1987-08-31,0.04441782307455223,-0.022913894364149416,-0.02003067204356275,-0.002883222320586666,-0.005058772180020968,1.0877749297171508,200,200,2004,1.8638376058498856
1987-09-30,0.348418821824266,-0.1387161000341037,-0.30696655830942676,0.16825045827532306,0.16613166236918617,1.0593979530684425,202,202,2026,1.8861377707657219
1987-10-31,0.10609292284961794,-0.026750337698161604,-0.038292061293760386,0.011541723595598782,0.008935843884308837,1.3029398556449725,189,189,1894,1.2771998546857137
1987-11-30,0.10465337573621174,0.04228092986111588,0.048603339621035024,-0.0063224097599191426,-0.008177583481354483,0.9275868607176696,185,185,1857,1.300173123221029
1987-12-31,0.2569167107482807,0.07757990329964354,0.006945116103966029,0.0706347871956775,0.06888555916714995,0.8746140142637837,189,189,1897,1.3152678185011897
1988-01-31,0.007557228137187611,0.02264584830212736,0.03809335711918759,-0.01544750881706023,-0.017248102823009114,0.9002970029744423,192,192,1922,1.322969569607325
1988-02-29,-0.08479200879690167,-0.017603144905221448,0.013377230378296493,-0.030980375283517943,-0.032572564698240034,0.7960947073610447,194,194,1946,1.3447861190936543
1988-03-31,0.0013319642248807433,-0.007253337672946984,-0.012011510165964056,0.004758172493017072,0.003493430395714573,0.6323710486512495,198,198,1980,1.3678684170229847
1988-04-30,0.10042952262273223,0.011302982157270002,-0.011035452144791522,0.022338434302061526,0.02068632447199441,0.8260549150335565,197,197,1973,1.3926812369894392
1988-05-31,0.07320053683712388,0.043879116996523415,0.025703523186835192,0.018175593809688223,0.01649244945058994,0.8415721795491415,196,196,1969,1.4179830020804274
1988-06-30,0.1536103966559597,-0.004934693495794383,-0.02592052267260394,0.020985829176809558,0.01906172218165149,0.9620534975790347,199,199,1998,1.4355757943789984
1988-07-31,0.11747596862388782,-0.006555423076044378,-0.022193482263341273,0.015638059187296896,0.013846017416244572,0.896020885526162,199,199,1995,1.457652732419204
1988-08-31,0.13960036037276813,0.02459002833307921,-0.0071903427912738205,0.03178037112435303,0.030275424245157938,0.7524734395975456,197,197,1977,1.4796768921901746
1988-09-30,0.15336389457322228,0.006486687117746451,-0.0193136911750636,0.025800378292810053,0.02421038271834677,0.7949977872316409,200,200,2001,1.502180494555195
1988-10-31,0.0945314534065475,-0.026043949298367904,-0.016439114391133713,-0.00960483490723419,-0.011633506358820931,1.0143357257933705,199,199,1991,1.5246974436787295
1988-11-30,0.0026418058184722085,0.006934453666371472,0.023058344187172165,-0.016123890520800693,-0.017698144177128144,0.7871268281637254,198,198,1985,1.5419671446756633
1988-12-31,0.0437654008379819,0.03771549079266893,0.043867640589975866,-0.006152149797306938,-0.007787571823812467,0.8177110132527644,199,199,1992,1.5622649253204266
1989-01-31,0.028366741314998827,-0.004674255597349477,0.0069328737393045785,-0.011607129336654056,-0.014085664889764163,1.239267776555053,203,203,2030,1.5738146854510653
1989-02-28,0.08706855055084282,0.009939605464190655,0.0057259322707514885,0.004213673193439167,0.002095869442134323,1.058901875652422,202,202,2025,1.5880693804984198
1989-03-31,0.10098443252758764,0.03285730764446358,0.024553945392542145,0.008303362251921437,0.0063542822672035615,0.9745399923589375,204,204,2040,1.5929555923171161
1989-04-30,0.046213890568217494,0.026766199324067114,0.039388178790494235,-0.012621979466427121,-0.014728348513963254,1.0531845237680668,204,204,2043,1.5907281872365964
1989-05-31,0.07547883740979963,-0.01001872523484485,-0.03549178999259737,0.025473064757752517,0.02342782023059472,1.0226222635788984,204,204,2048,1.5920454039113165
1989-06-30,0.1748214608730549,0.07046623641463495,0.004575379785541645,0.0658908566290933,0.06388635869059658,1.0022489692483563,204,204,2044,1.5899834738574143
1989-07-31,0.08478527570311858,0.021613344386855617,0.0035230235355645035,0.018090320851291114,0.01567906562104509,1.2056276151230114,205,205,2055,1.6158828852167957
1989-08-31,0.04452544231686403,-0.007445745466935537,-0.005248023768119632,-0.002197721698815905,-0.0045209935477706804,1.161635924477388,204,204,2046,1.6615373741826043
1989-09-30,0.038834446558218536,-0.03919813246532618,-0.043052726913198384,0.0038545944478722075,0.001663700666122377,1.095446890874915,205,205,2051,1.7065213475290308
