eom,ic_spearman,long_ret,short_ret,qspread,net_qspread,turnover,n_long,n_short,n_universe,gross_exposure
1986-01-31,0.08144342250064969,0.03539701067631956,0.04823007598301251,-0.012833065306692946,-0.014833065306692947,1.0,169,169,1692,2.0
1986-02-28,0.1327439575218911,0.016288574484162974,0.010495116137066692,0.005793458347096282,0.003438354485172895,1.1775519309616933,169,169,1698,2.0
1986-03-31,0.02221322553838488,-0.01826601194808003,-0.01019874180157828,-0.00806727014650175,-0.010371441485899992,1.1520856696991217,174,174,1745,2.0
1986-04-30,0.12688174489627038,0.04782935891274173,0.0298818040606897,0.01794755485205203,0.01525359383336471,1.3469805093436609,175,175,1756,2.0
1986-05-31,0.16185689243871784,0.012007270644846616,-0.03227783124758878,0.0442851018924354,0.041822775624913926,1.2311631337607345,176,176,1765,2.0
1986-06-30,0.15322081673953597,-0.03963558931183593,-0.10970703881666324,0.07007144950482731,0.06758753727796017,1.2419561134335735,179,179,1798,2.0
1986-07-31,0.09692675941684224,0.09383601923695514,0.04711890771883598,0.046717111518119164,0.04393515051333978,1.3909805023896915,178,178,1789,2.0
1986-08-31,0.06738255391043539,-0.0705375966589827,-0.05684979348529471,-0.013687803173687986,-0.01655613382632511,1.4341653263185614,178,178,1786,2.0
1986-09-30,0.16104981576075025,0.0531398495998867,0.020479023103937167,0.032660826495949535,0.030066265553900698,1.2972804710244188,179,179,1797,1.9999999999999998
1986-10-31,0.06985992285756612,-0.0053689430611936415,-0.006052789442945451,0.00068384638175181,-0.0020853264122771813,1.3845863970144956,180,180,1802,2.0
1986-11-30,0.0947160031513361,-0.025666588142203895,-0.03235030274068921,0.006683714598485314,0.004282791137557886,1.2004617304637137,180,180,1805,2.0
1986-12-31,-0.08229021177175634,0.09201814028220495,0.11937741564696223,-0.027359275364757282,-0.029784137115072124,1.2124308751574207,182,182,1823,2.0
1987-01-31,-0.09990334152181753,0.02941907483203901,0.075694889876125,-0.04627581504408598,-0.04878005222964231,1.2521185927781646,185,185,1857,1.6525649682092662
1987-02-28,0.021248020375074724,-0.0061565030660631894,0.017282416014309868,-0.023438919080373058,-0.025498840016457455,1.0299604680421988,188,188,1880,1.6610373679333876
1987-03-31,-0.015908106403089997,-0.04037850585370151,-0.011882150503801129,-0.02849635534990038,-0.030304588384645118,0.9041165173723684,193,193,1933,1.7162026213091637
1987-04-30,-0.047759391870087535,-0.011061326018929833,-0.002710506614980443,-0.00835081940394939,-0.010574036363460645,1.1116084797556276,193,193,1936,1.734127853921879
1987-05-31,0.11694589567853252,0.05027477056170586,0.015598022206015017,0.034676748355690845,0.032628807256071764,1.02397054980954,194,194,1942,1.783793437462323
1987-06-30,-0.04416511784848625,0.004009354860598007,0.06600352242418697,-0.06199416756358896,-0.0641195602017632,1.0626963190871175,196,196,1967,1.8184533478734726
1987-07-31,0.16617313043564924,0.04513776039783844,-0.005709397529247852,0.050847157927086294,0.0485284547851176,1.1593515709843458,199,199,1993,1.8342841444574625
1987-08-31,0.04854115969520812,-0.022359027382623225,-0.021230063243475775,-0.0011289641391474502,-0.003375095964795893,1.1230659128242215,200,200,2004,1.8689012755336103
1987-09-30,0.3400278005270871,-0.14369882700788733,-0.30073244925416864,0.1570336222462813,0.15490550982350426,1.0640562113885301,202,202,2026,1.892350317334355
1987-10-31,0.10151938637770798,-0.028146499674274985,-0.04211084651721883,0.013964346842943846,0.011413087989975514,1.275629426484166,189,189,1894,1.2881178613065956
1987-11-30,0.10465785437697457,0.043737235576576675,0.0510780545549136,-0.007340818978336924,-0.00921906960367396,0.9391253126685174,185,185,1857,1.3105704526954962
1987-12-31,0.25663203639680704,0.07797564786765766,0.006093395264311183,0.07188225260334648,0.07010928643646647,0.8864830834400061,189,189,1897,1.3236531768579356
1988-01-31,0.014518720951067073,0.024596250534450213,0.04025635030311663,-0.01566009976866642,-0.017499391840338954,0.919646035836268,192,192,1922,1.3304013223870639
1988-02-29,-0.08592573668962657,-0.01801741304681282,0.023016540515466893,-0.041033953562279714,-0.04272707397051749,0.8465602041188887,194,194,1946,1.3512139706363637
1988-03-31,0.006122017793261973,-0.007476289865477741,-0.008199517510368345,0.0007232276448906035,-0.0005738159203349798,0.6485217826127916,198,198,1980,1.3732972787815827
1988-04-30,0.10114736419602427,0.010608241388352143,-0.01229221619795138,0.022900457586303522,0.0212070659908002,0.8466957977516607,197,197,1973,1.3984593676785169
